Afrika	África
Rummad:Pennadoù war ar renk evit bezañ eus an dibab	Categoria:!Artigos candidatos a destaque
Rummad:Kêrioù Saks-Izel	Categoria:Cidades da Baixa Saxônia
Patrom:Ca	Predefinição:((ca))
Rummad:Dourredennoù	Categoria:Cursos de água
Patrom:@	Predefinição:@
Rummad:Seurtoù sonerezh	Categoria:Gêneros musicais
Rummad:Ganedigezhioù 1903	Categoria:Nascidos em 1903
Rummad:Impalaeriezhioù	Categoria:Impérios
Rummad:Ganedigezhioù 1925	Categoria:Nascidos em 1925
Rummad:Ganedigezhioù 1936	Categoria:Nascidos em 1936
Rummad:Ganedigezhioù 1916	Categoria:Nascidos em 1916
Rummad:Ganedigezhioù 1910	Categoria:Nascidos em 1910
Rummad:Ganedigezhioù 1939	Categoria:Nascidos em 1939
Patrom:Liestonek	Predefinição:Politônico
Rummad:Sinema Sveden	Categoria:Filmes da Suécia
Rummad:Filmaozerien Japan	Categoria:Cineastas do Japão
Rummad:Ganedigezhioù 1320	Categoria:Nascidos em 1320
Patrom:Suis	Predefinição:CHE
Rummad:Poaceae	Categoria:Poaceae
Rummad:Sportourien Suis	Categoria:Desportistas da Suíça
Patrom:Porchedoù roll	Predefinição:Barra de portais
Rummad:Sinema India	Categoria:Cinema da Índia
Rummad:Tiegezh Bragança	Categoria:Casa de Bragança
Patrom:Indez saoz	Predefinição:Country data Índia britânica
Patrom:Sant	Predefinição:Info/Santo
Rummad:Kêrioù Sveden	Categoria:Cidades da Suécia
Patrom:Familytree/start	Predefinição:Árvore genealógica/início
Rummad:Sport Polonia	Categoria:Desporto da Polônia
Patrom:Disheñvelout	Predefinição:Desambiguação
Rummad:1962	Categoria:1962
Rummad:Embregerezhioù embann	Categoria:Editoras
Patrom:User gu-2	Predefinição:User gu-2
Patrom:Pt	Predefinição:((pt))
Rummad:Lec'hioù eus ar Bibl	Categoria:Lugares bíblicos
Rummad:Gwrac'hed	Categoria:Bruxaria
Rummad:Keder	Categoria:Cadeiras
Rummad:Energiezh nukleel	Categoria:Energia nuclear
Patrom:Uk	Predefinição:Uk icon
Rummad:Swaziland	Categoria:Suazilândia
Rummad:Patromoù infobox	Categoria:!Predefinições de caixas de informação
Rummad:Stêrioù Italia	Categoria:Rios da Itália
Rummad:Tud Azerbaidjan	Categoria:Azerbaijanos
Rummad:Stêrioù Bro-Saoz	Categoria:Rios da Inglaterra
Rummad:Reter-Kreiz	Categoria:Oriente Médio
Patrom:Vandalerezh1	Predefinição:Aviso-vandalismo
Rummad:Luc'hskeudennerezh	Categoria:Fotografia
Rummad:Kêrioù Arkansas	Categoria:Cidades do Arkansas
Rummad:Persia	Categoria:Pérsia
Rummad:Trede Reich	Categoria:Alemanha Nazi
Rummad:Marvioù 2013	Categoria:Mortos em 2013
Rummad:Istor Korea	Categoria:História da Coreia
Rummad:685	Categoria:685
Rummad:Politikerezh Japan	Categoria:Política do Japão
Rummad:Rolloù a denn d'an douaroniezh	Categoria:Listas de geografia
Rummad:Marvioù 642	Categoria:Mortos em 642
Rummad:Marvioù 626	Categoria:Mortos em 626
Rummad:Nijerezioù emgann	Categoria:Aviões militares
Rummad:Ganedigezhioù 1938	Categoria:Nascidos em 1938
Rummad:Naziegezh	Categoria:Nazismo
Patrom:Antigua	Predefinição:ATG
Patrom:Laos	Predefinição:LAO
Rummad:674	Categoria:674
Rummad:Marvioù 619	Categoria:Mortos em 619
Rummad:Marvioù 678	Categoria:Mortos em 678
Rummad:Marvioù 674	Categoria:Mortos em 674
Rummad:Marvioù 634	Categoria:Mortos em 634
Rummad:Marvioù 656	Categoria:Mortos em 656
Rummad:Marvioù 644	Categoria:Mortos em 644
Patrom:User no-3	Predefinição:User no-3
Patrom:Emirelezhioù Arab Unanet	Predefinição:ARE
Patrom:Gres	Predefinição:GRC
Patrom:Portugal	Predefinição:PRT
Patrom:Bangladesh	Predefinição:BGD
Patrom:Barbados	Predefinição:BRB
Patrom:Zimbabwe	Predefinição:ZWE
Patrom:Belize	Predefinição:BLZ
Patrom:Lang-grc	Predefinição:Lang-grc
Patrom:User ksh	Predefinição:User ksh
Patrom:Aostralia	Predefinição:AUS
Patrom:User no	Predefinição:User no
Patrom:Republik Tchek	Predefinição:CZE
Rummad:Tud krouget	Categoria:Pessoas executadas por enforcamento
Patrom:Latvia	Predefinição:LVA
Patrom:Stadoù Aostria	Predefinição:Estados da Áustria
Patrom:Ro	Predefinição:Ro icon
Rummad:Koad	Categoria:Madeira
Patrom:Azerbaidjan	Predefinição:AZE
Patrom:Infobox Film	Predefinição:Info/Filme
Patrom:Order of magnitude	Predefinição:Ordem de magnitude
Patrom:Aljeria	Predefinição:DZA
Rummad:South Carolina	Categoria:Carolina do Sul
Rummad:Kêrioù Rhode Island	Categoria:Cidades de Rhode Island
Patrom:Barrenn Prederouriezh	Predefinição:Filosofia navegação
Rummad:Keuz	Categoria:Queijos
Rummad:Abatioù Alamagn	Categoria:Abadias da Alemanha
Patrom:Diwall	Predefinição:Atenção amarelo
Patrom:Tchekoslovakia	Predefinição:CSK
Patrom:RKA	Predefinição:FRG
Rummad:Dibennoù-pred	Categoria:Sobremesas
Rummad:Predoù	Categoria:Refeições
Rummad:Magnoliophyta	Categoria:Magnoliophyta
Rummad:Dizagn	Categoria:Design
Rummad:Matematikourien Gres	Categoria:Matemáticos da Grécia
Rummad:Kêrioù Florida	Categoria:Cidades da Flórida
Rummad:Kêrioù Liban	Categoria:Cidades do Líbano
Alligatoridae	Jacaré
Rummad:Inizi Sikilia	Categoria:Ilhas da Sicília
Rummad:Doueoniezh	Categoria:Teologia
Patrom:Kambodja	Predefinição:KHM
Rummad:Protestantiezh	Categoria:Protestantismo
Patrom:Montenegro	Predefinição:MNE
Patrom:Izelvroioù	Predefinição:NLD
Patrom:Inizi Maloù	Predefinição:FLK
Patrom:Audio-IPA	Predefinição:Áudio-AFI
Patrom:Koweit	Predefinição:KWT
Patrom:Tuvalu	Predefinição:TUV
Rummad:Stêrioù Alamagn	Categoria:Rios da Alemanha
Rummad:Kêrioù Kroatia	Categoria:Cidades da Croácia
Rummad:1663	Categoria:1663
Rummad:Politikerezh Israel	Categoria:Política de Israel
Rummad:Marvioù 1663	Categoria:Mortos em 1663
Rummad:Kêrioù Kansas	Categoria:Cidades do Kansas
Rummad:Kêrioù Madagaskar	Categoria:Cidades de Madagáscar
Rummad:Kêrioù Wyoming	Categoria:Cidades do Wyoming
Patrom:Resize	Predefinição:Redimensionar
Rummad:Rannoù melestradurel Jorjia	Categoria:Subdivisões da Geórgia
Patrom:Hr	Predefinição:((hr))
Patrom:Kensonennoù	Predefinição:Consoantes
Patrom:Viêt Nam	Predefinição:VNM
Patrom:Distrigoù Israel	Predefinição:Distritos de Israel
Patrom:Liechtenstein	Predefinição:LIE
Patrom:Senegal	Predefinição:SEN
Patrom:Tr	Predefinição:((tr))
Patrom:Zeland-Nevez	Predefinição:NZL
Rummad:Yezhoù Aostralia	Categoria:Línguas da Austrália
Patrom:Gwadaloup	Predefinição:GLP
Rummad:Yezhoù Suamerika	Categoria:Línguas da América do Sul
Rummad:Kanaouennoù Korn	Categoria:Canções de Korn
Patrom:Az	Predefinição:Az icon
Rummad:Kêrioù Serbia	Categoria:Cidades da Sérvia
Rummad:Savouriezh	Categoria:Arquitetura
Patrom:Myanmar	Predefinição:MMR
Rummad:Parrezioù Portugal	Categoria:Freguesias de Portugal
Rummad:Kêrioù Wisconsin	Categoria:Cidades do Wisconsin
Patrom:User sq-1	Predefinição:User sq-1
Patrom:Republik Korea	Predefinição:KOR
Rummad:Rannvroioù Bro-Saoz	Categoria:Regiões da Inglaterra
Rummad:Azteked	Categoria:Astecas
Rummad:Doueed ar mor	Categoria:Deidades aquáticas
Patrom:Reizhiadoù bevoniezh	Predefinição:Sistemas biológicos
Rummad:Dordogne	Categoria:Dordonha
Patrom:User sv-2	Predefinição:User sv-2
Patrom:AFNA	Predefinição:OTAN
Patrom:Rannoù melestradurel Rusia	Predefinição:Subdivisões da Rússia
Patrom:Country data Katar	Predefinição:Country data Qatar
Patrom:User it-2	Predefinição:User it-2
Patrom:Wikisource Aozer	Predefinição:Wikisource-autor
Rummad:Armerzhourien SUA	Categoria:Economistas dos Estados Unidos
Patrom:De	Predefinição:((de))
Patrom:Slovenia	Predefinição:SVN
Patrom:Liban	Predefinição:LBN
Rummad:Kêrioù Sardigna	Categoria:Comunas da Sardenha
Patrom:Gwiana	Predefinição:GUF
Rummad:Angled-ha-Saozon	Categoria:Reinos anglo-saxões
Rummad:Kumunioù Italia	Categoria:Comunas da Itália
Patrom:Proviñsoù Euskal Herria	Predefinição:PaisBasco
Patrom:Proviñsoù Abruz	Predefinição:Itália/Províncias/Abruzos
Patrom:Gwernenez	Predefinição:GGY
Patrom:Frañs	Predefinição:FRA
Rummad:Berbered	Categoria:Berberes
Patrom:Jerzenez	Predefinição:JEY
Rummad:Marvioù 372	Categoria:Mortos em 372
Rummad:Marvioù 587	Categoria:Mortos em 587
Rummad:Marvioù 640	Categoria:Mortos em 640
Rummad:Marvioù 698	Categoria:Mortos em 698
Rummad:Marvioù 702	Categoria:Mortos em 702
Rummad:Marvioù 908	Categoria:Mortos em 908
Rummad:Marvioù 1627	Categoria:Mortos em 1627
Rummad:Impalaeriezh alaman	Categoria:Império Alemão
Patrom:A	Predefinição:Artigo
Rummad:Douaroniourien Gres	Categoria:Geógrafos da Grécia
Rummad:Oberennoù sonerezhel	Categoria:Formas musicais
Patrom:Country data Israel	Predefinição:Country data Israel
Rummad:Mongolia	Categoria:Mongólia
Rummad:Politikourien Kuba	Categoria:Políticos de Cuba
Rummad:1953	Categoria:1953
Patrom:Country data Ukraina	Predefinição:Country data Ucrânia
Patrom:Country data Roumania	Predefinição:Country data Romênia
Rummad:Kerala	Categoria:Kerala
Patrom:Kevandir	Predefinição:Continentes
Rummad:Tiegezh Sachsen-Coburg-Gotha	Categoria:Casa de Saxe-Coburgo-Gota
Rummad:Rouaned Kambodja	Categoria:Reis do Camboja
Rummad:Proviñsoù Angola	Categoria:Províncias de Angola
Rummad:Yezhoù benouek-kongoek	Categoria:Línguas benue-congolesas
Rummad:Doueed german	Categoria:Deidades germânicas
Patrom:User pt-0	Predefinição:User pt-0
Rummad:Yezhoù saharek	Categoria:Línguas saarianas
Patrom:Wikimedia CAT	Wikipédia:Userbox/Wikimedia CAT
Patrom:Convert	Predefinição:Convert
Rummad:Benvegad koazhañ	Categoria:Sistema digestivo
Rummad:Livourien italian	Categoria:Pintores da Itália
Patrom:Yezhoù savet a-ratozh	Predefinição:Línguas artificiais
Rummad:Filmoù 1897	Categoria:Filmes de 1897
Rummad:Volkanegezh	Categoria:Vulcanologia
Patrom:InterWiki	Predefinição:InterWiki
Rummad:Kêrioù an Izelvroioù	Categoria:Cidades dos Países Baixos
Rummad:Strolladoù politikel Lituania	Categoria:Partidos políticos da Lituânia
Rummad:Filmoù 1893	Categoria:Filmes de 1893
Rummad:Filmoù 1890	Categoria:Filmes de 1890
Rummad:Kumunioù Drenthe	Categoria:Municípios de Drente
Rummad:Kumunioù Flevoland	Categoria:Municípios da Flevolândia
Rummad:Kumunioù Groningen	Categoria:Municípios de Groninga
Patrom:Sr	Predefinição:Sr
Rummad:Ganedigezhioù 112	Categoria:Nascidos em 112
Rummad:Ganedigezhioù 459	Categoria:Nascidos em 459
Rummad:Ganedigezhioù 468	Categoria:Nascidos em 468
Rummad:Ganedigezhioù 490	Categoria:Nascidos em 490
Rummad:Ganedigezhioù 523	Categoria:Nascidos em 523
Rummad:Ganedigezhioù 541	Categoria:Nascidos em 541
Rummad:Ganedigezhioù 549	Categoria:Nascidos em 549
Rummad:Ganedigezhioù 559	Categoria:Nascidos em 559
Rummad:Ganedigezhioù 569	Categoria:Nascidos em 569
Rummad:Ganedigezhioù 579	Categoria:Nascidos em 579
Rummad:Ganedigezhioù 599	Categoria:Nascidos em 599
Rummad:Ganedigezhioù 600	Categoria:Nascidos em 600
Rummad:Ganedigezhioù 609	Categoria:Nascidos em 609
Rummad:Ganedigezhioù 619	Categoria:Nascidos em 619
Rummad:Ganedigezhioù 635	Categoria:Nascidos em 635
Rummad:Ganedigezhioù 644	Categoria:Nascidos em 644
Rummad:Ganedigezhioù 648	Categoria:Nascidos em 648
Rummad:Ganedigezhioù 649	Categoria:Nascidos em 649
Rummad:Ganedigezhioù 678	Categoria:Nascidos em 678
Rummad:Kimiourien Alamagn	Categoria:Químicos da Alemanha
Rummad:Sonaozourien SUA	Categoria:Compositores dos Estados Unidos
Rummad:Kampoù-diouennañ	Categoria:Campos de extermínio nazistas
Patrom:Infobox Linenn Hent-houarn	Predefinição:Info/Linha ferroviária
Rummad:Konkistadored	Categoria:Conquistadores
Rummad:Arzourien Aostralia	Categoria:Artistas da Austrália
Patrom:Toullgorferezh pennañ	Predefinição:Piercing
Patrom:Troadoù yezhadurel	Predefinição:Casos gramaticais
Patrom:Taolenn Luzon	Predefinição:Subdivisões das Filipinas
María Elena	Maria Helena
Rummad:Gwin	Categoria:Vinho
Rummad:Filmoù 1888	Categoria:Filmes de 1888
Rummad:Filmoù 1894	Categoria:Filmes de 1894
Patrom:Coord	Predefinição:Coord
Rummad:Stêrioù Bro-Skos	Categoria:Rios da Escócia
Rummad:Istor Breizh-Veur	Categoria:História da Grã-Bretanha
Rummad:Tud Normandi	Categoria:Normandos
Patrom:User pt-3	Predefinição:User pt-3
Rummad:Stadoù Brazil	Categoria:Unidades federativas do Brasil
Rummad:Barzhoniezh Japan	Categoria:Poesia japonesa
Rummad:Politikerezh Kembre	Categoria:Política do País de Gales
Rummad:Ganedigezhioù an XXvet kantved	Categoria:Nascidos no século XX
Rummad:Ganedigezhioù an XIXvet kantved	Categoria:Nascidos no século XIX
Rummad:Ganedigezhioù an XXIvet kantved	Categoria:Nascidos no século XXI
Rummad:Ganedigezhioù an XVIIIvet kantved	Categoria:Nascidos no século XVIII
Rummad:Ganedigezhioù ar XVIIvet kantved	Categoria:Nascidos no século XVII
Rummad:Ganedigezhioù ar XVIvet kantved	Categoria:Nascidos no século XVI
Rummad:Ganedigezhioù ar XVvet kantved	Categoria:Nascidos no século XV
Patrom:Implijer Bureviad/ez	Wikipédia:Userbox/Burocrata
Rummad:Ganedigezhioù 1608	Categoria:Nascidos em 1608
Rummad:Rannvroioù Eritrea	Categoria:Regiões da Eritreia
Rummad:Politikourien Portugal	Categoria:Políticos de Portugal
Rummad:Rannvroioù Sveden	Categoria:Regiões históricas da Suécia
Patrom:User pt-2	Predefinição:User pt-2
Rummad:Filmoù hervez ar bloaz dont er-maez	Categoria:Filmes por ano
Rummad:Kêrioù Iwerzhon	Categoria:Cidades da Irlanda
Rummad:Poligonoù	Categoria:Polígonos
Patrom:User th-1	Predefinição:User th-1
Rummad:Kêrioù Pakistan	Categoria:Cidades do Paquistão
Patrom:User lb-1	Predefinição:User lb-1
Patrom:User ro	Predefinição:User ro
Rummad:Wyoming	Categoria:Wyoming
Rummad:Calabria	Categoria:Calábria
Rummad:Savadurioù Berlin	Categoria:Construções de Berlim
Rummad:Galiza	Categoria:Galiza
Porched:Formulenn 1	Portal:Fórmula 1
Patrom:User lv	Predefinição:User lv
Rummad:Kumunioù Spagn	Categoria:Municípios da Espanha
Rummad:Greunland	Categoria:Gronelândia
Rummad:Kanaouennoù 1969	Categoria:Canções de 1969
Rummad:Kanaouennoù 1967	Categoria:Canções de 1967
Rummad:Ganedigezhioù 588	Categoria:Nascidos em 588
Mirdi Júlio de Castilhos	Museu Júlio de Castilhos
Rummad:Ganedigezhioù 1058	Categoria:Nascidos em 1058
Rummad:Ganedigezhioù 1717	Categoria:Nascidos em 1717
Rummad:Ganedigezhioù 1705	Categoria:Nascidos em 1705
Rummad:Karolingiz	Categoria:Dinastia carolíngia
Rummad:Tiegezh Jiménez	Categoria:Casa de Jiménez
Rummad:C'hoarioù video 2005	Categoria:Jogos eletrônicos de 2005
Rummad:Impalaerezed Rusia	Categoria:Imperatrizes da Rússia
Patrom:User bg	Predefinição:User bg
Rummad:Implijerien vi-3	Categoria:Usuário vi-3
Patrom:User la-1	Predefinição:User la-1
Patrom:Country data Bahrain	Predefinição:Country data Bahrain
Rummad:Marvioù 1622	Categoria:Mortos em 1622
Patrom:Boudaegezh	Predefinição:Budismo
Patrom:Stadoù Europa	Predefinição:Países da Europa
Rummad:Melldroaderien hervez o bro	Categoria:Futebolistas por país
Patrom:Michael Jackson	Predefinição:Michael Jackson
Rummad:Makedonia	Categoria:República da Macedónia
Rummad:Implijerien szl	Categoria:Usuários szl
Rummad:Implijerien az	Categoria:Usuários az
Rummad:Implijerien be	Categoria:Usuários be
Rummad:Implijerien bs	Categoria:Usuários bs
Rummad:Implijerien hr	Categoria:Usuários hr
Rummad:Implijerien kw	Categoria:Usuários kw
Rummad:Implijerien sco	Categoria:Usuários sco
Rummad:Implijerien sk	Categoria:Usuários sk
Rummad:Implijerien sl	Categoria:Usuários sl
Rummad:Implijerien eo	Categoria:Usuários eo
Rummad:Implijerien et	Categoria:Usuários et
Rummad:Implijerien fr	Categoria:Usuários fr
Rummad:Implijerien gl	Categoria:Usuários gl
Rummad:Implijerien cy	Categoria:Usuários cy
Rummad:Implijerien gd	Categoria:Usuários gd
Rummad:Implijerien gu	Categoria:Usuários gu
Rummad:Implijerien ht	Categoria:Usuários ht
Rummad:Implijerien hu-M	Categoria:Usuário hu
Rummad:Implijerien id	Categoria:Usuários id
Rummad:Implijerien ia	Categoria:Usuários ia
Rummad:Implijerien ga	Categoria:Usuário ga
Rummad:Implijerien ja	Categoria:Usuários ja
Rummad:Implijerien la	Categoria:Usuários la
Rummad:Implijerien li	Categoria:Usuários li
Rummad:Implijerien lt	Categoria:Usuários lt
Rummad:Implijerien mk	Categoria:Usuários mk
Rummad:Implijerien mn	Categoria:Usuário mn
Rummad:Implijerien nap	Categoria:Usuários nap
Rummad:Implijerien nn	Categoria:Usuários nn
Rummad:Implijerien oc	Categoria:Usuários oc
Rummad:Implijerien pt	Categoria:Usuários pt
Rummad:Implijerien rm	Categoria:Usuários rm
Rummad:Implijerien ro	Categoria:Usuários ro
Rummad:Implijerien sc	Categoria:Usuários sc
Rummad:Implijerien sh	Categoria:Usuários sh
Rummad:Implijerien scn	Categoria:Usuários scn
Rummad:Implijerien sv	Categoria:Usuários sv
Rummad:Implijerien sw	Categoria:Usuários sw
Rummad:Implijerien sa	Categoria:Usuários sa
Rummad:Implijerien th	Categoria:Usuários th
Rummad:Implijerien ta	Categoria:Usuários ta
Rummad:Implijerien ur	Categoria:Usuários ur
Rummad:Implijerien vec	Categoria:Usuários vec
Rummad:Implijerien bar-3	Categoria:Usuário bar-3
Rummad:Implijerien an-3	Categoria:Usuário an-3
Rummad:Implijerien az-3	Categoria:Usuário az-3
Rummad:Implijerien be-3	Categoria:Usuário be-3
Rummad:Implijerien bs-3	Categoria:Usuário bs-3
Rummad:Implijerien br-3	Categoria:Usuário br-3
Rummad:Implijerien cs-3	Categoria:Usuário cs-3
Rummad:Implijerien sco-3	Categoria:Usuário sco-3
Rummad:Implijerien sl-3	Categoria:Usuário sl-3
Rummad:Implijerien et-3	Categoria:Usuário et-3
Rummad:Implijerien fr-3	Categoria:Usuário fr-3
Rummad:Implijerien cy-3	Categoria:Usuário cy-3
Rummad:Implijerien gd-3	Categoria:Usuário gd-3
Rummad:Implijerien hi-3	Categoria:Usuário hi-3
Rummad:Implijerien ia-3	Categoria:Usuário ia-3
Rummad:Implijerien it-3	Categoria:Usuário it-3
Rummad:Implijerien ja-3	Categoria:Usuário ja-3
Rummad:Implijerien lv-3	Categoria:Usuário lv-3
Rummad:Implijerien li-3	Categoria:Usuário li-3
Rummad:Implijerien lt-3	Categoria:Usuário lt-3
Rummad:Implijerien mk-3	Categoria:Usuário mk-3
Rummad:Implijerien nap-3	Categoria:Usuário nap-3
Rummad:Implijerien nl-3	Categoria:Usuário nl-3
Rummad:Implijerien no-3	Categoria:Usuário no-3
Rummad:Implijerien oc-3	Categoria:Usuário oc-3
Rummad:Implijerien pl-3	Categoria:Usuário pl-3
Rummad:Implijerien sc-3	Categoria:Usuário sc-3
Rummad:Implijerien sh-3	Categoria:Usuário sh-3
Rummad:Implijerien scn-3	Categoria:Usuário scn-3
Rummad:Implijerien sa-3	Categoria:Usuário sa-3
Rummad:Implijerien ta-3	Categoria:Usuário ta-3
Rummad:Implijerien tr-3	Categoria:Usuário tr-3
Rummad:Implijerien vec-3	Categoria:Usuário vec-3
Rummad:Implijerien ar-3	Categoria:Usuário ar-3
Rummad:Implijerien an-1	Categoria:Usuário an-1
Rummad:Implijerien be-1	Categoria:Usuário be-1
Rummad:Implijerien cs-1	Categoria:Usuário cs-1
Rummad:Implijerien kw-1	Categoria:Usuário kw-1
Rummad:Implijerien da-1	Categoria:Usuário da-1
Rummad:Implijerien sco-1	Categoria:Usuário sco-1
Rummad:Implijerien sl-1	Categoria:Usuário sl-1
Rummad:Implijerien et-1	Categoria:Usuário et-1
Rummad:Implijerien fi-1	Categoria:Usuário fi-1
Rummad:Implijerien gl-1	Categoria:Usuário gl-1
Rummad:Implijerien cy-1	Categoria:Usuário cy-1
Rummad:Implijerien gd-1	Categoria:Usuário gd-1
Rummad:Implijerien ht-1	Categoria:Usuário ht-1
Rummad:Implijerien hi-1	Categoria:Usuário hi-1
Rummad:Implijerien ia-1	Categoria:Usuário ia-1
Rummad:Implijerien ga-1	Categoria:Usuário ga-1
Rummad:Implijerien jv-1	Categoria:Usuário jv-1
Rummad:Implijerien lv-1	Categoria:Usuário lv-1
Rummad:Implijerien li-1	Categoria:Usuário li-1
Rummad:Implijerien lt-1	Categoria:Usuário lt-1
Rummad:Implijerien mk-1	Categoria:Usuário mk-1
Rummad:Implijerien nap-1	Categoria:Usuário nap-1
Rummad:Implijerien nl-1	Categoria:Usuário nl-1
Rummad:Implijerien oc-1	Categoria:Usuário oc-1
Rummad:Implijerien pl-1	Categoria:Usuário pl-1
Rummad:Implijerien rm-1	Categoria:Usuário rm-1
Rummad:Implijerien ro-1	Categoria:Usuário ro-1
Rummad:Implijerien sc-1	Categoria:Usuário sc-1
Rummad:Implijerien sh-1	Categoria:Usuário sh-1
Rummad:Implijerien scn-1	Categoria:Usuário scn-1
Rummad:Implijerien sa-1	Categoria:Usuário sa-1
Rummad:Implijerien tl-1	Categoria:Usuário tl-1
Rummad:Implijerien tr-1	Categoria:Usuário tr-1
Rummad:Implijerien ur-1	Categoria:Usuário ur-1
Rummad:Implijerien vec-1	Categoria:Usuário vec-1
Rummad:Implijerien ar-1	Categoria:Usuário ar-1
Rummad:Implijerien be-2	Categoria:Usuário be-2
Rummad:Implijerien bs-2	Categoria:Usuário bs-2
Rummad:Implijerien cs-2	Categoria:Usuário cs-2
Rummad:Implijerien da-2	Categoria:Usuário da-2
Rummad:Implijerien sco-2	Categoria:Usuário sco-2
Rummad:Implijerien sk-2	Categoria:Usuário sk-2
Rummad:Implijerien sl-2	Categoria:Usuário sl-2
Rummad:Implijerien et-2	Categoria:Usuário et-2
Rummad:Implijerien fr-2	Categoria:Usuário fr-2
Rummad:Implijerien cy-2	Categoria:Usuário cy-2
Rummad:Implijerien gd-2	Categoria:Usuário gd-2
Rummad:Implijerien hi-2	Categoria:Usuário hi-2
Rummad:Implijerien hu-2	Categoria:Usuário hu-2
Rummad:Implijerien ia-2	Categoria:Usuário ia-2
Rummad:Implijerien it-2	Categoria:Usuário it-2
Rummad:Implijerien ja-2	Categoria:Usuário ja-2
Rummad:Implijerien kk-2	Categoria:Usuário kk-2
Rummad:Implijerien la-2	Categoria:Usuário la-2
Rummad:Implijerien li-2	Categoria:Usuário li-2
Rummad:Implijerien lt-2	Categoria:Usuário lt-2
Rummad:Implijerien mk-2	Categoria:Usuário mk-2
Rummad:Implijerien nap-2	Categoria:Usuário nap-2
Rummad:Implijerien nl-2	Categoria:Usuário nl-2
Rummad:Implijerien oc-2	Categoria:Usuário oc-2
Rummad:Implijerien pl-2	Categoria:Usuário pl-2
Rummad:Implijerien rm-2	Categoria:Usuário rm-2
Rummad:Implijerien sc-2	Categoria:Usuário sc-2
Rummad:Implijerien sh-2	Categoria:Usuário sh-2
Rummad:Implijerien scn-2	Categoria:Usuário scn-2
Rummad:Implijerien sv-2	Categoria:Usuário sv-2
Rummad:Implijerien sw-2	Categoria:Usuário sw-2
Rummad:Implijerien sa-2	Categoria:Usuário sa-2
Rummad:Implijerien tr-2	Categoria:Usuário tr-2
Rummad:Implijerien vec-2	Categoria:Usuário vec-2
Rummad:Implijerien ar-2	Categoria:Usuário ar-2
Rummad:Implijerien szl-M	Categoria:Usuário szl
Rummad:Implijerien an-M	Categoria:Usuário an
Rummad:Implijerien hy-M	Categoria:Usuário hy
Rummad:Implijerien ast-M	Categoria:Usuário ast
Rummad:Implijerien be-M	Categoria:Usuário be
Rummad:Implijerien bs-M	Categoria:Usuário bs
Rummad:Implijerien cs-M	Categoria:Usuário cs
Rummad:Implijerien ko-M	Categoria:Usuário ko
Rummad:Implijerien hr-M	Categoria:Usuário hr
Rummad:Implijerien sco-M	Categoria:Usuário sco
Rummad:Implijerien sl-M	Categoria:Usuário sl
Rummad:Implijerien et-M	Categoria:Usuário et
Rummad:Implijerien fr-M	Categoria:Usuário fr
Rummad:Implijerien fy-M	Categoria:Usuário fy
Rummad:Implijerien gl-M	Categoria:Usuário gl
Rummad:Implijerien cy-M	Categoria:Usuário cy
Rummad:Implijerien hi-M	Categoria:Usuário hi
Rummad:Implijerien id-M	Categoria:Usuário id
Rummad:Implijerien ia-M	Categoria:Usuário ia
Rummad:Implijerien is-M	Categoria:Usuário is
Rummad:Implijerien it-M	Categoria:Usuário it
Rummad:Implijerien lv-M	Categoria:Usuário lv
Rummad:Implijerien li-M	Categoria:Usuário li
Rummad:Implijerien lt-M	Categoria:Usuário lt
Rummad:Implijerien lb-M	Categoria:Usuário lb
Rummad:Implijerien mk-M	Categoria:Usuário mk
Rummad:Implijerien nap-M	Categoria:Usuário nap
Rummad:Implijerien nl-M	Categoria:Usuário nl
Rummad:Implijerien no-M	Categoria:Usuário no
Rummad:Implijerien nn-M	Categoria:Usuário nn
Rummad:Implijerien oc-M	Categoria:Usuário oc
Rummad:Implijerien rm-M	Categoria:Usuário rm
Rummad:Implijerien ru-M	Categoria:Usuário ru
Rummad:Implijerien sc-M	Categoria:Usuário sc
Rummad:Implijerien sh-M	Categoria:Usuário sh
Rummad:Implijerien scn-M	Categoria:Usuário scn
Rummad:Implijerien sa-M	Categoria:Usuário sa
Rummad:Implijerien tl-M	Categoria:Usuário tl
Rummad:Implijerien ta-M	Categoria:Usuário ta
Rummad:Implijerien ur-M	Categoria:Usuário ur
Rummad:Implijerien vec-M	Categoria:Usuário vec
Rummad:Implijerien ar-M	Categoria:Usuário ar
Rummad:Diduamant	Categoria:Entretenimento
Rummad:Ganedigezhioù 2007	Categoria:Nascidos em 2007
Rummad:Kêrioù-penn Okeania	Categoria:Capitais da Oceania
Rummad:Kumunioù Suis	Categoria:Comunas da Suíça
Rummad:Tud Trinidad ha Tobago	Categoria:Trinitários
Rummad:Yezhoù kaokazek ar gwalarn	Categoria:Línguas caucasianas norocidentais
Rummad:Marvioù 119	Categoria:Mortos em 119
Rummad:Livadurioù hervez o oberour	Categoria:Pinturas por pintor
Rummad:Marvioù 111	Categoria:Mortos em 111
Patrom:Proviñsoù Turkia	Predefinição:Províncias da Turquia
Patrom:Glad bedel en Izelvroioù	Predefinição:Património Mundial nos Países Baixos
Rummad:Ganedigezhioù 2010	Categoria:Nascidos em 2010
Rummad:Marvioù 435	Categoria:Mortos em 435
Rummad:Doareoù-skrivañ	Categoria:Sistemas de escrita
Rummad:Lammoù-dour Paraguay	Categoria:Quedas de água do Paraguai
