Afrika	África
Kigezo:Location map Ghana	Predefinição:Mapa de localização/Gana
Kigezo:Location map Nigeria	Predefinição:Mapa de localização/Nigéria
Kigezo:Location map Jamhuri ya Kidemokrasia ya Kongo	Predefinição:Mapa de localização/República Democrática do Congo
Kigezo:Location map Uganda	Predefinição:Mapa de localização/Uganda
Kigezo:Location map Kenya	Predefinição:Mapa de localização/Quénia
Kigezo:Location map Rwanda	Predefinição:Mapa de localização/Ruanda
Kigezo:Location map Burundi	Predefinição:Mapa de localização/Burundi
Kigezo:Location map Tanzania	Predefinição:Mapa de localização/Tanzânia
Kigezo:Location map Msumbiji	Predefinição:Mapa de localização/Moçambique
Kigezo:Location map Zambia	Predefinição:Mapa de localização/Zâmbia
Kigezo:Location map Angola	Predefinição:Mapa de localização/Angola
Kigezo:Location map Namibia	Predefinição:Mapa de localização/Namíbia
Pirmasens	Pirmasens
Kigezo:Location map Botswana	Predefinição:Mapa de localização/Botswana
Kigezo:Location map Zimbabwe	Predefinição:Mapa de localização/Zimbabwe
Nürtingen	Nürtingen
Kigezo:Location map Afrika Kusini	Predefinição:Mapa de localização/África do Sul
Kigezo:Location map Komori	Predefinição:Mapa de localização/Comores
Kigezo:Location map Madagaska	Predefinição:Mapa de localização/Madagascar
Bensheim	Bensheim
Völklingen	Völklingen
St. Ingbert	Sankt Ingbert
Saarlouis	Saarlouis
Shirika la Kimataifa la Usanifishaji	Organização Internacional para Padronização
Hu Jintao	Hu Jintao
Jean-Luc Dehaene	Jean-Luc Dehaene
Twiga	Girafa
Provence-Alpes-Côte d'Azur	Provença-Alpes-Costa Azul
Mdomo	Lábio
Shenzhen	Shenzhen
Guangdong	Guangdong
Guangxi	Guangxi
Umoja wa Kisovyeti	União Soviética
Jack Wilshere	Jack Wilshere
Bwana wa Mapete	O Senhor dos Anéis
Nuevo León	Nuevo León
Ganda la dunia	Crosta
Ulevi	Alcoolismo
Kinyamadege	Ornitorrinco
Paraná (jimbo)	Paraná
Samuel Wanjiru	Samuel Wanjiru
Lil Wayne	Lil Wayne
Kagoshima, Kagoshima	Kagoshima (cidade)
Mkoa wa Kagoshima	Kagoshima
Armavir, Armenia	Armavir
Bayern Munich	Fußball-Club Bayern München
Queen	Queen
Freddie Mercury	Freddie Mercury
Brian May	Brian May
Kanye West	Kanye West
Émile Durkheim	Émile Durkheim
Esch-sur-Alzette	Esch-sur-Alzette
Differdange	Differdange
Dudelange	Dudelange
Zweibrücken	Zweibrücken
Limburg an der Lahn	Limburg an der Lahn
Dietzenbach	Dietzenbach
Diekirch	Diekirch
Itzehoe	Itzehoe
Braintree, Massachusetts	Braintree (Massachusetts)
Ahrensburg	Ahrensburg
Bad Nauheim	Bad Nauheim
Idar-Oberstein	Idar-Oberstein
Beaune	Beaune
Merzig	Merzig
Bega	Ombro
Charles Kao	Charles Kao
Humphrey Bogart	Humphrey Bogart
Midi-Pyrénées	Midi-Pirinéus
Franche-Comté	Franco-Condado
Bruce Lee	Bruce Lee
Nanaimo, British Kolumbia	Nanaimo
Kigezo:Link FA	Predefinição:Link FA
Wikipedia:Jumuia	Wikipédia:Esplanada
Busan	Busan
Vermont	Vermont
San Diego, California	San Diego
San Jose, California	San José (Califórnia)
Denver, Colorado	Denver
Houston, Texas	Houston
Phoenix, Arizona	Phoenix (Arizona)
Dallas, Texas	Dallas
Fort Worth, Texas	Fort Worth
Austin, Texas	Austin
El Paso, Texas	El Paso (Texas)
Memphis, Tennessee	Memphis (Tennessee)
Charlotte, North Carolina	Charlotte (Carolina do Norte)
Columbus, Ohio	Columbus (Ohio)
Jacksonville, Florida	Jacksonville
Guangzhou	Cantão (China)
Chiang Kai-shek	Chiang Kai-shek
Guam	Guam
Samoa ya Marekani	Samoa Americana
Visiwa vya Mariana ya Kaskazini	Marianas Setentrionais
Nanjing	Nanquim
Long Beach, California	Long Beach (Califórnia)
Konrad wa Parzham	Conrado de Parzham
Laredo, Texas	Laredo (Texas)
Konstantinopoli	Constantinopla
Basse-Normandie	Baixa Normandia
Jamhuri ya Kidemokrasia ya Kijerumani	Alemanha Oriental
Haute-Normandie	Alta Normandia
Jiangsu	Jiangsu
Zhejiang	Zhejiang
Papa Paulo VI	Papa Paulo VI
Nord-Pas-de-Calais	Norte-Passo de Calais
Pays de la Loire	País do Loire
Languedoc-Roussillon	Languedoque-Rossilhão
Poitou-Charentes	Poitou-Charentes
Guadeloupe	Guadalupe
Oakland, California	Oakland (Califórnia)
Martinique	Martinica
Mayotte	Mayotte
Réunion	Reunião (ilha)
Ponsyo Pilato	Pôncio Pilatos
Akita, Akita	Akita (cidade)
Backstreet Boys	Backstreet Boys
Yai	Ovo
Thesalonike	Salonica
Waetruski	Etruscos
Jamhuri ya Roma	República Romana
Tibet	Tibete
Duara	Círculo
John von Neumann	John von Neumann
Clube de Regatas do Flamengo	Clube de Regatas do Flamengo
Xavi	Xavi
Graffiti	Grafito
Diego Maradona	Diego Maradona
Laurenti Mfiadini	Lourenço de Huesca
Mbuni	Avestruz
Sappho	Safo
Arlington, Texas	Arlington (Texas)
Wikipedia ya Kikorea	Wikipédia em coreano
Sacramento, California	Sacramento (Califórnia)
Honolulu, Hawaii	Honolulu
Rasi ya Korea	Coreia
Baisani	Bisonte
Saint-Mandé	Saint-Mandé
1925	1925
1927	1927
Manchester	Manchester
Gao Xingjian	Gao Xingjian
Visiwa vya Turks na Caicos	Turks e Caicos
ABBA	ABBA
Uruguay (mto)	Rio Uruguai
Mnururisho	Radiação
Providence, Rhode Island	Providence
New England	Nova Inglaterra
Brooklyn	Brooklyn
Queens	Queens
The Bronx	Bronx
Staten Island	Staten Island
Long Island	Long Island (Nova Iorque)
1000	1000
999	999
Bertha von Suttner	Bertha von Suttner
Douglas	Douglas (Ilha de Man)
Tucson, Arizona	Tucson
1955	1955
1954	1954
1953	1953
1951	1951
1950	1950
Orodha ya miji ya Arizona	Lista de cidades do Arizona
1946	1946
1943	1943
1942	1942
1940	1940
1939	1939
1938	1938
1937	1937
1936	1936
Manchester United F.C.	Manchester United Football Club
1935	1935
1934	1934
1933	1933
1932	1932
Rasi ya Malay	Península da Malásia
1931	1931
1930	1930
Kingoyo	Ardeidae
1929	1929
Pyongyang	Pyongyang
Agano Jipya	Novo Testamento
Sifongo-bahari	Porifera
Faustina Kowalska	Faustina Kowalska
Pergamon	Pérgamo
Gregory Itzin	Gregory Itzin
Edwin McMillan	Edwin Mattison McMillan
Tuzo za Akademi	Óscar
Miaka ya 2010	Década de 2010
Mario Molina	Mario Molina
Got to Be There	Got to Be There
Magnificent Seven	The Magnificent Seven
Eukaryota	Eukaryota
Kapteni	Capitão
Bui-bahari	Aranha-do-mar
Kenda	Nove
Buibui-mjeledi	Amblypygi
Chande	Opilião
Nge-mjeledi kibete	Palpigradi
Nge-bila-mkia	Pseudoscorpionida
Buibui-kofia	Ricinulei
Nge-mjeledi mkia-mfupi	Schizomida
Nge	Escorpião
Buingamia	Solifugae
Nge-mjeledi	Escorpião-vinagre
Utitiri (Arithropodi)	Ácaro
Henry Fonda	Henry Fonda
Orodha ya miji ya Illinois	Lista de cidades de Illinois
George Bernard Shaw	George Bernard Shaw
Uchina Bara	China continental
Heilongjiang	Heilongjiang
1001	1001
1002	1002
1003	1003
1005	1005
1006	1006
1007	1007
1008	1008
1009	1009
1010	1010
1011	1011
1012	1012
1013	1013
1014	1014
1015	1015
1016	1016
1017	1017
1018	1018
1019	1019
1020	1020
1021	1021
1022	1022
1023	1023
1024	1024
1025	1025
1026	1026
1027	1027
1028	1028
1029	1029
1030	1030
1031	1031
Kombe la Dunia la FIFA	Copa do Mundo FIFA
1032	1032
1033	1033
1034	1034
1035	1035
1036	1036
1037	1037
1038	1038
1039	1039
1040	1040
1041	1041
1042	1042
1043	1043
1044	1044
1045	1045
1046	1046
1047	1047
1048	1048
1049	1049
1050	1050
1051	1051
1052	1052
1053	1053
1054	1054
Mbizi	Anhingidae
1055	1055
1056	1056
1057	1057
1058	1058
1059	1059
1060	1060
1061	1061
1062	1062
1063	1063
1064	1064
1065	1065
1066	1066
Mwari	Pelicano
1067	1067
1068	1068
1069	1069
1070	1070
Kaangao	Xiphosura
1071	1071
1072	1072
1073	1073
1074	1074
1075	1075
1076	1076
1077	1077
1078	1078
1079	1079
1080	1080
1081	1081
1082	1082
1083	1083
1084	1084
1085	1085
1086	1086
1087	1087
1088	1088
1089	1089
1090	1090
1091	1091
1092	1092
1093	1093
1094	1094
1095	1095
1096	1096
1097	1097
Nha Trang	Nha Trang
1098	1098
1099	1099
1106	1106
1107	1107
1108	1108
1109	1109
1110	1110
1111	1111
1112	1112
1113	1113
1114	1114
1115	1115
1116	1116
Bonobo	Pan paniscus
1117	1117
1118	1118
1119	1119
1120	1120
Papa	Papa
Metali alikali	Metal alcalino
1130	1130
Metali za udongo alikalini	Metal alcalinoterroso
Wilaya	Vilaiete
1131	1131
Rafael Correa	Rafael Correa
1132	1132
1133	1133
Metali ya mpito	Metal de transição
1134	1134
1135	1135
1136	1136
1137	1137
Halogeni	Halogênio
1138	1138
1139	1139
Gesi adimu	Gás nobre
5	5
1140	1140
1141	1141
1142	1142
1143	1143
1144	1144
4	4
1145	1145
1146	1146
1147	1147
1148	1148
3	3
1149	1149
1150	1150
1151	1151
Malkia	Rainha
1152	1152
1153	1153
2	2
1154	1154
1155	1155
1156	1156
1157	1157
1158	1158
1159	1159
Bukarest	Bucareste
1160	1160
1161	1161
1162	1162
Kizizi cha jino	Raiz (dente)
1163	1163
Al Gore	Al Gore
1164	1164
Louvre	Museu do Louvre
1165	1165
1166	1166
1167	1167
1168	1168
1169	1169
1170	1170
Chama cha Uhuru cha Puerto Rico	Partido Independentista Portorriquenho
1171	1171
1172	1172
1173	1173
Tirana	Tirana
1174	1174
1175	1175
1176	1176
1177	1177
1178	1178
Motorhead	Motörhead
1179	1179
1180	1180
1181	1181
1182	1182
Mto Avon (Warwickshire)	Rio Avon (Warwickshire)
1928	1928
1183	1183
1184	1184
1185	1185
1186	1186
1187	1187
1188	1188
1189	1189
1190	1190
1191	1191
1192	1192
1193	1193
1194	1194
1195	1195
1196	1196
1197	1197
1198	1198
1199	1199
Shirika la Kimataifa la Usafiri wa Anga	Associação Internacional de Transportes Aéreos
Sichuan	Sichuan
Mataifa ya G20 ya viwanda	G20
6	6
Agano la Kale	Antigo Testamento
Josh Duhamel	Josh Duhamel
Krismasi	Natal
Victoria Beckham	Victoria Beckham
Lugha za Kirumi	Línguas românicas
Pembetatu	Triângulo
Cecil Rhodes	Cecil Rhodes
Steve Jobs	Steve Jobs
Lady Gaga	Lady Gaga
Lugha za Kihindi-Kiulaya	Línguas indo-europeias
Breinigerberg	Breinigerberg
Muammar al-Gaddafi	Muammar al-Gaddafi
Radio France Internationale	Rádio França Internacional
Chui milia	Tigre
Spaghetti	Espaguete
Assisi	Assis (Itália)
Francesco Totti	Francesco Totti
Foligno	Foligno
Suwon	Suwon
Podikasiti	Podcasting
Daejeon	Daejeon
Daegu	Daegu
Incheon	Incheon
Gyeonggi-do	Gyeonggi
Friedrichstadt	Friedrichstadt
I Don't Give a Fuck	I Don't Give a Fuck
Husum	Husum
Spitsbergen	Spitsbergen
Falköping	Falköping
Skövde	Skövde
Enköping	Enköping
Varberg	Varberg
Piteå	Piteå
Madeira	Madeira (desambiguação)
Mbei	Laurus
Vung Tau	Vũng Tàu
Skandinavia	Escandinávia
Pasaka	Páscoa
Kishineu	Chișinău
Kigermanik	Línguas germânicas
Sosholojia	Sociologia
Şalom	Şalom
Aruba	Aruba
Hebei	Hebei
Chuo kikuu cha Princeton	Universidade de Princeton
Kibisi	Podicipedidae
Tandawala	Abetarda
Mhanganungu	Tachyglossidae
Oposumu	Didelphidae
Orissa	Orissa
GNU Free Documentation License	GNU Free Documentation License
Punjab (Uhindi)	Punjab (Índia)
Taiwan	Ilha Formosa
Aurora, Illinois	Aurora (Illinois)
Wagermanik	Germanos
Schiltigheim	Schiltigheim
Thionville	Thionville
Sarreguemines	Sarreguemines
Mafuta ya petroli	Petróleo
Illkirch-Graffenstaden	Illkirch-Graffenstaden
Anwani ya kijiografia	Coordenadas geográficas
Reli	Ferrovia
Baha'i	Fé bahá'í
Benki	Banco
Metz	Metz
Maziwa ya Mama	Leite materno
Haguenau	Haguenau
Wikipedia:Makala kwa ufutaji	Wikipédia:Páginas para eliminar
Bradford	Bradford (West Yorkshire)
Red Deer, Alberta	Red Deer
Cahors	Cahors
Majimbo ya Uswisi	Cantões da Suíça
1	1
Norfolk	Norfolk (Inglaterra)
Lu Xun	Lu Xun (escritor)
Bristol	Bristol
10	10
Kangaruu	Macropodidae
Nashville, Tennessee	Nashville (Tennessee)
20	20
30	30
Abkhazia	Abecásia
40	40
Salt Lake City, Utah	Salt Lake City
9	9
Tandaraka	Tenrecidae
Edmund Barton	Edmund Barton
7	7
8	8
2Pacalypse Now	2Pacalypse Now
Saba (namba)	Sete
Fuko-dhahabu	Chrysochloridae
Nane	Oito
Taylor Lautner	Taylor Lautner
Jeremy Renner	Jeremy Renner
12	12
Jean-Auguste-Dominique Ingres	Jean-Auguste Dominique Ingres
Maji kujaa na kupwa	Maré
Juma	Semana
Cervidae	Cervidae
Barafu	Gelo
Baba yetu	Pai Nosso
Ziwa	Lago
Kitunguu saumu	Alho
Musée d'Orsay	Museu de Orsay
Bahari ya Shamu	Mar Vermelho
Kisiwa cha Bouvet	Ilha Bouvet
930	930
13	13
985	985
1122	1122
981	981
939	939
Ulaanbaatar	Ulan Bator
Ernest Hemingway	Ernest Hemingway
Edinburgh	Edimburgo
Ashgabat	Asgabate
51	51
Octave Mirbeau	Octave Mirbeau
Kisiwa	Ilha
814	814
678	678
950	950
679	679
996	996
680	680
37	37
980	980
900	900
1129	1129
Chris Pine	Chris Pine
843	843
Lordi	Lordi
690	690
691	691
988	988
692	692
476	476
693	693
Marseille	Marselha
694	694
695	695
Kitunguu	Cebola
696	696
Sita	Seis
697	697
698	698
Lugha rasmi	Língua oficial
699	699
700	700
Moshchena	Mostchena
701	701
702	702
Akiolojia	Arqueologia
703	703
Mnyanya	Tomate
704	704
705	705
George H. W. Bush	George H. W. Bush
706	706
68	68
89	89
707	707
708	708
Hifadhi ya Taifa ya Phong Nha-Ke Bang	Parque Nacional de Phong Nha-Kẻ Bàng
709	709
11	11
710	710
711	711
712	712
Balkani	Bálcãs
713	713
714	714
Lugha za Kislavoni	Línguas eslavas
715	715
716	716
717	717
Quang Binh	Quang Binh
718	718
719	719
Ikweta	Linha do equador
720	720
Uprotestanti	Protestantismo
721	721
722	722
Selena	Selena
723	723
NASA	NASA
724	724
Mérida, Mérida	Mérida (Venezuela)
725	725
726	726
Atlanta, Georgia	Atlanta
727	727
Benito Mussolini	Benito Mussolini
728	728
729	729
963	963
730	730
Podgorica	Podgorica
731	731
Lost	Lost (série de televisão)
962	962
732	732
733	733
997	997
734	734
972	972
735	735
955	955
901	901
736	736
737	737
936	936
738	738
953	953
902	902
739	739
15	15
740	740
14	14
741	741
742	742
17	17
743	743
958	958
744	744
500	500
745	745
150	150
746	746
880	880
747	747
748	748
Kamusi	Dicionário
749	749
870	870
903	903
750	750
751	751
Bermuda	Bermudas
752	752
Kichwa	Cabeça
753	753
987	987
754	754
965	965
755	755
924	924
951	951
932	932
Wellington	Wellington
Britania	Grã-Bretanha
23	23
800	800
Jamhuri ya Kituruki ya Kupro ya Kaskazini	República Turca de Chipre do Norte
Jimmy Carter	Jimmy Carter
120	120
Wimbo wa Taifa	Hino nacional
42	42
967	967
989	989
960	960
969	969
957	957
1124	1124
971	971
937	937
992	992
990	990
899	899
975	975
942	942
966	966
1128	1128
959	959
973	973
18	18
Chokaa mawe	Calcário
19	19
16	16
Las Vegas, Nevada	Las Vegas
21	21
26	26
41	41
32	32
33	33
982	982
974	974
976	976
979	979
986	986
919	919
998	998
995	995
977	977
1125	1125
Valletta	Valeta
934	934
Kumi (namba)	Dez
Namba atomia	Número atómico
Alfred Nobel	Alfred Nobel
200	200
876	876
875	875
810	810
929	929
882	882
1127	1127
940	940
889	889
844	844
912	912
838	838
984	984
874	874
38	38
43	43
127	127
954	954
Mwili	Corpo humano
39	39
24	24
79	79
61	61
104	104
29	29
102	102
866	866
Papa Yohane XXIII	Papa João XXIII
839	839
622	622
918	918
100	100
961	961
Bahari ya Chumvi	Mar Morto
570	570
632	632
Andrew Garfield	Andrew Garfield
946	946
835	835
884	884
859	859
832	832
849	849
877	877
Duma	Acinonyx jubatus
878	878
861	861
869	869
968	968
983	983
964	964
1121	1121
1123	1123
933	933
915	915
970	970
911	911
993	993
991	991
994	994
898	898
944	944
907	907
943	943
945	945
922	922
905	905
941	941
925	925
928	928
948	948
947	947
949	949
926	926
126	126
101	101
105	105
108	108
117	117
115	115
Makaa mawe	Carvão mineral
22	22
46	46
25	25
153	153
156	156
31	31
825	825
Vancouver	Vancouver
301	301
116	116
886	886
330	330
860	860
842	842
165	165
871	871
893	893
203	203
909	909
222	222
931	931
938	938
917	917
160	160
28	28
Liverpool	Liverpool
Orson Welles	Orson Welles
85	85
88	88
76	76
54	54
477	477
914	914
920	920
913	913
Albany, New York	Albany (Nova Iorque)
935	935
841	841
820	820
906	906
Bremen	Bremen
916	916
885	885
Kitenzi	Verbo
168	168
60	60
47	47
836	836
112	112
854	854
862	862
879	879
887	887
770	770
817	817
864	864
863	863
868	868
855	855
818	818
837	837
845	845
Titanic	RMS Titanic
166	166
Bundi	Strigiformes
Rais wa Ujerumani	Presidente da Alemanha
Uwanja wa Ndege wa Cam Ranh	Aeroporto Internacional Cam Ranh
Antili za Kiholanzi	Antilhas Neerlandesas
Anguilla	Anguilla
Guernsey	Guernsey
Svalbard	Svalbard
Benetice (Světlá nad Sázavou)	Benetice (Světlá nad Sázavou)
Saa	Hora
Wati	Watt
Vertebrata	Vertebrados
2016	2016
Hudihudi	Poupa-eurasiática
Volti	Volt
Usimbishaji	Precipitação (meteorologia)
Metorolojia	Meteorologia
Azori	Açores
552	552
Selsiasi	Grau Celsius
Lugha za Kiafrika-Kiasia	Línguas afro-asiáticas
Jouli	Joule
Ampea	Ampere
2019	2019
ISO 3166-1	ISO 3166-1
Isotopi	Isótopo
Hispaniola	Ilha de São Domingos
Korsou	Curaçao
Harrisburg, Pennsylvania	Harrisburg
Da Lat	Da Lat
Da Nang	Da Nang
Uppsala	Uppsala
Göteborg	Gotemburgo
2017	2017
2018	2018
Karne ya 6 KK	Século VI a.C.
Karne ya 1 KK	Século I a.C.
2 KK	2 a.C.
1 KK	1 a.C.
Karne ya 2 KK	Século II a.C.
Washington (maana)	Washington (desambiguação)
Racibórz	Racibórz
Visiwa vya Virgin vya Uingereza	Ilhas Virgens Britânicas
Kinubi	Pega-rabuda
Mende	Barata
Aarhus	Aarhus
Karne ya 3 KK	Século III a.C.
Aktiki	Ártico
Antoni Gaudí	Antoni Gaudí
Trenton, New Jersey	Trenton (Nova Jersey)
Odense	Odense
Koho	Pandion haliaetus
Karne ya 4 KK	Século IV a.C.
Marsupialia	Marsupiais
2020	2020
Karne ya 5 KK	Século V a.C.
Karne ya 7 KK	Século VII a.C.
Mita ya mraba	Metro quadrado
Karne ya 8 KK	Século VIII a.C.
Theodor Mommsen	Theodor Mommsen
Navassa	Ilha de Navassa
123 KK	123 a.C.
234 KK	234 a.C.
Saint-Barth	Coletividade de São Bartolomeu
Mamba (mnyama)	Crocodylia
Gegereka	Crustáceo
Korongo (Gruidae)	Grou
Planktoni	Plâncton
Tamthilia	Peça teatral
Jutland	Jutlândia
Leeuwarden	Leeuwarden
Tuta la mchanga	Duna
Newark, New Jersey	Newark
Bonaire	Bonaire
Kakakuona	Pangolim
Aalborg	Aalborg
Helsingborg	Helsingborg
Västerås	Västerås
Linköping	Linköping
Jönköping	Jönköping
Stavanger	Stavanger
Escherichia coli	Escherichia coli
Karne ya 9 KK	Século IX a.C.
Karne ya 10 KK	Século X a.C.
345 KK	345 a.C.
Nguva	Sirenia
Mustelidae	Mustelídeos
Kigong'ota	Pica-pau
Mnyama-upupu	Cnidários
Funchal	Funchal
Tamazight	Línguas berberes
Karlstad	Karlstad
Mölnlycke	Mölnlycke
456 KK	456 a.C.
Mita ya ujazo	Metro cúbico
Anelidi	Anelídeo
Saba (kisiwa)	Saba
Kunguru	Corvidae
Umeå	Umeå
600	600
Sili	Foca
400	400
300	300
Feri	Balsa
Milenia ya 1 KK	Primeiro milénio a.C.
Norrköping	Norrköping
Örebro	Örebro
Gävle	Gävle
Karlskrona	Karlskrona
Trondheim	Trondheim
Sungura wa Kizungu	Coelho-europeu
Milenia ya 2	Segundo milénio d.C.
Milenia ya 1	Primeiro milénio d.C.
Sungura	Leporidae
Longyearbyen	Longyearbyen
Hermann Hesse	Hermann Hesse
UO	UO
Bundi (Strigidae)	Strigidae
Borås	Borås
Mkesha	Turdidae
Tromsø	Tromsø
Växjö	Växjö
Kibibimlima	Bellis perennis
Sint Eustatius	Santo Eustáquio (Países Baixos)
Farakano la Kanisa la Magharibi	Grande Cisma do Ocidente
Milenia ya 3	Terceiro milénio d.C.
Esbjerg	Esbjerg
Visiwa vya Madeira	Região Autónoma da Madeira
Milenia ya 2 KK	Segundo milénio a.C.
Visiwa vya Virgin	Ilhas Virgens
Luleå	Luleå
Sint Maarten	São Martinho (Países Baixos)
UI	UI
Chuo Kikuu cha Niccolò Cusano	Università degli Studi Niccolò Cusano
Jieyang	Jieyang
Jersey City, New Jersey	Jersey City
Kalmar	Kalmar
Kekeo	Cuculidae
Mafarisayo	Fariseus
Dordrecht	Dordrecht
Montpelier, Vermont	Montpelier (Vermont)
Tilburg	Tilburgo
Zoetermeer	Zoetermeer
Sundsvall	Sundsvall
Lewisville, Texas	Lewisville (Texas)
Eskilstuna	Eskilstuna
Miaka ya 1040	Década de 1040
Falun	Falun
Mimba	Feto
Östersund	Östersund
Södertälje	Södertälje
Halmstad	Halmstad
Konje	Marta (animal)
Ede, Gelderland	Ede
Westland, Zuid-Holland	Westland
Mkoa wa Long An	Long An
Mkoa wa Thái Nguyên	Thái Nguyên
Ciudad Juárez, Chihuahua	Ciudad Juárez
Fukuoka, Fukuoka	Fukuoka (cidade)
Teleka	Andorinhão
Kiluwiri	Rallidae
Mzamaji Koo-jekundu	Mobelha-pequena
Otariidae	Otariidae
Mkarafuu	Cravo-da-índia
Hondohondo	Calau
Bergen	Bergen
Herodoti	Heródoto
Galatia	Galácia
Vienne, Isère	Vienne (Isère)
San Andrés, Providencia na Santa Catalina	Santo André, Providência e Santa Catarina
Taylor Swift	Taylor Swift
Korongo Domo-wazi	Bico-aberto
Ciudad Bolívar	Ciudad Bolívar
Faida	Lucro
Kristianstad	Kristianstad (cidade)
Trelleborg	Trelleborg
Visiwa vya Cook	Ilhas Cook
Msese (Recurvirostridae)	Recurvirostridae
Bahari ya Japani	Mar do Japão
Bundi (Tytonidae)	Tytonidae
Asia ya Mashariki	Ásia Oriental
Kirukanjia	Caprimulgidae
Asia ya Kati	Ásia Central
Asia ya Magharibi	Sudoeste Asiático
Orodha ya Miaka	Lista de séculos
Asia ya Kaskazini	Ásia Setentrional
Daktari wa meno	Dentista
Afrika ya Kaskazini	Norte de África
Afrika ya Kusini	África Austral
Afrika ya Mashariki	África Oriental
Mbwa	Caniformia
Marblehead, Massachusetts	Marblehead
Afrika ya Kati	África Central
Mölndal	Mölndal
Uddevalla	Uddevalla
Ulaya ya Kusini	Europa meridional
Kungälv	Kungälv
Ulaya ya Mashariki	Leste Europeu
Ulaya ya Kaskazini	Europa Setentrional
Ulaya ya Magharibi	Europa Ocidental
Ulaya ya Kati	Europa Central
Kizamiachaza	Ostraceiro
Mto Susquehanna	Rio Susquehanna
Mkoa wa Vĩnh Phúc	Vinh Phuc
Shakwe	Larídeos
Kiaceh	Língua achém
Mtende (mti)	Phoenix (planta)
Shaka Zulu	Shaka Zulu
Eneo ya Kati, Eritrea	Maekel
Eneo la Kusini, Eritrea	Debub
Kiadele	Língua adele
Q (maana)	Q (desambiguação)
Kiafar	Língua afar
Wakristadelfiani	Cristadelfianos
Mtayarishaji	Produtor
Kaskazini Eneo la Ziwa Nyekundu, Eritrea	Semien-Keih-Bahri
Kusini Eneo la ziwa Nyekundu, Eritrea	Debub-Keih-Bahri
Ulricehamn	Ulricehamn
Kiakan	Língua akan
Judi Dench	Judi Dench
Jefferson City, Missouri	Jefferson City
Abdus Salam	Abdus Salam
Jackson, Mississippi	Jackson (Mississippi)
Augusta, Maine	Augusta (Maine)
Baton Rouge, Louisiana	Baton Rouge
Maghrib	Magrebe
Lansing, Michigan	Lansing
Kiamhari	Língua amárica
Concord, New Hampshire	Concord (Nova Hampshire)
Lincoln, Nebraska	Lincoln (Nebraska)
Annapolis, Maryland	Annapolis (Maryland)
Ystad	Ystad
Alka	Alcidae
Örnsköldsvik	Örnsköldsvik
Goguryeo	Koguryo
Kungsbacka	Kungsbacka
Nyuzi	Grau (geometria)
Kianyin	Língua anyin
Gojoseon	Período Gojoseon
Popo	Morcego
Baekje	Baekje
Silla	Silla (Coreia)
36	36
Korongo (Ciconiidae)	Ciconiidae
Austria-Hungaria	Áustria-Hungria
Springfield, Illinois	Springfield (Illinois)
Tarnobrzeg	Tarnobrzeg
Abbeville	Abbeville
Inka	Império Inca
567 KK	567 a.C.
Kiaramu	Aramaico
Frankfort, Kentucky	Frankfort (Kentucky)
Mashirika ya ombaomba	Ordens mendicantes
Mimba kuharibika	Aborto espontâneo
Mfalme Sauli	Saul (rei)
Shomoro	Pardal
Saint Paul, Minnesota	Saint Paul (Minnesota)
Elimumitindo	Estilística
Orodha ya miji ya Alaska	Lista de cidades do Alasca
Kalenda ya Kiislamu	Calendário islâmico
Mhozo	Oenanthe
Kipchoge Keino	Kipchoge Keino
Askofu	Bispo
Yayi Boni	Thomas Yayi Boni
Kaizari Karoli V	Carlos V
Martti Ahtisaari	Martti Ahtisaari
Saint-Brieuc	Saint-Brieuc
Kiargobba	Língua argobba
Canterbury	Cantuária
Septuaginta	Septuaginta
Montgomery, Alabama	Montgomery (Alabama)
Roswell	Roswell
Boca Raton, Florida	Boca Raton
Juneau, Alaska	Juneau
Kaaba	Caaba
Kiteso	Língua ateso
Theo Walcott	Theo Walcott
Upagani	Paganismo
Densiti	Densidade
Kipozamataza	Alaudidae
Die Welt	Die Welt
Aswan	Assuão
815	815
816	816
822	822
840	840
Mkoa wa Aswan	Assuão (província)
Mkoa wa Aleksandria	Alexandria (província egípcia)
823	823
Milenia ya 3 KK	Terceiro milénio a.C.
811	811
771	771
888	888
768	768
Mkoa wa Asyut	Assiut (província)
851	851
205	205
159	159
107	107
162	162
Lidköping	Lidköping
103	103
802	802
Fisi-maji	Lontra-europeia
804	804
119	119
118	118
Kiewe	Língua ewe
Kiekstremadura	Estremenho
801	801
807	807
806	806
152	152
240	240
218	218
655	655
496	496
238	238
197	197
451	451
775	775
489	489
784	784
661	661
625	625
653	653
904	904
921	921
923	923
1126	1126
668	668
636	636
408	408
464	464
410	410
956	956
952	952
658	658
650	650
518	518
70	70
81	81
Chui-theluji	Leopardo-das-neves
69	69
87	87
65	65
66	66
67	67
55	55
34	34
Wikipedia ya Kichina	Wikipédia em chinês
44	44
35	35
64	64
504	504
Pinnipedia	Pinípedes
453	453
161	161
169	169
481	481
151	151
155	155
128	128
129	129
463	463
193	193
674	674
687	687
251	251
337	337
786	786
660	660
50	50
260	260
501	501
45	45
491	491
49	49
Ecser	Ecser
978	978
Kisilesia	Língua silesiana
221	221
543	543
536	536
230	230
762	762
610	610
787	787
480	480
209	209
202	202
192	192
Zhengzhou	Zhengzhou
681	681
819	819
173	173
867	867
865	865
827	827
824	824
847	847
883	883
829	829
813	813
910	910
850	850
808	808
853	853
872	872
873	873
856	856
858	858
831	831
857	857
