Afrika	África
Sjabloon:Gebruiker ka-3	Predefinição:User ka-3
Sjabloon:Inligtingskas regeringsagentskap	Predefinição:Info/Agência do governo
Sjabloon:Gebruiker da-3	Predefinição:User da-3
Sjabloon:Gebruiker pt-4	Predefinição:User pt-4
Kategorie:Fascisme	Categoria:Fascismo
Kategorie:Legerings	Categoria:Ligas metálicas
Kategorie:Baha'i	Categoria:Fé Bahá'í
Kategorie:Viëtnamoorlog	Categoria:Guerra do Vietnã
Kategorie:Gespesialiseerde geneeskunde	Categoria:Especialidades médicas
Kategorie:Oorgangsmetale	Categoria:Metais de transição
Wikipedia:AutoWikiBrowser/Typos	Wikipédia:AutoWikiBrowser/Typos
Sjabloon:Gebruiker ja-2	Predefinição:User ja-2
Sjabloon:Gebruiker ko-2	Predefinição:User ko-2
Sjabloon:Gebruiker ko-1	Predefinição:User ko-1
Sjabloon:Gebruiker cs	Predefinição:User cs
Sjabloon:Landdata Nieu-Seeland	Predefinição:Country data Nova Zelândia
Sjabloon:Gebruiker ru-2	Predefinição:User ru-2
Sjabloon:Gebruiker es-3	Predefinição:User es-3
Kategorie:Kultuur in Japan	Categoria:Cultura do Japão
Kategorie:Geografie van Japan	Categoria:Geografia do Japão
Kategorie:Mars	Categoria:Marte
Kategorie:Riviere in Frankryk	Categoria:Rios da França
Kategorie:Pedofilie	Categoria:Pedofilia
Kategorie:Endokrinologie	Categoria:Endocrinologia
Kategorie:Britse ontdekkingsreisigers	Categoria:Exploradores do Reino Unido
Kategorie:Poolse sokkerklubs	Categoria:Clubes de futebol da Polônia
Kategorie:Wetenskapfiksierolprente	Categoria:Filmes de ficção científica
Kategorie:Ierse akteurs	Categoria:Atores da Irlanda
Kategorie:Gebruiker pt-2	Categoria:Usuário pt-2
Kategorie:Gebruiker pt-4	Categoria:Usuário pt-4
Kategorie:Gebruiker pt-M	Categoria:Usuário pt
Sjabloon:Column-width	Predefinição:Column-width
Kategorie:Gebruiker ro-2	Categoria:Usuário ro-2
Kategorie:Gebruiker ro-3	Categoria:Usuário ro-3
Kategorie:Gebruiker ru	Categoria:Usuários ru
Kategorie:Gebruiker ru-2	Categoria:Usuário ru-2
Kategorie:Gebruiker ru-3	Categoria:Usuário ru-3
Kategorie:Gebruiker ru-4	Categoria:Usuário ru-4
Kategorie:Presidente van Suid-Afrika	Categoria:Presidentes da África do Sul
Kategorie:Gebruiker sk-1	Categoria:Usuário sk-1
Kategorie:Gebruiker sq	Categoria:User sq
Kategorie:Gebruiker sr	Categoria:Usuários sr
Sjabloon:Liggingkaart Gelderland	Predefinição:Mapa de localização/Guéldria
Kategorie:Gebruiker sr-1	Categoria:Usuário sr-1
Kategorie:Gebruiker sr-3	Categoria:Usuário sr-3
Kategorie:Gebruiker sv-1	Categoria:Usuário sv-1
Kategorie:Gebruiker sv-3	Categoria:Usuário sv-3
Kategorie:Gebruiker sv-N	Categoria:Usuário sv
Kategorie:Gebruiker szl-1	Categoria:Usuário szl-1
Kategorie:Gebruiker th-1	Categoria:Usuário th-1
Kategorie:Gebruiker th-N	Categoria:Usuário th
Kategorie:Gebruiker tr	Categoria:Usuários tr
Kategorie:Gebruiker tr-N	Categoria:Usuário tr
Kategorie:Lughawens in Asië	Categoria:Aeroportos da Ásia
Kategorie:Gebruiker uk-1	Categoria:Usuário uk-1
Kategorie:Polinesiese tale	Categoria:Línguas polinésias
Kategorie:Gebruiker yi	Categoria:Usuários yi
Kategorie:Gebruiker yi-1	Categoria:Usuário yi-1
Kategorie:Gebruiker yi-2	Categoria:Usuário yi-2
Kategorie:Televisieprogramme	Categoria:Programas de televisão
Sjabloon:En	Predefinição:((en))
Verenigde Apostoliese Kerk	Igreja Evangélica Apostólica
Kategorie:Man (eiland)	Categoria:Ilha de Man
Sjabloon:N	Predefinição:Não
Kategorie:Wilde Weste-rolprente	Categoria:Filmes de faroeste
Kategorie:Kobe	Categoria:Kobe
Sjabloon:Provinsies van Nederland	Predefinição:Províncias dos Países Baixos
Sjabloon:Ekonomie-saadjie	Predefinição:Esboço-economia
Kategorie:Letterkundige kritici	Categoria:Críticos literários
Sjabloon:Spaces	Predefinição:Espaços
Sjabloon:Gallery/aux	Predefinição:Galeria/aux
Sjabloon:Landdata Faroëreilande	Predefinição:Country data Ilhas Faroe
Kategorie:Musici	Categoria:Músicos
Sjabloon:Lang	Predefinição:Lang
Sjabloon:FishBase species	Predefinição:FishBase espécie
Wikipedia:Uitgesoekte herdenkings/21 September	Wikipédia:Efemérides/21 de setembro
Kategorie:Gasastrook	Categoria:Faixa de Gaza
Sjabloon:Landdata Verenigde State	Predefinição:Country data Estados Unidos
Universidade Federal do Recôncavo da Bahia	Universidade Federal do Recôncavo da Bahia
Kategorie:Eurovision 2009	Categoria:Festival Eurovisão da Canção 2009
Kategorie:Amerikaanse skilders	Categoria:Pintores dos Estados Unidos
Kategorie:Skilders	Categoria:Pintores
Kategorie:Isotope	Categoria:Isótopos
Kategorie:Relatiwiteit	Categoria:Relatividade
Kategorie:Yslandse skrywers	Categoria:Escritores da Islândia
Kategorie:Madrid	Categoria:Madrid
Wikipedia:Gebruik van beelde	Wikipédia:Política de imagens
Kategorie:Mense volgens oorloë	Categoria:Pessoas por guerra
Kategorie:Mense in die Tweede Wêreldoorlog	Categoria:Pessoas da Segunda Guerra Mundial
Kategorie:Militariste	Categoria:Militares
Kategorie:Skotse digters	Categoria:Poetas da Escócia
Kategorie:Sjinese skrywers	Categoria:Escritores da China
Sjabloon:Klinkers	Predefinição:Vogais
Sjabloon:Da	Predefinição:((da))
Kategorie:Rekenaarprogrammeerders	Categoria:Programadores de computador
Kategorie:Kloosters	Categoria:Mosteiros
Kategorie:Nazi-konsentrasiekampe	Categoria:Campos de concentração nazistas
Kategorie:München	Categoria:Munique
Sjabloon:Volgende periode	Predefinição:Próximo período
Kategorie:Bergreekse in Afrika	Categoria:Cordilheiras da África
Kategorie:Tale van België	Categoria:Línguas da Bélgica
Myliobatidae	Myliobatidae
Sjabloon:OCLC	Predefinição:OCLC
Kategorie:Munisipaliteite in Frankryk	Categoria:Comunas da França
Kategorie:Munisipaliteite in België	Categoria:Municípios da Bélgica
Sjabloon:Landdata Serwië en Montenegro	Predefinição:Country data Sérvia e Montenegro
Sjabloon:Gebruiker ro-1	Predefinição:User ro-1
Kategorie:Sportterminologie	Categoria:Terminologia esportiva
Kategorie:Terminologie	Categoria:Terminologia
Kategorie:Bome	Categoria:Árvores
Kategorie:Sosiologie	Categoria:Sociologia
Sjabloon:Inligtingskas Rivier	Predefinição:Info/Rio
Sjabloon:Gebruiker th	Predefinição:User th
Sjabloon:Gebruiker nds-2	Predefinição:User nds-2
Sjabloon:Landdata Turkmenistan	Predefinição:Country data Turquemenistão
Sjabloon:Landdata Noord-Korea	Predefinição:Country data Coreia do Norte
Sjabloon:Landdata Afganistan	Predefinição:Country data Afeganistão
Sjabloon:Landdata Bangladesj	Predefinição:Country data Bangladesh
Kategorie:Sport in Londen	Categoria:Desporto de Londres
Sjabloon:Landdata Suid-Soedan	Predefinição:Country data Sudão do Sul
Kategorie:Nedersettings in Kalifornië	Categoria:Cidades da Califórnia
Kategorie:Lantaniedes	Categoria:Terras raras
Sjabloon:Tabel Beker 4	Predefinição:4TeamBracket
Sjabloon:Dubbelbeeld	Predefinição:Imagem dupla
Sjabloon:ARG	Predefinição:ARG
Sjabloon:ARM	Predefinição:ARM
Sjabloon:Periode kleur	Predefinição:Período cor
Kategorie:Tarentale	Categoria:Numididae
Kategorie:3de eeu	Categoria:Século III
Kategorie:Poue	Categoria:Otididae
Kategorie:11de eeu	Categoria:Século XI
Kategorie:Dikkoppe	Categoria:Burhinidae
Kategorie:17de eeu	Categoria:Século XVII
Sjabloon:Ahnentafel6	Predefinição:Ahnentafel-compact6
Kategorie:Kelte	Categoria:Celtas
Sjabloon:Gebruiker ca	Predefinição:User ca
Kategorie:10de eeu	Categoria:Século X
Kategorie:7de eeu	Categoria:Século VII
Sjabloon:Antarktika-aansprake	Predefinição:Revindicações Territoriais da Antártida
Kategorie:SI-eenhede	Categoria:Unidades do SI
Kategorie:Vervaardiging	Categoria:Manufatura
Kategorie:Egiptenare	Categoria:Egípcios
Kategorie:Ghanese	Categoria:Ganenses
Kategorie:Afghane	Categoria:Afegãos
Kategorie:Formule Een-vervaardigers	Categoria:Equipes de Fórmula 1
Kategorie:Kreatiewe denke	Categoria:Criatividade
Kategorie:Menslike gedrag	Categoria:Comportamento humano
Kategorie:Primate	Categoria:Primatas
Kategorie:Kategoriesjablone	Categoria:!Predefinições para categorias
Kategorie:Loire-Atlantique	Categoria:Loire-Atlantique
Sjabloon:AugustusKalender	Predefinição:Calendário de agosto
Kategorie:Pokémon	Categoria:Pokémon
Kategorie:Alfa Romeo	Categoria:Alfa Romeo
Kategorie:Italiese taal	Categoria:Línguas itálicas
Kategorie:Noorse skrywers	Categoria:Escritores da Noruega
Sjabloon:Bibcode	Predefinição:Bibcode
Sjabloon:Geboortedatum	Predefinição:Dni
Kategorie:Administratiewe geweste van Frankryk	Categoria:Regiões da França
Kategorie:Akwitanië	Categoria:Aquitânia
Kategorie:Auvergne	Categoria:Auvergne
Kategorie:Basse-Normandie	Categoria:Baixa Normandia
Kategorie:Boergondië	Categoria:Borgonha
Kategorie:Centre	Categoria:Centro (França)
Kategorie:Champagne-Ardenne	Categoria:Champanha-Ardenas
Kategorie:Elsas	Categoria:Alsácia
Kategorie:Franche-Comté	Categoria:Franco-Condado
Kategorie:Guadeloupe	Categoria:Guadalupe
Kategorie:Haute-Normandie	Categoria:Alta Normandia
Kategorie:Île-de-France	Categoria:Île-de-France
Kategorie:Korsika	Categoria:Córsega
Kategorie:Languedoc-Roussillon	Categoria:Languedoc-Roussillon
Kategorie:Limousin	Categoria:Limousin
Kategorie:Lotaringe	Categoria:Lorena
Kategorie:Museums in Kanada	Categoria:Museus do Canadá
Kategorie:Martinique	Categoria:Martinica
Kategorie:Lughawens in Europa	Categoria:Aeroportos da Europa
Kategorie:Midi-Pyrénées	Categoria:Midi-Pyrénées
Kategorie:Nord-Pas-de-Calais	Categoria:Nord-Pas-de-Calais
Kategorie:Ekonomie van die Verenigde State van Amerika	Categoria:Economia dos Estados Unidos
Kategorie:Sport volgens land	Categoria:Desportistas por país
Kategorie:Slanghalsvoëls	Categoria:Anhingidae
Kategorie:Politiek van die Verenigde State van Amerika	Categoria:Política dos Estados Unidos
Sjabloon:Gebruiker sv-3	Predefinição:User sv-3
Kategorie:Rondewurms	Categoria:Nematoda
Kategorie:Nobelprys vir Letterkunde wenners	Categoria:Nobel de Literatura
Kategorie:Geografie van Indië	Categoria:Geografia da Índia
Sjabloon:Fr	Predefinição:Fr icon
Kategorie:Handel	Categoria:Comércio
Kategorie:Russiese outonome oblaste	Categoria:Oblasts autônomos da Rússia
Kategorie:Bedryfsekonomie	Categoria:Economia empresarial
Kategorie:Bisantynse keisers	Categoria:Imperadores bizantinos
Sjabloon:Twitter	Predefinição:Twitter
Kategorie:Wikipedia:Portale	Categoria:!Portais
Sjabloon:Ko	Predefinição:((ko))
Kategorie:Riviere in Mianmar	Categoria:Rios de Mianmar
Kategorie:Biochemie	Categoria:Bioquímica
Kategorie:Inka	Categoria:Incas
Kategorie:Religie in Rusland	Categoria:Religião na Rússia
Kategorie:Mikologie	Categoria:Micologia
Kategorie:Ekonomie van Litaue	Categoria:Economia da Lituânia
Kategorie:Spoorvervoer in Frankryk	Categoria:Transporte ferroviário na França
Sjabloon:Gebruiker af-3	Predefinição:User af-3
Kategorie:Spoorvervoer in Rusland	Categoria:Transporte ferroviário na Rússia
Kategorie:Distrikte van Brandenburg	Categoria:Distritos de Brandemburgo
Kategorie:Spoorvervoer in Duitsland	Categoria:Transporte ferroviário na Alemanha
Kategorie:Baskeland	Categoria:País Basco
Kategorie:Taiwannese maatskappye	Categoria:Empresas de Taiwan
Kategorie:Stadions in die Verenigde State	Categoria:Estádios dos Estados Unidos
Kategorie:Koning van Hannover	Categoria:Reis de Hanôver
Sjabloon:Deeltjie	Predefinição:Partículas elementares
Kategorie:Hoofstede in Australië	Categoria:Capitais da Austrália
Kategorie:Russiese letterkunde	Categoria:Literatura da Rússia
Kategorie:Geografie van Italië	Categoria:Geografia da Itália
Kategorie:Sardinië	Categoria:Sardenha
Kategorie:Litause digters	Categoria:Poetas da Lituânia
Sjabloon:Landdata Demokratiese Republiek van die Kongo	Predefinição:Country data República Democrática do Congo
Kategorie:Vitamines	Categoria:Vitaminas
Kategorie:Juweliersware	Categoria:Joalharia
Kategorie:Russiese deelgebiede	Categoria:Divisões federais da Rússia
Kategorie:Geografie van Europa	Categoria:Geografia da Europa
Kategorie:Deelstate van Duitsland	Categoria:Estados da Alemanha
Kategorie:Ekonomie van Japan	Categoria:Economia do Japão
Kategorie:Grotte	Categoria:Cavernas
Kategorie:Japanse maatskappye	Categoria:Empresas do Japão
Kategorie:Noordryn-Wesfale	Categoria:Renânia do Norte-Vestfália
Kategorie:Florida	Categoria:Flórida
Kategorie:Normandië	Categoria:Normandia
Kategorie:Pays de la Loire	Categoria:Pays de la Loire
Kategorie:Pikardië	Categoria:Picardia
Kategorie:Poitou-Charentes	Categoria:Poitou-Charentes
Kategorie:Glasgow	Categoria:Glasgow
Kategorie:Wêrelderfenisgebiede in die Verenigde State van Amerika	Categoria:Patrimônio Mundial da UNESCO nos Estados Unidos
Kategorie:Ralle	Categoria:Rallidae
Kategorie:Sport in 1990	Categoria:1990 no desporto
Kategorie:Sport in 1991	Categoria:1991 no desporto
Kategorie:Sport in 1992	Categoria:1992 no desporto
Kategorie:Sport in 1996	Categoria:1996 no desporto
Kategorie:Sport in 1997	Categoria:1997 no desporto
Sjabloon:Omreken/-/AafEaf	Predefinição:Convert/-/AoffSoff
Sjabloon:Omreken/KuitAaanVhEaf	Predefinição:Convert/LoutAonDbSoff
Sjabloon:Omreken/en/AafEaf	Predefinição:Convert/and/AoffSoff
Sjabloon:Omreken/bar	Predefinição:Convert/bar
Sjabloon:Omreken/cm2	Predefinição:Convert/cm2
Sjabloon:Omreken/mm2	Predefinição:Convert/mm2
Sjabloon:Omreken/dm2	Predefinição:Convert/sqin
Sjabloon:Omreken/sm2	Predefinição:Convert/sqnmi
Sjabloon:Omreken/jt2	Predefinição:Convert/sqyd
Sjabloon:Omreken/tsubo	Predefinição:Convert/tsubo
Sjabloon:Omreken/x/AafEaf	Predefinição:Convert/x/AoffSoff
Kategorie:Provence-Alpes-Côte d'Azur	Categoria:Provença-Alpes-Costa Azul
Sjabloon:Omreken/±/AaanEaf	Predefinição:Convert/±/AoffSoff
Sjabloon:Omreken/±/AafEaf	Predefinição:Convert/±/AonSoff
Kategorie:Geskiedenis van Duitsland	Categoria:História da Alemanha
Sjabloon:Koördinate/dec2dms/dm	Predefinição:Coord/dec2dms/dm
Kategorie:Titelsjablone	Categoria:!Predefinições de título
Kategorie:Peste	Categoria:Pragas
Kategorie:Nagswaelagtiges	Categoria:Caprimulgiformes
Kategorie:Franse keisers	Categoria:Imperadores da França
Sjabloon:EST	Predefinição:EST
Sjabloon:Euronext	Predefinição:Euronext
Kategorie:Hoofstede in die Verenigde State	Categoria:Capitais estaduais dos Estados Unidos
Kategorie:Nevada	Categoria:Nevada
Kategorie:Nebraska	Categoria:Nebraska
Kategorie:Noord-Dakota	Categoria:Dakota do Norte
Kategorie:Nieu-Mexiko	Categoria:Novo México
Kategorie:New York	Categoria:Estado de Nova Iorque
Kategorie:New Jersey	Categoria:Nova Jérsei
Kategorie:New Hampshire	Categoria:Nova Hampshire
Kategorie:Rhode Island	Categoria:Rhode Island
Kategorie:Louisiana	Categoria:Luisiana
Kategorie:Maryland	Categoria:Maryland
Kategorie:Maine	Categoria:Maine
Kategorie:Minnesota	Categoria:Minnesota
Kategorie:Michigan	Categoria:Michigan
Kategorie:Mississippi	Categoria:Mississippi
Kategorie:Missouri	Categoria:Missouri
Kategorie:Vermont	Categoria:Vermont
Kategorie:Virginië	Categoria:Virgínia
Kategorie:Suid-Dakota	Categoria:Dakota do Sul
Kategorie:Idaho	Categoria:Idaho
Kategorie:Iowa	Categoria:Iowa
Kategorie:Arkansas	Categoria:Arkansas
Kategorie:Alaska	Categoria:Alasca
Kategorie:Arizona	Categoria:Arizona
Kategorie:Alabama	Categoria:Alabama
Kategorie:Oregon	Categoria:Oregon
Kategorie:Ohio	Categoria:Ohio
Kategorie:Wes-Virginië	Categoria:Virgínia Ocidental
Kategorie:Wisconsin	Categoria:Wisconsin
Kategorie:Utah	Categoria:Utah
Kategorie:Indiana	Categoria:Indiana
Kategorie:Illinois	Categoria:Illinois
Kategorie:Kansas	Categoria:Kansas
Kategorie:Kalifornië	Categoria:Califórnia
Kategorie:Kentucky	Categoria:Kentucky
Kategorie:Connecticut	Categoria:Connecticut
Kategorie:Colorado	Categoria:Colorado
Kategorie:Texas	Categoria:Texas
Kategorie:Pennsilvanië	Categoria:Pensilvânia
Kategorie:Hawaii	Categoria:Havaí
Sjabloon:Sokkerspeler einde	Predefinição:Football squad end
Kategorie:Toekomstige sportgebeurtenisse	Categoria:Eventos desportivos futuros
Kategorie:Toekomstige gebeurtenisse	Categoria:Eventos futuros
Kategorie:Voormalige politieke partye	Categoria:Partidos políticos extintos
Kategorie:Sakrekenaar	Categoria:Calculadoras
Kategorie:Argeologiese artefakte	Categoria:Achados arqueológicos
Kategorie:Modeontwerpers	Categoria:Estilistas
Kategorie:Mode	Categoria:Moda
Sjabloon:RUS	Predefinição:RUS
Kategorie:Wes-Australië	Categoria:Austrália Ocidental
Kategorie:Tweede Wêreldoorlog	Categoria:Segunda Guerra Mundial
Kategorie:Nedersettings in Nieu-Seeland	Categoria:Cidades da Nova Zelândia
Kategorie:Huis van York	Categoria:Casa de Iorque
Kategorie:Eerste Wêreldoorlog	Categoria:Primeira Guerra Mundial
Sjabloon:Navigasie Olimpiese Spele	Predefinição:Edições dos Jogos Olímpicos
Kategorie:Beenvisse	Categoria:Osteichthyes
Kategorie:Bordspeletjies	Categoria:Jogos de tabuleiro
Kategorie:Citation templates	Categoria:!Predefinições para referências
Kategorie:Stylfigure	Categoria:Figuras de linguagem
Sjabloon:Tabel Beker 4 – met derde plek	Predefinição:Round4-with third
Kategorie:Rhône-Alpes	Categoria:Ródano-Alpes
Sjabloon:Tydsones van afrika	Predefinição:Fuso horário da África
Kategorie:Spegte	Categoria:Piciformes
Kategorie:Belgiese skrywers	Categoria:Escritores da Bélgica
Kategorie:Chileense skrywers	Categoria:Escritores do Chile
Kategorie:Duitse skrywers	Categoria:Escritores da Alemanha
Kategorie:Deense skrywers	Categoria:Escritores da Dinamarca
Kategorie:Oostenrykse skrywers	Categoria:Escritores da Áustria
Kategorie:Vlae van Nederland	Categoria:Bandeiras dos Países Baixos
Sjabloon:ICD9	Predefinição:CID9
Kategorie:Honde	Categoria:Cães
Kategorie:Duitse universiteite	Categoria:Universidades da Alemanha
Kategorie:Aksierolprente	Categoria:Filmes de ação
Sjabloon:Gebruiker ms-1	Predefinição:User ms-1
Sjabloon:Gebruiker ms-2	Predefinição:User ms-2
Kategorie:Franse skrywers	Categoria:Escritores da França
Kategorie:Indiese skrywers	Categoria:Escritores da Índia
Kategorie:Ierse skrywers	Categoria:Escritores da Irlanda
Kategorie:Italiaanse skrywers	Categoria:Escritores da Itália
Kategorie:Japannese skrywers	Categoria:Escritores do Japão
Kategorie:Kanadese skrywers	Categoria:Escritores do Canadá
Kategorie:Surrealistiese rolprente	Categoria:Filmes surrealistas
Sjabloon:CHL	Predefinição:CHL
Kategorie:Engelse rolprente	Categoria:Filmes em língua inglesa
Kategorie:Afhanklike gebiede	Categoria:Dependências
Kategorie:Amerikaanse albums	Categoria:Álbuns de músicos dos Estados Unidos
Kategorie:Energieverskaffers	Categoria:Empresas de energia
Kategorie:Paralimpiese Spele	Categoria:Jogos Paralímpicos
Sjabloon:PD-self	Predefinição:PD-self
Kategorie:Katagtiges	Categoria:Felídeos
Kategorie:Nedersettings in die Republiek van Sjina	Categoria:Assentamentos no Taiwan
Kategorie:Slaapafwykings	Categoria:Distúrbios do sono
Sjabloon:Kantbalk Griekeland	Predefinição:História da Grécia
Wikipedia:Uitgesoekte herdenkings/16 Februarie	Wikipédia:Efemérides/16 de fevereiro
Wikipedia:Uitgesoekte herdenkings/25 Augustus	Wikipédia:Efemérides/25 de agosto
Wikipedia:Uitgesoekte herdenkings/25 Mei	Wikipédia:Efemérides/25 de maio
Kategorie:Litause skrywers	Categoria:Escritores da Lituânia
Kategorie:Poolse skrywers	Categoria:Escritores da Polônia
Kategorie:Russiese skrywers	Categoria:Escritores da Rússia
Kategorie:Romeinse skrywers	Categoria:Escritores da Roma Antiga
Kategorie:Switserse skrywers	Categoria:Escritores da Suíça
Kategorie:Sweedse skrywers	Categoria:Escritores da Suécia
Kategorie:Spaanse skrywers	Categoria:Escritores da Espanha
Kategorie:Tsjeggiese skrywers	Categoria:Escritores da República Checa
Kategorie:Europese sokkerklubs	Categoria:Clubes de futebol da Europa
Kategorie:Amerikaanse skrywers	Categoria:Escritores dos Estados Unidos
Kategorie:Dramaturge	Categoria:Dramaturgos
Kategorie:Riviere in Angola	Categoria:Rios de Angola
Kategorie:Riviere in Ethiopië	Categoria:Rios da Etiópia
Kategorie:Riviere in Meksiko	Categoria:Rios do México
Kategorie:Riviere in die Demokratiese Republiek van die Kongo	Categoria:Rios da República Democrática do Congo
Sjabloon:Karboon	Predefinição:Carbonífero
Kategorie:Eendvoëls	Categoria:Anatidae
Kategorie:Stertipes	Categoria:Tipos de estrelas
Sjabloon:Tabel Beker 8 – met derde plek	Predefinição:Round8-with third
Sjabloon:Wedstrydskema laatste 8	Predefinição:Round8
Kategorie:Semiotiek	Categoria:Semiótica
Kategorie:Oslo	Categoria:Oslo
Sjabloon:SYR	Predefinição:SYR
Sjabloon:Stamboom/stap2	Predefinição:Árvore genealógica/2
Sjabloon:Chemiekas ATCKode	Predefinição:Chembox ATCCode
Sjabloon:Skaaksaadjie	Predefinição:Esboço-xadrez
Kategorie:Abstrakte algebra	Categoria:Álgebra abstrata
Sjabloon:OktoberKalender	Predefinição:Calendário de outubro
Kategorie:Duitse argitekte	Categoria:Arquitetos da Alemanha
Sjabloon:CHN	Predefinição:CHN
Kategorie:Argitekte	Categoria:Arquitetos
Kategorie:Belgiese argitekte	Categoria:Arquitetos da Bélgica
Kategorie:Brasiliaanse argitekte	Categoria:Arquitetos do Brasil
Kategorie:Franse argitekte	Categoria:Arquitetos da França
Kategorie:Spaanse argitekte	Categoria:Arquitetos da Espanha
Kategorie:Amerikaanse argitekte	Categoria:Arquitetos dos Estados Unidos
Kategorie:Landskapsargitekte	Categoria:Arquitetos paisagistas
Kategorie:Angola	Categoria:Angola
Kategorie:Benin	Categoria:Benim
Kategorie:Botswana	Categoria:Botswana
Kategorie:Burkina Faso	Categoria:Burkina Faso
Kategorie:Burundi	Categoria:Burundi
Kategorie:Djiboeti	Categoria:Djibouti
Kategorie:Ivoorkus	Categoria:Costa do Marfim
Kategorie:Ekwatoriaal-Guinee	Categoria:Guiné Equatorial
Kategorie:Eritrea	Categoria:Eritreia
Kategorie:Gaboen	Categoria:Gabão
Kategorie:Gambië	Categoria:Gâmbia
Kategorie:Guinee	Categoria:Guiné
Kategorie:Guinee-Bissau	Categoria:Guiné-Bissau
Kategorie:Kameroen	Categoria:Camarões
Kategorie:Kaap Verde	Categoria:Cabo Verde
Kategorie:Kenia	Categoria:Quénia
Kategorie:Comore-eilande	Categoria:Comores
Kategorie:Liberië	Categoria:Libéria
Kategorie:Libië	Categoria:Líbia
Kategorie:Madagaskar	Categoria:Madagáscar
Kategorie:Warskou	Categoria:Varsóvia
Kategorie:Malawi	Categoria:Malawi
Kategorie:Mali	Categoria:Mali
Kategorie:Marokko	Categoria:Marrocos
Kategorie:Wêrelderfenisgebiede in Kanada	Categoria:Patrimônio Mundial da UNESCO no Canadá
Kategorie:Mauritanië	Categoria:Mauritânia
Kategorie:Mauritius	Categoria:Maurícia
Kategorie:Mosambiek	Categoria:Moçambique
Kategorie:Namibië	Categoria:Namíbia
Kategorie:Niger	Categoria:Níger
Kategorie:Republiek van die Kongo	Categoria:República do Congo
Kategorie:Rwanda	Categoria:Ruanda
Kategorie:Kinders	Categoria:Crianças
Kategorie:Innsbruck	Categoria:Innsbruck
Roosendaal	Roosendaal
Kategorie:Nedersettings in Karinthië	Categoria:Cidades da Caríntia
Kategorie:Geografie van Pole	Categoria:Geografia da Polónia
Kategorie:Geskiedenis van Pole	Categoria:História da Polônia
Kategorie:Poolse musiekgroepe	Categoria:Bandas da Polônia
Kategorie:Poolse digters	Categoria:Poetas da Polónia
Kategorie:Poolse politici	Categoria:Políticos da Polónia
Kategorie:Russiese Rewolusie	Categoria:Revolução Russa de 1917
Kategorie:Wiskundige tydskrifte	Categoria:Revistas de matemática
Kategorie:Britse Eilande	Categoria:Ilhas Britânicas
Kategorie:Riviere in Pole	Categoria:Rios da Polônia
Kategorie:Religie in Pole	Categoria:Religião na Polónia
Sjabloon:ENG	Predefinição:ENG
Sjabloon:HTI	Predefinição:HTI
Kategorie:Delaware	Categoria:Delaware
Kategorie:Georgia	Categoria:Geórgia (Estados Unidos)
Kategorie:Montana	Categoria:Montana
Kategorie:Italiaanse sangers	Categoria:Cantores da Itália
Sjabloon:Versmelt	Predefinição:Fusão
Kategorie:Tennessee	Categoria:Tennessee
Kategorie:Białystok	Categoria:Białystok
Kategorie:Krakau	Categoria:Cracóvia
Kategorie:Huis van Anjou	Categoria:Casa de Anjou
Kategorie:Nedersettings in Hesse	Categoria:Cidades de Hessen
Sjabloon:Citation	Predefinição:Citation
Kategorie:Eilandgebiede van die Verenigde State van Amerika	Categoria:Áreas insulares dos Estados Unidos
Sjabloon:Région van Frankryk	Predefinição:Regiões da França
Sjabloon:Raanhaling	Predefinição:Rquote
Sjabloon:Lande van Suid-Amerika	Predefinição:Países da América do Sul
Kategorie:Babisme	Categoria:Babismo
Kategorie:Baden-Württemberg	Categoria:Baden-Württemberg
Kategorie:Mere in die Volksrepubliek van Sjina	Categoria:Lagos da China
Kategorie:Mere in die Verenigde State van Amerika	Categoria:Lagos dos Estados Unidos
Kategorie:Sport in Rusland	Categoria:Desporto da Rússia
Kategorie:1983	Categoria:1983
Kategorie:1984	Categoria:1984
Kategorie:1994	Categoria:1994
Kategorie:2009	Categoria:2009
Kategorie:Ekonomie volgens lande	Categoria:Economia por país
Kategorie:Openbare vakansiedae per land	Categoria:Feriados por país
Kategorie:Christendom volgens lande	Categoria:Cristianismo por país
Kategorie:Nasionale simbole	Categoria:Símbolos nacionais
Kategorie:Rugby volgens lande	Categoria:Rugby por país
Sjabloon:Trias	Predefinição:Triássico
Kategorie:Musiek volgens lande	Categoria:Música por país
Kategorie:Verdrae volgens land	Categoria:Tratados por país
Kategorie:Politiek van Namibië	Categoria:Política da Namíbia
Kategorie:Politiek van Suid-Afrika	Categoria:Política da África do Sul
Kategorie:Politiek van Meksiko	Categoria:Política do México
Kategorie:Politiek van Mosambiek	Categoria:Política de Moçambique
Kategorie:Politiek van Zimbabwe	Categoria:Política do Zimbabué
Kategorie:Ekonomie van Nederland	Categoria:Economia dos Países Baixos
Kategorie:Ekonomie van Noorweë	Categoria:Economia da Noruega
Kategorie:Ekonomie van Duitsland	Categoria:Economia da Alemanha
Kategorie:Ekonomie van Swede	Categoria:Economia da Suécia
Kategorie:Ekonomie van Spanje	Categoria:Economia da Espanha
Kategorie:Ekonomie van die Verenigde Koninkryk	Categoria:Economia do Reino Unido
Sjabloon:Kryt	Predefinição:Cretáceo
Kategorie:Ekonomie van Zimbabwe	Categoria:Economia do Zimbábue
Kategorie:Ekonomie van Frankryk	Categoria:Economia da França
