Afrika	África
Afrika-Eurasia	Eurafrásia
Ippernaq	Nematocera
Ystad	Ystad
Kungsbacka	Kungsbacka
Lahti	Lahti
Akureyri	Akureyri
Augusto De Luca	Augusto De Luca
Chengdu	Chengdu
Nyborg	Nyborg
Pinnipedia	Pinípedes
Zhengzhou	Zhengzhou
Pleiku	Pleiku
Kraków	Cracóvia
Invercargill	Invercargill
Siutitooq nimeruaartoq	Zebra
Drake	Drake (artista)
Long Xuyen	Long Xuyen
Vinh	Vinh
Buon Ma Thuot	Buon Ma Thuot
Nanoq	Ursus maritimus
Kasjubiskisut	Língua cassúbia
Tel Aviv	Tel Aviv
Nice	Nice
Valparaíso	Valparaíso (Chile)
Georges Seurat	Georges Seurat
Imermiutarsuaq	Hipopótamo-comum
Kyoto	Quioto
Siissisoq	Rhinocerotidae
Grækerit oqaluttuatoqqanik	Mitologia grega
Inooqatigiinnik ilisimatusarneq	Ciências sociais
Tequixquiac	Tequixquiac
Luxembourg	Luxemburgo (desambiguação)
Kuwait Illoqarfik	Kuwait (cidade)
Medina	Medina
Afrodite	Afrodite
Tuttorpak	Alce
Osaka	Osaka (cidade)
Bayda	Al Bayda' (Líbia)
Izmir	Esmirna
Lviv	Lviv
Viet Tri	Viet Tri
Hue	Huế
Puerto Montt	Puerto Montt
Calgary	Calgary
Allaq	Ursus arctos
Kurdiskisut	Língua curda
Maorimiutut	Língua maori
Karaj	Karaj
Ben Tre	Ben Tre (cidade)
Aasaanerani nalunaaqqutaq	Horário de verão
Pop (Nipilersoriaaseq)	Música pop
Auckland	Auckland
Mariupol	Mariupol
Lublin	Lublin
Paul Gauguin	Paul Gauguin
Sapporo	Sapporo
Yokohama	Yokohama
Angers	Angers
Turku	Turku
Adana	Adana
Iganeq	Cozedura
Bodø	Bodø
Tuttu	Rena
Eyjafjallajökull (innermik anitsisartoq)	Eyjafjallajökull
Radio Studio 54 Network	Rádio Studio 54 Network
Ágreda	Ágreda
Pierre-Auguste Renoir	Pierre-Auguste Renoir
Bursa	Bursa
Benghazi	Bengasi
Tampere	Tampere
Aaveq	Morsa
Mariah Carey	Mariah Carey
Skizofrenii	Esquizofrenia
Aleppo	Alepo
Bydgoszcz	Bydgoszcz
Johannes Vermeer	Johannes Vermeer
Ulsan	Ulsan
Gwangju	Gwangju
Edvard Munch	Edvard Munch
Mykolaiv	Mykolaiv
Świnoujście	Świnoujście
Haifa	Haifa
Stewart Island	Ilha Stewart
Beersheba	Bersebá
Reims	Reims
Talcahuano	Talcahuano
Isfahan	Isfahan
Seongnam	Seongnam
Clermont-Ferrand	Clermont-Ferrand
Tunnullit	Baleia-azul
Kharkiv	Carcóvia
Iron Maiden	Iron Maiden
Saint-Étienne	Saint-Étienne
Nîmes	Nîmes
Le Havre	Le Havre
Harbin	Harbin
Donetsk	Donetsk
Toulon	Toulon
Rawson	Rawson
Río Gallegos	Río Gallegos
Ushuaia	Ushuaia
Viljandi	Viljandi
Zac Efron	Zac Efron
Monte-Carlo	Monte Carlo
Herat	Herat
Kandahar	Candaar
Nuna eqqissisimatitaq	Parque nacional
Edgar Degas	Edgar Degas
Espoo	Espoo
Saint-Denis (Reunion)	Saint-Denis (Reunião)
Oulu	Oulu
Aix-en-Provence	Aix-en-Provence
Anaanap ullua	Dia das Mães
Lucknow	Lucknow
Ilisserut:Commonscat	Predefinição:Commonscat
Basra	Baçorá
Dnipropetrovsk	Dnipropetrovsk
Kobe	Kōbe
Mariehamn	Mariehamn
Porvenir	Porvenir
Punta Arenas	Punta Arenas
Chiang Mai	Chiang Mai
Trollhättan	Trollhättan
Borlänge	Borlänge
Landskrona	Landskrona
Nyköping	Nyköping
Alingsås	Alingsås (cidade)
Värnamo	Värnamo
Monaco-Illoqarfik	Monaco-Ville
Asker	Asker
Bærum	Bærum
Shijiazhuang	Shijiazhuang
Pashtomiutut	Língua pachto
Narvik	Narvik
Aappilattoq (Nanortalik)	Aappilattoq (Kujalleq)
Aappilattoq (Upernavik)	Aappilattoq (Qaasuitsup)
Narsarsuaq	Narsarsuaq
Chihuahua, Chihuahua	Chihuahua (Chihuahua)
Brandon (Canada)	Brandon (Manitoba)
Harstad	Harstad
Ålesund	Ålesund
Sissarmiutaq	Pilrito-escuro
Nordkapp	Nordkapp
Jaipur	Jaipur
Kanpur	Kanpur
Rogier van der Weyden	Rogier van der Weyden
Taiyuan	Taiyuan
Hai Phong	Haiphong
Dalian	Dalian
Christchurch	Christchurch
Uranusi (guuti)	Urano (mitologia)
Coronel Fabriciano	Coronel Fabriciano
Daugavpils	Daugavpils
Tabriz	Tabriz
Humaniora	Humanidades
Monterrey, Nuevo León	Monterrei
Baffin Island	Ilha de Baffin
Kigutilissuaq	Cachalote
Acapulco	Acapulco
Giza	Gizé
Royan	Royan
Tyre, Lebanon	Tiro
Temuco	Temuco
Hande Yener	Hande Yener
Henri de Toulouse-Lautrec	Henri de Toulouse-Lautrec
Terianniaq qaqortaq	Alopex lagopus
Advent	Advento
Mosul	Mossul
Changchun	Changchun
London (Canada)	London (Ontário)
Rawalpindi	Rawalpindi
Kimmernaq	Vaccinium vitis-idaea
Chrzanów	Chrzanów
Gaziantep	Gaziantep
Lillehammer	Lillehammer
Dronning Margrethe II	Margarida II da Dinamarca
Narva	Narva
Jan van Eyck	Jan van Eyck
Pärnu	Pärnu
Rovaniemi	Rovaniemi
Hafnarfjörður	Hafnarfjörður
Ventspils	Ventspils
Vadsø	Vadsø
Hamar	Hamar
Ísafjörður	Ísafjörður
Fredrikstad	Fredrikstad
Tønsberg	Tønsberg
Akranes	Akranes
Sarpsborg	Sarpsborg
Gjøvik	Gjøvik
Valmiera	Valmiera
Kunduz	Konduz
Vardø	Vardø
Kongsberg	Kongsberg
Sandefjord	Sandefjord
Moss	Moss
Haugesund	Haugesund
Halden	Halden
Horten	Horten
Kaesong	Kaesong
Chongjin	Chongjin
Hamhŭng	Hamhung
Wonsan	Wonsan
Namp'o	Nampo
Steinkjer	Steinkjer
Qeqertaq Avannarleq	Ilha Norte
Qeqertaq Kujalleq	Ilha Sul
Mashhad	Meshed
Oqinninnguaq	Corça
Nattoraliusaq	Abutre
Tijuana	Tijuana
Vaasa	Vaasa
Puebla (Puebla)	Puebla
Vantaa	Vantaa
Mittarfik Carriel Sur	Aeroporto Internacional Carriel Sur
Mazar-i-Sharif	Mazar-e Sharif
Luxor	Luxor
Tupaarnaq	Thymus
Homs	Homs
Misrata	Misrata
Shania Twain	Shania Twain
Aden	Áden
Tina Turner	Tina Turner
Qilalugaq qaqortaq	Baleia-branca
Arbil	Arbil
Qipoqqaq	Baleia-jubarte
Dunedin	Dunedin
Luhansk	Lugansk
Port Said	Porto Said
Suez	Suez
Jyväskylä	Jyväskylä
Eilat	Eilat
Krzeszowice	Krzeszowice
Ellesmere Island	Ilha Ellesmere
Zapopan	Zapopan
Zarqa	Zarqa
Puisi	Foca-barbuda
Mittarfik Pleiku	Aeroporto de Pleiku
Joan Miró	Joan Miró
Afula	Afula
Bnei Brak	Bene Beraq
Tanga, Tanzania	Tanga (Tanzânia)
Shinji Kagawa	Shinji Kagawa
Larvik	Larvik
Sinuiju	Sinŭiju
Kronprinsesse Victoria Sverige'mit	Vitória, Princesa Herdeira da Suécia
Makiivka	Makeevka
Kryvyi Rih	Kryvyi Rih
Vinnytsia	Vinnytsia
Avaalaqiaq	Betula nana
Zaporizhzhia	Zaporizhzhya
Ramallah	Ramallah
Qilalugaq qernertaq	Narval
Mittarfik Phu Bai	Aeroporto Internacional de Phu Bai
Dammam	Dammam
Valdivia	Valdivia (cidade)
Pachuca de Soto	Pachuca de Soto
Kuopio	Kuopio
Sidon	Sídon
Kópavogur	Kópavogur
Kawasaki (Kanagawa)	Kawasaki (cidade)
Mittarfik Lien Khuong	Aeroporto de Lien Khuong
Mérida, Yucatán	Mérida (México)
Frans Hals	Frans Hals
Liepāja	Liepāja
Najaf	An-Najaf
Hebron	Hebrom
Tripoli, Lebanon	Trípoli (Líbano)
Jinan	Jinan
Qingdao	Qingdao
Mittarfik Can Tho	Aeroporto de Can Tho
Gran Concepcion	Grande Concepción (Chile)
Santa Cruz de la Sierra	Santa Cruz de la Sierra
Keflavík	Keflavík
Pattaya	Pattaya
Ashdod	Asdode
Nanchang	Nanchang
Nerlernaq	Ganso-grande-de-testa-branca
Santiago de Querétaro	Querétaro (cidade)
Veracruz, Veracruz	Veracruz (cidade)
Kirkuk	Kirkuk
Hama	Hama
Roxette	Roxette
Faisalabad	Faisalabad
Arfivik	Baleia-da-groenlândia
Villa Alemana	Villa Alemana
Kissaviarsuk	Falcão-gerifalte
Toamasina	Toamasina
Surtsey	Surtsey
Qajaq	Caiaque
Jelgava	Jelgava
Pori	Pori
Rēzekne	Rezekne
Lappeenranta	Lappeenranta
Windsor (Canada)	Windsor (Ontário)
Umimmak	Boi-almiscarado
Kalaallit erfalasuat	Bandeira da Gronelândia
Multan	Multan
Quetta	Quetta
Garðabær	Garðabær
Joensuu	Joensuu
Devon Island	Ilha de Devon
Vestmannaeyjar	Vestmannaeyjar
Carl Larsson	Carl Larsson
SAS Scandinavian Airlines System	Scandinavian Airlines System
Safed	Safed
León (Guanajuato)	León (México)
Hermosillo	Hermosillo
Utena	Utena
Katekismus	Catecismo
Klaksvík	Klaksvík
Joe Cocker	Joe Cocker
Horsens	Horsens
Tuullik	Mobelha-grande
Mikkeli	Mikkeli
Petah Tikva	Petah Tikva
Abha	Abha
Ilulissat	Ilulissat
Jēkabpils	Jēkabpils
Rakvere	Rakvere
Kotka	Kotka
Holon	Holon
Netanya	Netanya
Ivan Sjisjkin	Ivan Shishkin
Porvoo	Porvoo
Mittarfik Phu Cat	Aeroporto de Phu Cat
Irbid	Irbid
Łobez	Łobez
Mexicali	Mexicali
Hamilton ( New Zealand)	Hamilton (Nova Zelândia)
Latakia	Lataquia
Aguascalientes, Aguascalientes	Aguascalientes
Rishon LeZion	Rishon LeZion
Yungay (Chile)	Yungay
Clyde River, Nunavut	Clyde River
Kohtla-Järve	Kohtla-Järve
Tikaagullit	Baleia-de-minke
Hämeenlinna	Hämeenlinna
Georges de la Tour	Georges de La Tour
Napier	Napier
Mittarfik Phu Quoc	Aeroporto de Phu Quoc
Saint John (New Brunswick)	Saint John
San Luis Potosí, San Luis Potosí	San Luis Potosí
Kouvola	Kouvola
Qaarsut	Qaarsut
Nelson (New Zealand)	Nelson (Nova Zelândia)
Niisarnaq	Baleia-piloto-de-aleta-longa
Kuanneq	Angelica archangelica
Sillamäe	Sillamäe
Southampton Island , Nunavut	Ilha Southampton
Hyvinkää	Hyvinkää
Émile Friant	Émile Friant
Tauranga	Tauranga
Kokkola	Kokkola
Prince of Wales Island, Nunavut	Ilha do Príncipe de Gales (Nunavut)
Sisimiut	Sisimiut
Järvenpää	Järvenpää
Soluna Samay	Soluna Samay
Rotorua	Rotorua
Toluca	Toluca
Kirkenes	Kirkenes
Aasiaat	Aasiaat
Culiacán	Culiacán
Prinsesse Madeleine Sverige'mit	Madalena da Suécia
Palmerston North	Palmerston North
Østjerusalem	Jerusalém Oriental
O'Hare International Airport	Aeroporto Internacional O'Hare
John Bauer	John Bauer
Nablus	Nablus
Lohja	Lohja
Can Tho	Can Tho
Levanger	Levanger
Aarluarsuk	Golfinho-de-laterais-brancas-do-atlântico
Issittup amarua	Lobo-do-ártico
Jens Fink-Jensen	Jens Fink-Jensen
Mahajanga	Mahajanga
Húsavík	Húsavík
Miluumasunik inungasunik ilisimatusarneq	Primatologia
Naucalpan	Naucalpan
Qaqortoq	Qaqortoq
Ramla	Ramla
Qaanaaq	Qaanaaq
Nunarput utoqqarsuanngoravit	Nunarput utoqqarsuanngoravit
Mombasa	Mombaça (Quênia)
Al Ain	Al Ain
Öland	Öland
Morogoro	Morogoro
Gujranwala	Gujranwala
Khulna	Khulna (cidade)
Changwon	Changwon
Tabuk, Saudi Arabia	Tabuk
Trongisvágur	Trongisvágur
Air Iceland	Air Iceland
Kangaamiut	Kangaamiut
Buraidah	Buraydah
Gray (Franche-Comté)	Gray (Haute-Saône)
Alluitsup-Paa	Alluitsup Paa
Shubra El-Kheima	Shubra El-Kheima
Al Hudaydah	Al Hudaydah
Abbotsford	Abbotsford (Colúmbia Britânica)
Grise Fiord, Nunavut	Grise Fiord
Kimmirut, Nunavut	Kimmirut
Sharjah	Sharjah (cidade)
Upernavik	Upernavik
Qaqullunnaq	Pardela-de-bico-preto
Hans Enoksen	Hans Enoksen
Al-Rayyan	Al Rayyan
Kuupik Kleist	Kuupik Kleist
Bahawalpur	Bahawalpur
Illoqqortoormiut	Ittoqqortoormiit
Rajshahi	Rajshahi (cidade)
Status Quo	Status Quo
Safri Duo	Safri Duo
Kiryat Shmona	Qiryat-Chemoná
Peder Severin Krøyer	Peder Severin Krøyer
Dawson City, Yukon	Dawson City
Jeddah	Jidá
Chittagong	Chittagong (cidade)
Nyeri	Nyeri
Jonathan Motzfeldt	Jonathan Motzfeldt
Marstrand	Marstrand
Air Greenland	Air Greenland
Nazareth	Nazaré
Narsaq	Narsaq
Alytus	Alytus
Murilo Benício	Murilo Benício
Ta'izz	Ta'izz
Sylhet	Sylhet (cidade)
Sara Takanashi	Sara Takanashi
Per Kirkeby	Per Kirkeby
Lars-Emil Johansen	Lars Emil Johansen
Ammassivik	Ammassivik
Paramore	Paramore
Tczew	Tczew
Qeqqata Kommunia	Qeqqata
Mittarfik Tan Son Nhat	Aeroporto Internacional Tan Son Nhat
Kommune Kujalleq	Kujalleq
William-Adolphe Bouguereau	William-Adolphe Bouguereau
Vågan	Vågan
Sariwon	Sariwon
Tanchon	Tanch'on
Paamiut	Paamiut
Francis Rossi	Francis Rossi
Annoraaq	Parca (vestuário)
Nuussuaq (Upernavik)	Nuussuaq
Antsirabe	Antsirabe
Atammik	Atammik
Kulusuk	Kulusuk
Bukan	Bukan
Vestmanna	Vestmanna
Kangaatsiaq	Kangaatsiaq
Seyðisfjörður	Seyðisfjörður
Pangnirtung	Pangnirtung
Nakhon Ratchasim	Nakhon Ratchasima
Arctic Bay, Nunavut	Arctic Bay
Qaasuitsup Kommunia	Qaasuitsup
Hudiksvall	Hudiksvall
Hat Yai	Hat Yai
Reykjanesbær	Reykjanesbær
Coral Harbour, Nunavut	Coral Harbour
Hadsund	Hadsund
Narsarmijit	Narsarmijit
Kullorsuaq	Kullorsuaq
Eiði	Eiði
Kommuneqarfik Sermersooq	Sermersooq
Mittarfik Buon Ma Thuot	Aeroporto de Buon Ma Thuot
Fuglafjørður	Fuglafjørður
Tasiusaq (Nanortalik)	Tasiusaq (Kujalleq)
Ikerasak	Ikerasak
Barisal	Barisal (cidade)
Uummannaq	Uummannaq
Tvøroyri	Tvøroyri
Vágur	Vágur
Khamis Mushait	Khamis Mushait
Bornholm	Bornholm
Mittarfik Da Nang	Aeroporto Internacional de Da Nang
Klaipėda	Klaipėda
Kuummiut	Kuummiit
Nationalparki Sirmilik	Parque Nacional Sirmilik
Udon Thani	Udon Thani
Höfn	Höfn
Leirvík (Savalimmiut)	Leirvík
Surat Thani	Surat Thani
Hässleholm	Hässleholm
Qeqertarsuaq	Qeqertarsuaq
Maniitsoq	Maniitsoq
Nanortalik	Nanortalik
Sargodha	Sargodha
Summerside (Canada)	Summerside (Ilha do Príncipe Eduardo)
Khon Kaen	Khon Kaen
Mittarfik Ca Mau	Aeroporto de Ca Mau
Ikiuutit:Ikiuutit	Ajuda:Página principal
Qeqertarsuatsiaat	Qeqertarsuatsiaat
Ivittuut	Ivittuut
Qasigiannguit	Qasigiannguit
Saaremaa	Saaremaa
Uniaaluttuumasoq	Vermilingua
Sermiligaaq	Sermiligaaq
Igaliku	Igaliku
Igloolik	Igloolik
Kapisillit	Kapisillit
Puerto Natales	Puerto Natales
Qassiarsuk	Qassiarsuk
Siorapaluk	Siorapaluk
Kangerlussuaq	Kangerlussuaq
Qassimiut	Qassimiut
Niaqornaarsuk	Niaqornaarsuk
Nakhon Si Thammarat	Nakhon Si Thammarat
Pond Inlet	Pond Inlet
Sarfannguaq	Sarfannguit
Vrahovice	Vrahovice
Gotland	Gotlândia
Peshawar	Pexauar
Ilisimatusarfik	Universidade da Gronelândia
Cascadia	Cascádia
Qeqertarsuup tunua	Baía de Disko
Mittarfik Nuuk	Aeroporto de Nuuk
Namminersornerullutik oqartussat	Home Rule
Puerto Williams	Puerto Williams
Ammasunik imalik	Conteúdo aberto
Salalah	Salalah
Tunu	Tunu
Sumut atassuseq:Tysklandi	Categoria:Alemanha
Sumut atassuseq:Ruslandi	Categoria:Rússia
Sumut atassuseq:Canada	Categoria:Canadá
Sumut atassuseq:Spania	Categoria:Espanha
Sumut atassuseq:Kina	Categoria:China
Sumut atassuseq:Japani	Categoria:Japão
Sumut atassuseq:Australia	Categoria:Austrália
Sumut atassuseq:Mexiko	Categoria:México
Sumut atassuseq:India	Categoria:Índia
Sumut atassuseq:Saudi Arabia	Categoria:Arábia Saudita
Sumut atassuseq:Israel	Categoria:Israel
Sumut atassuseq:Tyrkia	Categoria:Turquia
Sumut atassuseq:Egypt	Categoria:Egito
Sumut atassuseq:Iran	Categoria:Irão
Sumut atassuseq:New Zealand	Categoria:Nova Zelândia
Sumut atassuseq:Argentina	Categoria:Argentina
Sumut atassuseq:Afghanistan	Categoria:Afeganistão
Sumut atassuseq:Bangladesh	Categoria:Bangladesh
Sumut atassuseq:Indonesia	Categoria:Indonésia
Sumut atassuseq:Iraq	Categoria:Iraque
Sumut atassuseq:Pakistan	Categoria:Paquistão
Sumut atassuseq:Poleni	Categoria:Polónia
Sumut atassuseq:Korea Kujalleq	Categoria:Coreia do Sul
Sumut atassuseq:Tanzania	Categoria:Tanzânia
Sumut atassuseq:Thailandi	Categoria:Tailândia
Sumut atassuseq:Ukraine	Categoria:Ucrânia
Sumut atassuseq:Vietnam	Categoria:Vietname
Sumut atassuseq:Nersut	Categoria:Mamíferos
Sumut atassuseq:Uumaatsulerineq	Categoria:Física
Sumut atassuseq:Pinngortitamik ilisimatusarneq	Categoria:Ciências naturais
Sumut atassuseq:Uumassuseqartulerineq	Categoria:Biologia
Sumut atassuseq:Oqaluttuarisaaneq	Categoria:História
Sumut atassuseq:Nunavissuaq	Categoria:Geografia
Sumut atassuseq:Upperisarsiorneq	Categoria:Religião
Sumut atassuseq:Timersorneq	Categoria:Desportos
Sumut atassuseq:Ilisimatusaatit	Categoria:Ciência
Sumut atassuseq:EU	Categoria:União Europeia
Sumut atassuseq:Attaveqaqatigiinneq	Categoria:Comunicação
Panevėžys	Panevėžys
Siissisoq (Nipilersoqatigiit)	Siissisoq
Riffa	Ar Rifa'
Nanisivik, Nunavut	Nanisivik
Sumut atassuseq:Filosofi	Categoria:Filosofia
Arsuk	Arsuk
Itilleq	Itilleq
Innaarsuit	Innaarsuit
Palanga	Palanga
Tasiusaq (Upernavik)	Tasiusaq (Qaasuitsup)
Qeqertaq (Nunaqarfik)	Qeqertaq
Ukkusissat	Ukkusissat
Kangersuatsiaq	Kangersuatsiaq
Susan Aglukark	Susan Aglukark
Tasiilaq	Tasiilaq
Attu	Attu (Gronelândia)
Saarloq	Saarloq
Ikerasaarsuk	Ikerasaarsuk
Eqalugaarsuit	Eqalugaarsuit
Benedicta Boccoli	Benedicta Boccoli
Katuaq	Katuaq
Sumut atassuseq:Naatsut	Categoria:!Esboços
Sumut atassuseq:Kulturi	Categoria:Cultura
Sumut atassuseq:Humaniora	Categoria:Ciências humanas
Sumut atassuseq:Nunarsualerineq	Categoria:Geologia
Dronning Ingridip Napparsimmavissua	Hospital Dronning Ingrids
Anna Rita Del Piano	Anna Rita Del Piano
Sumut atassuseq:Wikipedia bots	Categoria:!Robôs
Ana Lúcia Torre	Ana Lúcia Torre
Wikipedia:Administratorit	Wikipédia:Administradores
Wikipedia:Bot	Wikipédia:Robôs
Sumut atassuseq:Politik	Categoria:Política
Sumut atassuseq:Eqqumiitsuliorneq	Categoria:Arte
Kaunas	Kaunas
Egypt	Egito
Ilisserut:Bot	Predefinição:Robô
Wikipedia:Wikipedia tassaanngilaq	Wikipédia:O que a Wikipédia não é
Canada	Canadá
Sumut atassuseq:Ungarni	Categoria:Hungria
Sumut atassuseq:Belgia	Categoria:Bélgica
Sumut atassuseq:Cyperni	Categoria:Chipre
Sumut atassuseq:Tjekkia	Categoria:República Checa
Sumut atassuseq:Danmarki	Categoria:Dinamarca
Sumut atassuseq:Estlandi	Categoria:Estónia
Sumut atassuseq:Finlandi	Categoria:Finlândia
Sumut atassuseq:Grækenlandi	Categoria:Grécia
Sumut atassuseq:Letlandi	Categoria:Letónia
Sumut atassuseq:Islandi	Categoria:Islândia
Sumut atassuseq:Luxembourg	Categoria:Luxemburgo
Sumut atassuseq:Litaueni	Categoria:Lituânia
Sumut atassuseq:Sverige	Categoria:Suécia
Wikipedia:Piginnittussaatitaaneq	Wikipédia:Direitos de autor
Sumut atassuseq:Anbefalet	Categoria:!Artigos destacados
Sumut atassuseq:Europa	Categoria:Europa
Ilisserut:Documentation	Predefinição:Documentação
Wikipedia:Saqqaa	Wikipédia:Portal comunitário
Sumut atassuseq:User	Categoria:!Wikipedistas por idioma
Wikipedia:Maleruaqqusat ileqqussallu	Wikipédia:Políticas e recomendações
Wikipedia:Kalluunnaveersaartoq	Wikipédia:Princípio da imparcialidade
Wikipedia:Oqalliffinni ilanngutanni atsiortarit	Wikipédia:Regras para assinaturas
Sung Jae-ki	Sung Jae-ki
Ilisserut:Softredirect	Predefinição:Pseudorredirecionamento
Ilisserut:Peerli	Predefinição:ER
Sumut atassuseq:Oqaatsit	Categoria:Línguas
Jonathan Petersen	Jonathan Petersen
Sumut atassuseq:Wikipedia	Categoria:Wikipédia
Wikipedia:Ilisserutit	Wikipédia:Lista de predefinições
Ilisserut:Navbox	Predefinição:Navbox
Ilisserut:Tnavbar	Predefinição:Tnavbar
Ilisserut:Nowrap	Predefinição:Nowrap
Sumut atassuseq:Afrika	Categoria:África
Sumut atassuseq:Juuli	Categoria:Julho
Sumut atassuseq:Juuni	Categoria:Junho
Sumut atassuseq:Leksikoni	Categoria:Livros
Sumut atassuseq:Qaammatit	Categoria:Meses
Ilisserut:Babel	Predefinição:Babel
Ilisserut:Commons	Predefinição:Commons
Ilisserut:Stub	Predefinição:Esboço
Ilisserut:User az	Predefinição:User az
Ilisserut:User da	Predefinição:User da
Ilisserut:User da-1	Predefinição:User da-1
Ilisserut:User de	Predefinição:User de
Ilisserut:User de-1	Predefinição:User de-1
Ilisserut:User el	Predefinição:User el
Ilisserut:User es	Predefinição:User es
Ilisserut:User de-3	Predefinição:User de-3
Ilisserut:User en-3	Predefinição:User en-3
Ilisserut:User el-1	Predefinição:User el-1
Ilisserut:User en-1	Predefinição:User en-1
Ilisserut:User en-2	Predefinição:User en-2
Ilisserut:User en-4	Predefinição:User en-4
Ilisserut:User fi	Predefinição:User fi
Ilisserut:User en-0	Predefinição:User en-0
Ilisserut:User en	Predefinição:User en
Ilisserut:User de-2	Predefinição:User de-2
Ilisserut:User es-1	Predefinição:User es-1
Ilisserut:User sk	Predefinição:User sk
Ilisserut:User fr-2	Predefinição:User fr-2
Ilisserut:User fr	Predefinição:User fr
Sumut atassuseq:Februaari	Categoria:Fevereiro
Sumut atassuseq:Asia	Categoria:Ásia
Sumut atassuseq:Chile	Categoria:Chile
Sumut atassuseq:User uk	Categoria:Usuários uk
Sumut atassuseq:Amerika Kujalleq	Categoria:América do Sul
Sumut atassuseq:User uk-N	Categoria:Usuário uk
Ilisserut:Mod	Predefinição:Mod
Ilisserut:NowCommons	Predefinição:Now Commons
Ilisserut:User sv	Predefinição:User sv
Ilisserut:SIL	Predefinição:ISO639-3Documentação
Ilisserut:User it	Predefinição:User it
Ilisserut:User uk	Predefinição:User uk
Ilisserut:Image label	Predefinição:Image label
Ilisserut:Infoboks musiker	Predefinição:Info/Música/artista
Ilisserut:Infobox Country	Predefinição:Info/País
Ilisserut:Anbefalet	Predefinição:Artigo destacado
Sumut atassuseq:User en-4	Categoria:Utilizador en-4
Sumut atassuseq:User en	Categoria:Usuários en
Sumut atassuseq:User zh	Categoria:Usuários zh
Sumut atassuseq:User en-2	Categoria:Usuário en-2
Ilisserut:Navbox/core	Predefinição:Navbox/core
Ilisserut:Template other	Predefinição:Template other
Sumut atassuseq:Nerisassat imigassallu	Categoria:Alimentação
Ilisserut:,	Predefinição:·
Sumut atassuseq:Nunaateqarneq	Categoria:Agricultura
Ilisserut:User ru	Predefinição:User ru
Sumut atassuseq:Palæstina	Categoria:Palestina
Ilisserut:USAp præsidentii	Predefinição:Presidentes dos Estados Unidos
Ilisserut:Ulloq ukiuilu	Predefinição:Ani
Ilisserut:MONTHNAME	Predefinição:MONTHNAME
Sumut atassuseq:Jannuaari	Categoria:Janeiro
Ilisserut:Image label end	Predefinição:Image label end
Ilisserut:Savalimmiut	Predefinição:FRO
Ilisserut:Canada	Predefinição:CAN
Ilisserut:Danmarki	Predefinição:DNK
Sumut atassuseq:Vietnami mittarfik	Categoria:Aeroportos do Vietname
Ilisserut:Image label small	Predefinição:Image label small
Ilisserut:Europe and Sea	Predefinição:Mapa detalhado da Europa
Ilisserut:Colombia	Predefinição:COL
Ilisserut:Kalaallit Nunaat	Predefinição:GRL
Ilisserut:Sapakunnullui	Predefinição:Dias da semana
Ilisserut:Australia	Predefinição:AUS
Sumut atassuseq:Ilusilersugaaneq	Categoria:Arquitetura
Ilisserut:Nunavissussat	Predefinição:Continentes
Ilisserut:Pov	Predefinição:Parcial
Sumut atassuseq:Stub	Categoria:!Predefinições de esboço
Sumut atassuseq:Kalaallit Nunaat	Categoria:Gronelândia
Sumut atassuseq:User simple	Categoria:Usuário simple
Sumut atassuseq:User az	Categoria:Usuários az
Sumut atassuseq:User sk	Categoria:Usuários sk
Sumut atassuseq:User fr	Categoria:Usuários fr
Sumut atassuseq:User sv	Categoria:Usuários sv
Sumut atassuseq:User fr-2	Categoria:Usuário fr-2
Sumut atassuseq:User cs-N	Categoria:Usuário cs
Sumut atassuseq:User fr-N	Categoria:Usuário fr
Sumut atassuseq:User is-N	Categoria:Usuário is
Sumut atassuseq:User it-N	Categoria:Usuário it
Sumut atassuseq:User az-N	Categoria:Usuário az
Sumut atassuseq:User cs	Categoria:Usuários cs
Sumut atassuseq:User da	Categoria:Usuários da
Sumut atassuseq:User sk-N	Categoria:Usuário sk
Sumut atassuseq:User da-3	Categoria:Usuário da-3
Sumut atassuseq:User de	Categoria:Usuários de
Sumut atassuseq:User de-2	Categoria:Usuário de-2
Sumut atassuseq:User de-3	Categoria:Usuário de-3
Shiraz	Xiraz
Sumut atassuseq:User el	Categoria:Usuários el
Sumut atassuseq:User el-1	Categoria:Usuário el-1
Sumut atassuseq:User en-3	Categoria:Usuário en-3
Sumut atassuseq:User en-N	Categoria:Usuário en
Sumut atassuseq:User es	Categoria:Usuários es
Sumut atassuseq:User es-1	Categoria:Usuário es-1
Sumut atassuseq:User es-N	Categoria:Usuário es
Sumut atassuseq:User is	Categoria:Usuários is
Sumut atassuseq:User it	Categoria:Usuários it
Ilisserut:Norge	Predefinição:NOR
Ilisserut:Brazil	Predefinição:BRA
Sumut atassuseq:Novemberi	Categoria:Novembro
Sumut atassuseq:User ru-1	Categoria:Usuário ru-1
Sumut atassuseq:Martsi	Categoria:Março
Sumut atassuseq:Septemberi	Categoria:Setembro
Sumut atassuseq:Oktoberi	Categoria:Outubro
Sumut atassuseq:Decemberi	Categoria:Dezembro
Sumut atassuseq:Aggusti	Categoria:Agosto
Sumut atassuseq:Maaji	Categoria:Maio
Sumut atassuseq:Apriili	Categoria:Abril
Sumut atassuseq:Qarasaasialerineq	Categoria:Ciência da computação
Sumut atassuseq:Naasut	Categoria:Flores
