Afrika	África
38 m. pr. m. e.	38 a.C.
Fudžeira	Al Fujayrah
Gerosios Vilties kyšulys	Cabo da Boa Esperança
Glazgas	Glasgow
28 m. pr. m. e.	28 a.C.
Pionas	Píon
Greifsvaldas	Greifswald
18 m. pr. m. e.	18 a.C.
Baden Badenas	Baden-Baden
15 m. pr. m. e.	15 a.C.
Šv. Vincento kyšulys	Cabo de São Vicente
33 m. pr. m. e.	33 a.C.
Huanglongas	Huanglong
Arkonos kyšulys	Cabo Arkona
Dziudžaigou slėnis	Vale Jiuzhaigou
Sieros rūgštis	Ácido sulfúrico
Eiselio ežeras	IJsselmeer
30 m. pr. m. e.	30 a.C.
Bodeno ežeras	Lago de Constança
12 m. pr. m. e.	12 a.C.
Orbita	Órbita
Kimo ežeras	Lago Chiemsee
Noišvanšteinas	Castelo de Neuschwanstein
Kategorija:Konsultavimas	Categoria:Consultoria
Kategorija:Kataro istorija	Categoria:História do Qatar
Donghojaus oro uostas	Aeroporto de Dong Hoi
Lorelei	Lorelei
Kosminė erdvė	Espaço sideral
Kelno katedra	Catedral de Colônia
45 m. pr. m. e.	45 a.C.
Veclaras	Wetzlar
46 m. pr. m. e.	46 a.C.
Autobiografija	Autobiografia
Harcas	Harz
Vulingjuanas	Wulingyuan
Hipernova	Hipernova
Pasau	Passau
Liucerna (Šveicarija)	Lucerna
41 m. pr. m. e.	41 a.C.
49 m. pr. m. e.	49 a.C.
Rūdiniai kalnai	Montes Metalíferos
42 m. pr. m. e.	42 a.C.
Neutroninė žvaigždė	Estrela de nêutrons
Felix Baumgartner	Felix Baumgartner
Švarcvaldas	Floresta Negra
25 m. pr. m. e.	25 a.C.
47 m. pr. m. e.	47 a.C.
10 m. pr. m. e.	10 a.C.
Teleskopas	Telescópio
Rusijos demografija	Demografia da Rússia
2012 metų JAV prezidento rinkimai	Eleição presidencial nos Estados Unidos em 2012
Urugvajaus demografija	Demografia do Uruguai
Kategorija:Jemeno istorija	Categoria:História do Iémen
Pietų Amerikos Tautų Sąjunga	União de Nações Sul-Americanas
Kategorija:Malaizijos istorija	Categoria:História da Malásia
Miley Cyrus	Miley Cyrus
Kategorija:TSRS vadovybė	Categoria:Governo da União Soviética
Michel Platini	Michel Platini
Radijo bangos	Onda de rádio
Mercosur	Mercado Comum do Sul
Regionų partija	Partido das Regiões
Mark Hoppus	Mark Hoppus
Kategorija:Nepalo istorija	Categoria:História do Nepal
Kategorija:Pietų Korėjos istorija	Categoria:História da Coreia do Sul
Margarinas	Margarina
Investicijos	Investimento
Teodosijaus kodeksas	Código de Teodósio
Radioastronomija	Radioastronomia
Vaizdo plokštė	Placa de vídeo
Pagrindinė plokštė	Placa-mãe
Kategorija:Bangladešo istorija	Categoria:História de Bangladesh
Kategorija:Lietuviška virtuvė	Categoria:Culinária da Lituânia
Kategorija:Butano istorija	Categoria:História do Butão
Kategorija:Graikiška virtuvė	Categoria:Culinária da Grécia
Kategorija:Urugvajaus istorija	Categoria:História do Uruguai
Primorės kraštas	Krai do Litoral
Kategorija:Indonezijos istorija	Categoria:História da Indonésia
Kategorija:Taivano istorija	Categoria:História de Taiwan
Vėdelis	Wedel
Pulsaras	Pulsar
Kuritiba	Curitiba
Lietuvos socialdemokratų partija	Partido Social Democrata da Lituânia
Peliniai lemūrai	Microcebus
Ledo ritulys 2014 m. žiemos olimpinėse žaidynėse	Hóquei no gelo nos Jogos Olímpicos de Inverno de 2014
Paprastoji voverė	Esquilo-vermelho
Kategorija:Organizacijos pagal sritį	Categoria:Organizações por assunto
Svoboda (politinė partija)	Svoboda (partido)
Pangėja	Pangeia
Tebrizo turgus	Bazar de Tabriz
UEFA čempionų lyga 1993–1994 m.	Liga dos Campeões da UEFA de 1993–94
Sinclair Research Ltd	Sinclair Research
Kategorija:Rusiška virtuvė	Categoria:Culinária da Rússia
Valmy mūšis	Batalha de Valmy
Vakarų Afrika	África Ocidental
Faure Gnassingbé	Faure Gnassingbé
Kategorija:Lietuvos sporto spauda	Categoria:Revistas de desporto
Kategorija:Turkijos istorija	Categoria:História da Turquia
Miškas	Floresta
Kategorija:Japonijos istorija	Categoria:História do Japão
Eigeris	Eiger
Kategorija:1888 metai	Categoria:1888
USB atmintukas	USB flash drive
Zičiujfalu	Zichyújfalu
ME	ME
Standusis diskas	Disco rígido
Emily Dickinson	Emily Dickinson
Pijus VIII	Papa Pio VIII
Ieškomas (2008 filmas)	Wanted (filme)
Kategorija:Porakanopiai	Categoria:Artiodáctilos
Benediktas XV	Papa Bento XV
Chabarovskas	Khabarovsk
Franz Beckenbauer	Franz Beckenbauer
Kategorija:Dykaraginiai	Categoria:Bovídeos
Peter Jackson	Peter Jackson
Kategorija:TSRS asmenybės	Categoria:Soviéticos
Grundalinės	Caboz
Talka (Čilė)	Talca
Pandžabas (Pakistanas)	Punjab (Paquistão)
Kino kritika	Crítica de cinema
Bosforo tiltas	Ponte do Bósforo
Anna Faris	Anna Faris
Kategorija:Amsterdamas	Categoria:Amesterdão
Mitt Romney	Mitt Romney
Kategorija:Tarybų Sąjungos respublikos	Categoria:Repúblicas da União Soviética
Komutatorius	Comutador (redes)
Komodo varanas	Dragão-de-komodo
Karo laivynas	Marinha
Kotaiko sritis	Kotayk
VfB Stuttgart	Verein für Bewegungsspiele Stuttgart 1893 e. V.
Mahabodhio šventykla	Templo Mahabodhi
Kategorija:Tuniso asmenybės	Categoria:Tunisinos
Bernard Katz	Bernard Katz
Alison Lohman	Alison Lohman
Imamo aikštė	Praça de Naqsh-e Jahan
Čoga Zanbilis	Tchogha Zanbil
Vakarų Ghatai	Gates Ocidentais
Peru herbas	Brasão de armas do Peru
Soltanija	Soltaniyeh
Baikalinis ruonis	Nerpa
Ešenas	Eschen
Kategorija:Lichtenšteino miestai	Categoria:Comunidades de Liechtenstein
Paplūdimio tinklinis	Voleibol de praia
Kategorija:Libano istorija	Categoria:História do Líbano
Daniel Craig	Daniel Craig
Turkish Airlines	Turkish Airlines
Barščiai	Borsch
Kategorija:Kirgizijos istorija	Categoria:História do Quirguistão
Kategorija:Uzbekijos istorija	Categoria:História do Uzbequistão
Kategorija:Hondūro asmenybės	Categoria:Hondurenhos
Kategorija:Jordanijos istorija	Categoria:História da Jordânia
Kaskadiniai kalnai	Cordilheira das Cascatas
Kategorija:Afganistano istorija	Categoria:História do Afeganistão
Šablonas:Lt	Predefinição:Lang-lt
Kategorija:Vietnamo istorija	Categoria:História do Vietnã
Kategorija:Pakistano istorija	Categoria:História do Paquistão
Sean Connery	Sean Connery
Farerų salų vėliava	Bandeira das Ilhas Feroé
Maršalo planas	Plano Marshall
Jobo knyga	Livro de Jó
Patarlių knyga	Livro dos Provérbios
Rankagva	Rancagua
Ana Frank	Anne Frank
Madagaskaro ariaris	Ariary malgaxe
CouchSurfing	CouchSurfing
Leonė	Leone (moeda)
Tala (valiuta)	Tala (moeda)
Tanzanijos šilingas	Xelim tanzaniano
Žaliojo Kyšulio eskudas	Escudo cabo-verdiano
Fidžio doleris	Dólar de Fiji
Radživas Gandis	Rajiv Gandhi
Džibučio frankas	Franco do Jibuti
Seišelių rupija	Rupia das Seicheles
Šri Lankos rupija	Rupia do Sri Lanka
Šablonas:Location map Turkija	Predefinição:Mapa de localização/Turquia
Kategorija:Tadžikijos istorija	Categoria:História do Tajiquistão
Tuniso dinaras	Dinar tunisiano
Somalio šilingas	Xelim somaliano
Konfucijus	Confúcio
Sarah Bernhardt	Sarah Bernhardt
Kategorija:Irako istorija	Categoria:História do Iraque
Laris	Lari (moeda)
Dešimtkojai vėžiai	Decapoda
Marlene Dietrich	Marlene Dietrich
Tongos paanga	Pa'anga
Marilyn Monroe	Marilyn Monroe
Corbin Bleu	Corbin Bleu
Karnavalas	Carnaval
Kategorija:Matematika	Categoria:Matemática
Kategorija:Kijevas	Categoria:Kiev
Kategorija:Mongolijos istorija	Categoria:História da Mongólia
Kategorija:Kazachstano istorija	Categoria:História do Cazaquistão
Kategorija:Dirbtinės kalbos	Categoria:Línguas artificiais
Aimarų kalba	Língua aimará
Farerai	Ilhas Feroe
Suratas	Surate
Kategorija:Indijos istorija	Categoria:História da Índia
Kategorija:Maroko istorija	Categoria:História de Marrocos
Kipro vėliava	Bandeira de Chipre
Barbra Streisand	Barbra Streisand
Kategorija:Filipinų istorija	Categoria:História das Filipinas
Kategorija:Šri Lankos istorija	Categoria:História do Sri Lanka
Vulkanas (mitologija)	Vulcano (mitologia)
Šablonas:Country data Iranas	Predefinição:Country data Irã
Kategorija:Tailando istorija	Categoria:História da Tailândia
Kategorija:Kambodžos istorija	Categoria:História do Camboja
Sombrero galaktika	Galáxia do Sombreiro
Balis	Bali
Jupiteris (mitologija)	Júpiter (mitologia)
Šerlokas Holmsas	Sherlock Holmes
Fortūna	Fortuna (mitologia)
Pula	Pula (Croácia)
Mesjė 106	Messier 106
Mesjė 110	Messier 110
Šv. Elenos kalnas	Monte Santa Helena
Slavonski Brodas	Slavonski Brod
107 m. pr. m. e.	107 a.C.
Renesansas	Renascimento
Claude Debussy	Claude Debussy
143 m. pr. m. e.	143 a.C.
Maknauto kometa	Cometa McNaught
Barkisimetas	Barquisimeto
Burgundijos kunigaikštystė	Ducado da Borgonha
Moncef Marzouki	Moncef Marzouki
Hondūro lempira	Lempira
Hondūro herbas	Brasão de armas das Honduras
Le Corbusier	Le Corbusier
126 m. pr. m. e.	126 a.C.
Meksikos pesas	Peso mexicano
Kongo frankas	Franco congolês
Ruandos frankas	Franco ruandês
116 m. pr. m. e.	116 a.C.
Mesjė 109	Messier 109
Mesjė 108	Messier 108
Mesjė 107	Messier 107
136 m. pr. m. e.	136 a.C.
Pilkoji gervė	Grou-comum
Karlas Briulovas	Karl Pawlowitsch Brjullow
113 m. pr. m. e.	113 a.C.
Roraimos kalnas	Monte Roraima
Lizdas	Ninho
Kategorija:Mianmaro istorija	Categoria:História de Mianmar
140 m. pr. m. e.	140 a.C.
Kategorija:Gerviniai	Categoria:Gruidae
Kategorija:Gerviniai paukščiai	Categoria:Gruiformes
150 m. pr. m. e.	150 a.C.
Kolona	Coluna
130 m. pr. m. e.	130 a.C.
1488 m.	1488
Kategorija:Omano istorija	Categoria:História de Omã
Senųjų meistrų paveikslų galerija	Pinacoteca dos Mestres Antigos
Kategorija:Irano istorija	Categoria:História do Irão
Ohajas (upė)	Rio Ohio
Euras	Euro
Jungtinių Valstijų doleris	Dólar dos Estados Unidos
Viduržemio jūra	Mar Mediterrâneo
Kategorija:Nepilni Suomija	Categoria:!Esboços sobre a Finlândia
Kategorija:Dominikos istorija	Categoria:História da Dominica
Kategorija:Romėnų dievai	Categoria:Deuses romanos
Skyfall	Skyfall
Peru himnas	Himno Nacional del Perú
Venecijos respublika	República de Veneza
Kategorija:Naujosios Zelandijos geografija	Categoria:Geografia da Nova Zelândia
Kategorija:Naujosios Zelandijos salos	Categoria:Ilhas da Nova Zelândia
Europos Sąjungos Teisingumo Teismas	Tribunal de Justiça da União Europeia
Hangdžou	Hangzhou
Šablonas:Baltarusija-ter	Predefinição:Subdivisões da Bielorrússia
Herman Melville	Herman Melville
Kupidonas	Cupido
Kuko sąsiauris	Estreito de Cook
Kolonas (Kuba)	Colón (Cuba)
Krikščionybė	Cristianismo
Windows 8	Windows 8
Šablonas:Azija	Predefinição:Países da Ásia
1004 m.	1004
Rytų Nusa Tengara	Sonda Oriental
Vakarų Nusa Tengara	Sonda Ocidental
Centrinis Sulavesis	Celebes Central
Gorontalas (provincija)	Gorontalo
Šiaurės Sulavesis	Celebes Setentrional
Pietryčių Sulavesis	Celebes do Sudeste
Garona	Rio Garona
Pietų Sulavesis	Celebes Meridional
Vakarų Sulavesis	Celebes Ocidental
Sietlas	Seattle
Berlyno siena	Muro de Berlim
Ganga	Rio Ganges
Ryžis	Arroz
Baltimorė	Baltimore
Molukai (provincija)	Molucas (província)
Šiaurės Molukai	Molucas Setentrionais
Papua (Indonezijos provincija)	Papua (província indonésia)
Vakarų Papua	Papua Ocidental
Indonezijos provincijos	Províncias da Indonésia
Nadymas	Nadim
Miranda Cosgrove	Miranda Cosgrove
Céline Dion	Céline Dion
Žemynas	Continente
Abchazų kalba	Língua abecásia
Adelaidė	Adelaide (Austrália)
Paukščiai	Aves
Stefano kvintetas	Quinteto de Stephan
Dagestanas	Daguestão
Sostinė	Capital
Monsonas	Monzón
Šablonas:Islamas	Predefinição:Islã
Šablonas:Tr	Predefinição:Lang-tr
Gudžaratų kalba	Língua gujarati
Portugalų kalba	Língua portuguesa
Mėnuo	Mês
Mustafa Kemalis Atatiurkas	Mustafa Kemal Atatürk
Šablonas:Vikisritis	Predefinição:Portal
1948 m.	1948
Machačkala	Mahackala
Pirminiaburniai	Protostomia
Apvaliosios kirmėlės	Nematoda
Čečėnija	Chechênia
1949 m.	1949
Lėtūnai	Tardigrada
Groznas	Grózni
Almasanas	Almazán
Šablonas:Ispanijos provincijos	Predefinição:Províncias da Espanha
Stavropolis	Stavropol
Stavropolio kraštas	Krai de Stavropol
Huang Sianfan	Huang Xianfan
Bakolodas	Bacólod
Kečujų kalba	Língua quíchua
Ingušija	Inguchétia
1956 m.	1956
Magasas	Magas
1200 m.	1200
1201 m.	1201
1202 m.	1202
1203 m.	1203
1204 m.	1204
1205 m.	1205
1206 m.	1206
1941 m.	1941
1207 m.	1207
Eduardas II	Eduardo II de Inglaterra
Šiaurės Osetija	Ossétia do Norte-Alânia
1208 m.	1208
Vladikaukazas	Vladikavkaz
1945 m.	1945
1209 m.	1209
1210 m.	1210
1211 m.	1211
1958 m.	1958
1212 m.	1212
Satavahanų dinastija	Dinastia Satavana
1926 m.	1926
1213 m.	1213
1947 m.	1947
Hipokratas	Hipócrates
Nalčikas	Nalchik
Novo Mestas	Novo Mesto
Kabarda-Balkarija	Cabárdia-Balcária
1944 m.	1944
1952 m.	1952
Yandex	Yandex
Sieros dioksidas	Dióxido de enxofre
Deimantas	Diamante
Bill Gates	Bill Gates
Japonų kalba	Língua japonesa
.NET Framework	Microsoft .NET
Enciklopedija	Enciclopédia
Diskelis	Disquete
DVD	DVD
Kompiuterio atmintis	RAM
Pagrindinis puslapis	Wikipédia:Página principal
Mikroprocesorius	Microprocessador
Procesorius	Unidade central de processamento
TeX	TeX
1959 m.	1959
Šablonas:Verta	Predefinição:Artigo bom
Grafitas	Grafite
1957 m.	1957
Halitas	Halita
Space Needle	Obelisco Espacial
Maršrutizatorius	Roteador
Boraksas	Bórax
Jungiklis	Interruptor
Rezistorius	Resistor
Kondensatorius (elektra)	Capacitor
Porečas	Porec
Čerkeskas	Cherkessk
Karačiajų Čerkesija	Carachai-Circássia
Saratovas	Saratov
Saratovo sritis	Oblast de Saratov
Orenburgas	Oremburgo
Orenburgo sritis	Oblast de Oremburgo
Tranzistorius	Transístor
Mordvija	Mordóvia
Saranskas	Saransk
1214 m.	1214
1215 m.	1215
Beisbolas	Basebol
Krepšinis	Basquetebol
1216 m.	1216
Kriketas	Críquete
Golfas	Golfe
Regbis	Rugby
1217 m.	1217
1218 m.	1218
David Bowie	David Bowie
Kirovas	Kirov
UTC-6	UTC−6
Automobilių sportas	Automobilismo
Kirovo sritis	Oblast de Kirov
1219 m.	1219
Olimpinės žaidynės	Jogos Olímpicos
UTC-5	UTC−5
1220 m.	1220
1221 m.	1221
UTC-4:30	UTC−4:30
1222 m.	1222
1223 m.	1223
Permės kraštas	Krai de Perm
Eurazija	Eurásia
1224 m.	1224
1225 m.	1225
1226 m.	1226
Hetitai	Hititas
1227 m.	1227
1228 m.	1228
1229 m.	1229
1230 m.	1230
Jangdzė	Rio Yangtzé
Vokiečių dogas	Dogue alemão
My Little Pony: Friendship is Magic	My Little Pony: A Amizade é Mágica
1231 m.	1231
1232 m.	1232
Misūris (upė)	Rio Missouri
1233 m.	1233
Udmurtija	Udmúrtia
1234 m.	1234
1235 m.	1235
Iževskas	Ijevsk
1236 m.	1236
Sibiras	Sibéria
1237 m.	1237
Francisco Goya	Francisco de Goya
1238 m.	1238
1239 m.	1239
1240 m.	1240
1241 m.	1241
1242 m.	1242
1243 m.	1243
1244 m.	1244
1245 m.	1245
1246 m.	1246
Greta Garbo	Greta Garbo
Anemija	Anemia
Marių Respublika	Mari El
Joškar Ola	Iochkar-Ola
Himalajai	Himalaia
Andai	Cordilheira dos Andes
Sverdlovsko sritis	Oblast de Sverdlovsk
Uoliniai kalnai	Montanhas Rochosas
Keiptaunas	Cidade do Cabo
Čiuvašija	Chuváchia
Durbanas	Durban
Karakorumas	Caracórum
Čeboksarai	Cheboksary
La Scala	Teatro alla Scala
Hindukušas	Indocuche
Tian Šanis	Tian Shan
Trevizas	Treviso
Kaukazo kalnai	Cordilheira do Cáucaso
Tatarstanas	Tartaristão
1247 m.	1247
1248 m.	1248
Kaspijos jūra	Mar Cáspio
1249 m.	1249
1250 m.	1250
Trua	Troyes
Eris	Lago Erie
1251 m.	1251
1252 m.	1252
1253 m.	1253
Maskvos metropolitenas	Metro de Moscovo
1254 m.	1254
1255 m.	1255
1256 m.	1256
Metropolitenas	Metropolitano
1257 m.	1257
Viktorijos ežeras	Lago Vitória
1258 m.	1258
1259 m.	1259
1260 m.	1260
1261 m.	1261
1262 m.	1262
Tanganika (ežeras)	Lago Tanganica
1263 m.	1263
Baikalo ežeras	Lago Baikal
1264 m.	1264
1265 m.	1265
1266 m.	1266
1267 m.	1267
1268 m.	1268
1269 m.	1269
1270 m.	1270
1271 m.	1271
1272 m.	1272
Didysis Lokių ežeras	Grande Lago do Urso
1273 m.	1273
1274 m.	1274
1275 m.	1275
1276 m.	1276
1277 m.	1277
Malavio ežeras	Lago Niassa
1278 m.	1278
1279 m.	1279
1280 m.	1280
1281 m.	1281
Kaulenis	Cotoneaster
Didysis Vergų ežeras	Grande Lago do Escravo
Penza	Penza
1282 m.	1282
1283 m.	1283
1284 m.	1284
Penzos sritis	Oblast de Penza
1285 m.	1285
Antonio Canova	Antonio Canova
1286 m.	1286
1287 m.	1287
1288 m.	1288
1289 m.	1289
1290 m.	1290
1291 m.	1291
1292 m.	1292
1293 m.	1293
1294 m.	1294
1295 m.	1295
1296 m.	1296
1297 m.	1297
1298 m.	1298
1299 m.	1299
Andrea del Sarto	Andrea del Sarto
Salvadoras Dali	Salvador Dalí
Albrecht Dürer	Albrecht Dürer
Vittore Carpaccio	Vittore Carpaccio
Vincent van Gogh	Vincent van Gogh
Katsushika Hokusai	Katsushika Hokusai
Frida Kahlo	Frida Kahlo
Henri Matisse	Henri Matisse
Pinturicchio	Pinturicchio
Mikelandželas	Michelangelo
Pablo Picasso	Pablo Picasso
Antonello da Messina	Antonello da Messina
Kuršių nerija	Istmo da Curlândia
Kuršių marios	Laguna da Curlândia
Rafaelis	Rafael Sanzio
Rembrantas	Rembrandt
Peter Paul Rubens	Peter Paul Rubens
Aistmarių nerija	Cordão do Vístula
Neisė	Rio Neisse
Andy Warhol	Andy Warhol
Frank Lloyd Wright	Frank Lloyd Wright
Modemas	Modem
Eminem	Eminem
1300 m.	1300
1301 m.	1301
Prieglius	Rio Prególia
1302 m.	1302
1303 m.	1303
1304 m.	1304
Nemunas	Rio Neman
1305 m.	1305
Uljanovskas	Ulianovsk
Šmalenbergas	Schmallenberg
Uljanovsko sritis	Oblast de Ulianovsk
Autobusas	Ônibus
Troleibusas	Trólebus
Tramvajus	Elétrico
Sovetskas/Tilžė	Sovetsk
Gusevas	Gusev
Fra Angelico	Fra Angelico
Sandro Botticelli	Sandro Botticelli
Hans Christian Andersen	Hans Christian Andersen
Macuo Bašio	Matsuo Bashō
George Gordon Byron	Lord Byron
Andrea Mantegna	Andrea Mantegna
Migelis de Servantesas Savedra	Miguel de Cervantes
Geoffrey Chaucer	Geoffrey Chaucer
Babilonas (miestas)	Babilônia (cidade)
Antonas Čechovas	Anton Tchekhov
Charles Dickens	Charles Dickens
Jerichas	Jericó
Alandai	Åland
Sparta	Esparta
Pietų Karelija	Carélia do Sul
Pietų Pohjanma	Ostrobótnia do Sul
Pietų Savas	Savônia do Sul
Kainū	Kainuu
Vidurio Hemė	Tavastia Própria
Vidurio Pohjanma	Ostrobótnia Central
Vidurio Suomija	Finlândia Central
Kiumenlaksas	Kymenlaakso
Ūras	Ur
Lapija	Lapónia (Finlândia)
Pirkanma	Pirkanmaa
Pohjanma	Ostrobótnia
Šiaurės Karelija	Carélia do Norte
Šiaurės Pohjanma	Ostrobótnia do Norte
Katalonija	Catalunha
Šiaurės Savas	Savônia do Norte
Bjelovaras	Bjelovar
Peijenės Hemė	Päijänne Tavastia
Satakunta	Satakunta
Baškirija	Bascortostão
Ūsima	Uusimaa
Pietvakarių Suomija	Finlândia Própria
Maras (Turkmėnija)	Mary (Turcomenistão)
Čeliabinsko sritis	Oblast de Cheliabinsk
Memfis	Mênfis
1306 m.	1306
1307 m.	1307
Valensija (regionas)	Comunidade Valenciana
1308 m.	1308
Anuradhapura	Anuradhapura
Mohendžo Daras	Mohenjo-daro
1309 m.	1309
La Riocha (Ispanija)	La Rioja (Espanha)
1310 m.	1310
1311 m.	1311
1312 m.	1312
1313 m.	1313
Amarna	Amarna
Kastilija ir Leonas	Castela e Leão
1314 m.	1314
Kurgano sritis	Oblast de Kurgan
1315 m.	1315
Ebla	Ebla
1316 m.	1316
1317 m.	1317
Palmyra (Sirija)	Palmira
Kastilija ir La Manča	Castela-Mancha
Pierre Joseph Proudhon	Pierre-Joseph Proudhon
Piotras Kropotkinas	Piotr Kropotkin
Samarkandas	Samarcanda
1318 m.	1318
Madridas (regionas)	Comunidade autónoma de Madrid
Tėbai (Graikija)	Tebas (Grécia)
UTC-4	UTC−4
Buchara	Bucara
Balearų salos	Baleares
1319 m.	1319
1320 m.	1320
1321 m.	1321
1322 m.	1322
1323 m.	1323
Mursija (regionas)	Região de Múrcia
1324 m.	1324
1325 m.	1325
Betliejus	Belém (Palestina)
Estremadūra	Estremadura (Espanha)
Banda Ačehas	Banda Achém
Meroė	Meroé
Langsa	Langsa
1326 m.	1326
Andalūzija	Andaluzia
Lhokseumavė	Lhokseumawe
Kaimanų salos	Ilhas Cayman
Sabangas	Sabang
Petra	Petra
1327 m.	1327
Shelly-Ann Fraser	Shelly-Ann Fraser-Pryce
Everton FC	Everton Football Club
Carmelita Jeter	Carmelita Jeter
Veronica Campbell-Brown	Veronica Campbell-Brown
1328 m.	1328
Meka	Meca
Che Guevara	Che Guevara
Mazačas	Masaccio
Novakas Džokovičius	Novak Djokovic
Kanarų salos	Canárias
Tiumenė	Tiumen
Mao Dzedunas	Mao Tsé-Tung
Kordoba (Ispanija)	Córdova (Espanha)
Piero della Francesca	Piero della Francesca
Seuta	Ceuta
Tiumenės sritis	Oblast de Tiumen
Sianas	Xian
Perudžinas	Pietro Perugino
Airbus A380	Airbus A380
Melilja	Melilha
Aksumas	Axum
Omsko sritis	Oblast de Omsk
Toledas	Toledo
Kabulas	Cabul
Tualetinis popierius	Papel higiênico
Piltuvininkai	Agelenidae
Novosibirsko sritis	Oblast de Novosibirsk
Čičen Ica	Chichén Itzá
Stiklo pluoštas	Fibra de vidro
Geltonoji nykštukė	Anã amarela
Lasa	Lassa
Baltoji nykštukė	Anã branca
Lytinis aktas	Relação sexual
Milžinė (žvaigždė)	Estrela gigante
Gležnavoriai	Anyphaenidae
Gabriel García Márquez	Gabriel García Márquez
Johann Wolfgang von Goethe	Johann Wolfgang von Goethe
Makštis (lytinis organas)	Vagina
Šviesioji milžinė	Estrela gigante luminosa
Kryžiuočiai (vorai)	Araneidae
Tomsko sritis	Oblast de Tomsk
Tamilų kalba	Língua tâmil
Orgazmas	Orgasmo
V – tai vendeta	V de Vingança (filme)
Filosofija	Filosofia
Raudonoji nykštukė	Anã vermelha
1329 m.	1329
Acheno katedra	Catedral de Aquisgrano
Marcel Duchamp	Marcel Duchamp
Hantington Byčas	Huntington Beach
Jimi Hendrix	Jimi Hendrix
Šeimos bičas	Family Guy
Vestminsterio vienuolynas	Abadia de Westminster
Altajaus kraštas	Krai de Altai
Sąrašas:Simpsonų serijos	Lista de episódios de The Simpsons
James Brown	James Brown
Altajaus kalnai	Montanhas Altai
Bolcmano konstanta	Constante de Boltzmann
Kategorija:Kandidatai skubiai trinti	Categoria:!Páginas para eliminação rápida
Kuneo	Cuneo
Altajaus Respublika	Altai (república)
Medanas	Medan
Juodoji nykštukė	Anã negra
Verčelis	Vercelli
Kauhajokis	Kauhajoki
Hvaras (sala)	Hvar
Fortepijonas	Piano
1330 m.	1330
Vivian Cheruiyot	Vivian Cheruiyot
1331 m.	1331
1332 m.	1332
Tirunesh Dibaba	Tirunesh Dibaba
1333 m.	1333
1334 m.	1334
Repas	Rap
1335 m.	1335
Barnaulas	Barnaul
Gorno Altaiskas	Gorno-Altaisk
1336 m.	1336
Dadaizmas	Dadaísmo
Mentavajaus salos	Ilhas Mentawai
1337 m.	1337
1338 m.	1338
Novara	Novara
Kyzylas	Kyzyl
1339 m.	1339
1340 m.	1340
50 Cent	50 Cent
1341 m.	1341
Kemerovas	Kemerovo
1342 m.	1342
1343 m.	1343
1344 m.	1344
Kemerovo sritis	Oblast de Kemerovo
1345 m.	1345
1346 m.	1346
1347 m.	1347
1348 m.	1348
Alesandrija	Alexandria (Itália)
1349 m.	1349
1350 m.	1350
Snoop Dogg	Snoop Dogg
Arbata	Chá
Markas Polas	Marco Polo
1351 m.	1351
Hebe Camargo	Hebe Camargo
Portlandas	Portland (Oregon)
Tupac Shakur	Tupac Shakur
1400 m.	1400
1401 m.	1401
1352 m.	1352
1402 m.	1402
1353 m.	1353
1403 m.	1403
1354 m.	1354
1404 m.	1404
Astis	Asti
1355 m.	1355
1405 m.	1405
1500 m.	1500
Skrebutis	Torrada
1406 m.	1406
1356 m.	1356
1501 m.	1501
1407 m.	1407
1357 m.	1357
1502 m.	1502
1408 m.	1408
1358 m.	1358
1503 m.	1503
1359 m.	1359
1409 m.	1409
Ežys	Ouriço-terrestre
1504 m.	1504
1360 m.	1360
1410 m.	1410
1505 m.	1505
1506 m.	1506
1411 m.	1411
Seinejokis	Seinäjoki
Elektrinė konstanta	Constante de permissividade do vácuo
1361 m.	1361
Vandalizmas	Vandalismo
1507 m.	1507
1412 m.	1412
1362 m.	1362
1413 m.	1413
1508 m.	1508
1363 m.	1363
1509 m.	1509
1414 m.	1414
1510 m.	1510
1415 m.	1415
1364 m.	1364
Komunizmas	Comunismo
1511 m.	1511
1416 m.	1416
1365 m.	1365
1512 m.	1512
1417 m.	1417
1366 m.	1366
Horacijus	Horácio
Pepis II	Pepi II
Anarchizmas	Anarquismo
1513 m.	1513
1418 m.	1418
1367 m.	1367
Avogadro konstanta	Constante de Avogadro
1514 m.	1514
1419 m.	1419
Kapitalizmas	Capitalismo
1368 m.	1368
1515 m.	1515
1420 m.	1420
1369 m.	1369
1516 m.	1516
1421 m.	1421
Liberalizmas	Liberalismo
1370 m.	1370
Subnykštukė	Estrela subanã
Breša	Bréscia
Fašizmas	Fascismo
Koventris	Coventry
Submilžinė	Estrela subgigante
Autoritarizmas	Autoritarismo
Kremona	Cremona
Tauro T žvaigždės	Variável T Tauri
Nacionalizmas	Nacionalismo
Lekas (Italija)	Lecco
Hafizas	Hafez
Patriotizmas	Patriotismo
Kintamoji žvaigždė	Estrela variável
Lodis	Lodi
Mantuja	Mântua
Vakarų Sachara	Saara Ocidental
Volfo-Rajė žvaigždė	Estrela Wolf-Rayet
Monca	Monza
Reino-Noiso apskritis	Neuss (distrito)
1371 m.	1371
Šalis	País
1372 m.	1372
Pavija	Pavia
1373 m.	1373
1422 m.	1422
1517 m.	1517
Nacija	Nação
1423 m.	1423
1518 m.	1518
1374 m.	1374
Priscah Jeptoo	Priscah Jeptoo
1424 m.	1424
1375 m.	1375
1519 m.	1519
Joe Biden	Joe Biden
