Afrika	África
Monosakarida	Monossacarídeo
Stadium Nasional Beijing	Estádio Nacional de Pequim
Konvensyen Geneva	Convenções de Genebra
John Logie Baird	John Logie Baird
Seri pagi	Turbina corymbosa
Ashley Cole	Ashley Cole
Stadium San Siro	Estádio Giuseppe Meazza
Kapal udara	Dirigível
Zaman Penjelajahan	Era dos Descobrimentos
Filem The Silence of the Lambs	O Silêncio dos Inocentes
Spin	Spin
Howard Carter	Howard Carter
Buta warna	Daltonismo
Martin dari Tours	Martinho de Tours
Masa karbon	Carbonífero
Karies gigi	Cárie dentária
Vaudevant	Vaudevant
Colombier-le-Vieux	Colombier-le-Vieux
Saint-Victor, Ardèche	Saint-Victor (Ardèche)
Saint-Félicien, Ardèche	Saint-Félicien
Saint-Jeure-d'Andaure	Saint-Jeure-d'Andaure
Devesset	Devesset
Lafarre, Ardèche	Lafarre (Ardèche)
Glob	Globo terrestre
Epidemiologi	Epidemiologia
Agustín de Iturbide	Agustín de Iturbide
Bozas	Bozas
Labatie-d'Andaure	Labatie-d'Andaure
Issoire	Issoire
Arlebosc	Arlebosc
L'Hôpital-Saint-Blaise	L'Hôpital-Saint-Blaise
Batu kerikil	Cascalho
Leptospira	Leptospira (bactéria)
BitTorrent (protokol)	BitTorrent
Wilayah Fukui	Fukui
Kepulauan Ashmore dan Cartier	Ilhas Ashmore e Cartier
Kitar Krebs	Ciclo de Krebs
Wilayah Ōita	Oita
Wilayah Tottori	Tottori
Bahan antioksida	Antioxidante
Illuminati	Illuminati
WiMAX	WiMAX
Pertolongan cemas	Primeiros socorros
Hemofilia	Hemofilia
Meerkat	Suricata suricatta
Kalendar Cina	Calendário chinês
Virgo (astrologi)	Virgem (astrologia)
Microsoft Visual Studio	Microsoft Visual Studio
Nawaz Sharif	Nawaz Sharif
Rachel Weisz	Rachel Weisz
El-Giof	Al-Jawf
Wilayah Kōchi	Kōchi
La Francophonie	Organização Internacional da Francofonia
Gunung Merapi	Merapi
Pertempuran Austerlitz	Batalha de Austerlitz
Kuil Abu Simbel	Abu Simbel
Solanaceae	Solanaceae
Tamadun Minoan	Civilização Minoica
Wilayah Kırşehir	Kırşehir (província)
Stegoceras	Stegoceras
Butana	Butano
Lafare	Lafare
Piala Dunia FIFA 1966	Copa do Mundo FIFA de 1966
Berus gigi	Escova de dentes
Polo	Polo (esporte)
Polisakarida	Polissacarídeo
Ardabil	Província de Ardabil
Jonas Brothers	Jonas Brothers
Punca kuasa dua	Raiz quadrada
Bendera Emiriah Arab Bersatu	Bandeira dos Emirados Árabes Unidos
Bendera Burkina Faso	Bandeira de Burkina Faso
Górnik Zabrze	Klub Sportowy Górnik Zabrze
Batang	Caule
Luhansk	Lugansk
Pokok Oregano	Orégano
Tarsus (bandaraya)	Tarso
Mersin	Mersin
Charles IX dari Perancis	Carlos IX de França
Orang gasar	Bárbaros
Kata sendi nama	Adposição
Agey	Agey
Ancey	Ancey
Arcey, Côte-d'Or	Arcey (Côte-d'Or)
Aubigny-lès-Sombernon	Aubigny-lès-Sombernon
Barbirey-sur-Ouche	Barbirey-sur-Ouche
Baulme-la-Roche	Baulme-la-Roche
Blaisy-Bas	Blaisy-Bas
Blaisy-Haut	Blaisy-Haut
Bussy-la-Pesle, Côte-d'Or	Bussy-la-Pesle (Côte-d'Or)
Drée	Drée
Cecadu Pisang Besar	Cynopterus horsfieldii
Angoulême	Angoulême
Sungai Tisza	Rio Tisza
Kurdistan (Iran)	Curdistão (província)
Libra (astrologi)	Libra (astrologia)
Scorpio (astrologi)	Escorpião (astrologia)
Échannay	Échannay
Gergueil	Gergueil
Gissey-sur-Ouche	Gissey-sur-Ouche
Grenant-lès-Sombernon	Grenand-lès-Sombernon
Grosbois-en-Montagne	Grosbois-en-Montagne
Mâlain	Mâlain
Mesmont, Côte-d'Or	Mesmont (Côte-d'Or)
Montoillot	Montoillot
Prâlon	Prâlon
Remilly-en-Montagne	Remilly-en-Montagne
Azerbaijan Barat	Azerbaijão Ocidental
Wilayah Sinop	Sinop (província)
Markazi	Markazi
Daode Jing	Tao Te Ching
Snow White and the Seven Dwarfs (filem 1937)	Branca de Neve e os Sete Anões (filme)
Topografi	Topografia
Kuasa nuklear	Central nuclear
Hukum kegravitian semesta Newton	Lei da gravitação universal
Ajax	AJAX (programação)
Pasukan bola sepak kebangsaan Croatia	Seleção Croata de Futebol
Győr	Győr
Saint-Anthot	Saint-Anthot
Saint-Jean-de-Bœuf	Saint-Jean-de-Bœuf
Sainte-Marie-sur-Ouche	Sainte-Marie-sur-Ouche
Saint-Victor-sur-Ouche	Saint-Victor-sur-Ouche
Savigny-sous-Mâlain	Savigny-sous-Mâlain
Sombernon	Sombernon
Verrey-sous-Drée	Verrey-sous-Drée
Vieilmoulin	Vieilmoulin
Suez	Suez
Bendera Bhutan	Bandeira do Butão
The Black Eyed Peas	The Black Eyed Peas
Transliterasi	Transliteração
Single	Single
Pam	Bomba hidráulica
Jyväskylä	Jyväskylä
Pendebungaan	Polinização
Bendera Filipina	Bandeira das Filipinas
Saitama	Saitama (cidade)
Kawasan Chūbu	Região de Chubu
Difteria	Difteria
Lagu Kebangsaan Brazil	Hino Nacional Brasileiro
Rhinoceros (genus)	Rhinoceros
Niasin	Niacina
Cacing jantung	Dirofilaria immitis
Bayonne	Baiona (França)
Bastia	Bastia
Kahramanmaraş	Kahramanmaraş
Golongan bangsawan	Nobreza
Ulat sutera	Bicho-da-seda
Sungai St. Lawrence	Rio São Lourenço (América do Norte)
Eilat	Eilat
Filem Forrest Gump	Forrest Gump
Abdul Hamid II	Abd-ul-Hamid II
Tembok Meratap	Muro das Lamentações
Hari Bapa	Dia dos Pais
Asid karboksilik	Ácido carboxílico
Batuk kokol	Pertússis
Danny Boyle	Danny Boyle
Menara CN	Torre CN
Basilosaurus	Basilosaurus
Bendera Thailand	Bandeira da Tailândia
Pasukan bola sepak kebangsaan Uruguay	Seleção Uruguaia de Futebol
Pasukan bola sepak kebangsaan Greece	Seleção Grega de Futebol
Bendera Senegal	Bandeira do Senegal
W. Somerset Maugham	W. Somerset Maugham
Perang Musim Sejuk	Guerra de Inverno
Tasmanian Devil	Diabo-da-tasmânia
Lukas Podolski	Lukas Podolski
3DES	3DES
Sumpah Hippocrates	Juramento de Hipócrates
Phishing	Phishing
Jenayah perang	Crime de guerra
Bendera Gambia	Bandeira da Gâmbia
Nubia	Núbia
Bendera Antigua dan Barbuda	Bandeira de Antígua e Barbuda
Le Kremlin-Bicêtre	Le Kremlin-Bicêtre
Habakuk	Habacuque
Kamen Rider OOO	Kamen Rider OOO
Issy-les-Moulineaux	Issy-les-Moulineaux
Gabriel Agbonlahor	Gabriel Agbonlahor
Filem The Sweet Hereafter	The Sweet Hereafter
Alcoa	Alcoa
Olmek	Olmecas
Dubna	Dubna
Ikan Temoleh	Probarbus jullieni
9 x 19 mm Parabellum	9 x 19 mm Parabellum
Springfield, Missouri	Springfield (Missouri)
Terjemahan Google	Google Translate
Šaštín-Stráže	Šaštín-Stráže
Komun di jabatan Val-d'Oise	Lista de comunas do departamento de Val-d'Oise
Komun di jabatan Lot	Lista de comunas do departamento de Lot
Iklim tropika	Clima tropical
Camblanes-et-Meynac	Camblanes-et-Meynac
Denai haiwan	Pegada
Erzincan	Erzincan
Perang Kose Dag	Batalha de Köse Dağ
Filem Z	Z (filme)
Senarai Presiden Albania	Lista de presidentes da Albânia
Chalet	Chalé
Kumpulan LG	LG Group
Pemikiran magis	Pensamento mágico
Alevi	Alevitas
Lucillo	Lucillo
Cimanes de la Vega	Cimanes de la Vega
Cebrones del Río	Cebrones del Río
Quintana del Marco	Quintana del Marco
San Millán de los Caballeros	San Millán de los Caballeros
Cubillas de Rueda	Cubillas de Rueda
Pterygotus	Pterygotus
Cea, León	Cea (León)
Garrafe de Torío	Garrafe de Torío
Santa María de Ordás	Santa María de Ordás
Saint-Alban-en-Montagne	Saint-Alban-en-Montagne
Cuadros	Cuadros
Laveyrune	Laveyrune
Le Plagnal	Le Plagnal
Llamas de la Ribera	Llamas de la Ribera
Riello	Riello
Palacios de la Valduerna	Palacios de la Valduerna
Castrocalbón	Castrocalbón
Carrocera	Carrocera
Murias de Paredes	Murias de Paredes
Benah ludah	Cercopoidea
Rioseco de Tapia	Rioseco de Tapia
Santa Cristina de Valmadrigal	Santa Cristina de Valmadrigal
Bernard Anício Caldeira Duarte	Bernard Anício Caldeira Duarte
Kota Kinabalu	Kota Kinabalu
Laval-d'Aurelle	Laval-d'Aurelle
Saint-André-en-Vivarais	Saint-André-en-Vivarais
Cellier-du-Luc	Cellier-du-Luc
Mars, Ardèche	Mars (Ardèche)
Saint-Laurent-les-Bains	Saint-Laurent-les-Bains
Rochepaule	Rochepaule
Pembahagian pentadbiran di Azerbaijan	Divisões administrativas do Azerbaijão
Bordetella bronchiseptica	Bordetella bronchiseptica
Saint-Agrève	Saint-Agrève
Birgland	Birgland
Foucarmont	Foucarmont
Kladruby (Daerah Rokycany)	Kladruby (Rokycany)
Dahmker	Dahmker
Val-de-Roulans	Val-de-Roulans
Südbrookmerland	Südbrookmerland
Grajal de Campos	Grajal de Campos
Santa María de la Isla	Santa María de la Isla
Campo de Villavidel	Campo de Villavidel
Heinkel He 112	Heinkel He 112
Crémenes	Crémenes
Cimanes del Tejar	Cimanes del Tejar
Castilfalé	Castilfalé
Quintana del Castillo	Quintana del Castillo
Campazas	Campazas
Scheitenkorb	Scheitenkorb
Semachrysa jade	Semachrysa jade
Wad di Jepun	Wards do Japão
Niederstaufenbach	Niederstaufenbach
Piala Kelab Dunia FIFA 2007	Copa do Mundo de Clubes da FIFA de 2007
James IV dari Scotland	Jaime IV da Escócia
ThyssenKrupp	ThyssenKrupp
Abadi	Eternidade
Park Geun-hye	Park Geun-hye
Alexandre Pato	Alexandre Pato
Carquebut	Carquebut
Waypoint	Waypoint
GetBackers	Get Backers
Piala Dunia Kelab FIFA 2011	Copa do Mundo de Clubes da FIFA de 2011
Sylvilagus palustris	Sylvilagus palustris
Pajares de los Oteros	Pajares de los Oteros
San Pedro Bercianos	San Pedro Bercianos
Oleśnica	Oleśnica
Santa Marina del Rey	Santa Marina del Rey
Cebanico	Cebanico
Gordaliza del Pino	Gordaliza del Pino
Castrillo de la Valduerna	Castrillo de la Valduerna
Pozuelo del Páramo	Pozuelo del Páramo
Prado de la Guzpeña	Prado de la Guzpeña
Alaşehir	Alaşehir
Matanza, León	Matanza
Jumilhac-le-Grand	Jumilhac-le-Grand
Parti Liberal Kanada	Partido Liberal do Canadá
Seefeld, Bavaria	Seefeld
Arco, Trentino	Arco (Itália)
Valentigney	Valentigney
Oreo (Biskut)	Oreo
Tournehem-sur-la-Hem	Tournehem-sur-la-Hem
Pokok Kekabu	Mafumeira
Maubeuge	Maubeuge
Ipso facto	Ipso facto
Logogram	Logossilabário
National Geographic Wild	Nat Geo Wild
Barbie of Swan Lake	Barbie of Swan Lake
Valtteri Bottas	Valtteri Bottas
Merpati utusan	Pombo-correio
Pengawal sempadan	Polícia de fronteira
Krugsdorf	Krugsdorf
Illacme plenipes	Illacme plenipes
Farnese, Lazio	Farnese
Condeixa-a-Nova	Condeixa-a-Nova
Leptocyon	Leptocyon
Teater Bolshoi	Teatro Bolshoi
Force India	Force India
Álftanes	Álftanes
Zabrušany	Zabrušany
Filem Zabriskie Point	Zabriskie Point (filme)
Wilayah Zabul	Zabol
Úsobrno	Úsobrno
Anugerah BAFTA untuk Filem Terbaik	BAFTA de melhor filme
Zacarias Moussaoui	Zacarias Moussaoui
Zacatecas, Zacatecas	Zacatecas (cidade)
Köhn	Köhn
Fenomena 2012	Fenômeno 2012
Františkov nad Ploučnicí	Františkov nad Ploučnicí
Zach Braff	Zach Braff
Tiebas-Muruarte de Reta	Tiebas-Muruarte de Reta
Kolekalsiferol	Colecalciferol
Clodovil Hernandes	Clodovil Hernandes
Rasteau	Rasteau
Brugia malayi	Brugia malayi
Culicinae	Culicinae
Republik Armenia (1918-1920)	República Democrática da Armênia
Tikus Belukar	Rattus tiomanicus
Zachenberg	Zachenberg
Sigenting	Sceliphron
Blattidae	Blattidae
Pokok Ketum	Mitragyna speciosa
Cryptocercus	Cryptocercus
Sylvilagus obscurus	Sylvilagus obscurus
Keadaan vegetatif berterusan	Estado vegetativo
Zachotín	Zachotín
Rotan lumpit	Daemonorops
Morąg	Morąg
Zachrašťany	Zachrašťany
Paederus	Potó
Lepidurus	Lepidurus
Pokok Kelubi	Eleiodoxa
Spongiforma squarepantsii	Spongiforma squarepantsii
Rotan mantang	Plectocomia
Sylvilagus cognatus	Sylvilagus cognatus
Lactobacillus casei	Lactobacillus casei
Rotan dahan	Korthalsia
Rometta	Rometta
The Suite Life on Deck	The Suite Life on Deck
Zack Snyder	Zack Snyder
Wilayah Manawatu-Wanganui	Manawatu-Wanganui
Wilayah Waikato	Waikato
Lapangan Terbang Keflavik	Aeroporto Internacional de Keflavík
Rom (nyahkekaburan)	ROM (desambiguação)
Santa María la Real de Nieva	Santa María la Real de Nieva
Zadní Chodov	Zadní Chodov
Vals-des-Tilles	Vals-des-Tilles
Zaessingue	Zaessingue
Zafarullah Khan Jamali	Zafarullah Khan Jamali
Zafarraya	Zafarraya
Fouquenies	Fouquenies
Zafferana Etnea	Zafferana Etnea
Zafra	Zafra
Wilayah Taranaki	Taranaki
Wilayah Gisborne	Gisborne
Messerschmitt Me 262	Messerschmitt Me 262
Zagarolo	Zagarolo
Renang berirama pada Sukan Olimpik Beijing 2008	Nado sincronizado nos Jogos Olímpicos de Verão de 2008
Gloster Meteor	Gloster Meteor
Tsakhkadzor	Tsakhkadzor
Aria (nyahkekaburan)	Aria (desambiguação)
Zagórów	Zagórów
Zahara de la Sierra	Zahara de la Sierra
Zahi Hawass	Zahi Hawass
Pediciidae	Pediciidae
Pengerusi	Chairman
Numerologi	Numerologia
.бг	.бг
Angka Āryabhaṭa	Numeração Āryabhaṭa
Imbangan pembayaran	Balança de pagamentos
Samsung Galaxy S III	Samsung Galaxy S III
Teluk Tokyo	Baía de Tóquio
Gerhana	Eclipse
Wilayah Algiers	Argel (província)
Santa Colomba de Somoza	Santa Colomba de Somoza
Penyulitan	Encriptação
Cubillas de los Oteros	Cubillas de los Oteros
Mansilla Mayor	Mansilla Mayor
Gordoncillo	Gordoncillo
San Esteban de Nogales	San Esteban de Nogales
Regueras de Arriba	Regueras de Arriba
Luyego	Luyego
San Emiliano	San Emiliano
Maraña	Maraña
Castrotierra de Valmadrigal	Castrotierra de Valmadrigal
Magaz de Cepeda	Magaz de Cepeda
Matadeón de los Oteros	Matadeón de los Oteros
Castrillo de Cabrera	Castrillo de Cabrera
Gusendos de los Oteros	Gusendos de los Oteros
Chozas de Abajo	Chozas de Abajo
Roperuelos del Páramo	Roperuelos del Páramo
Suvereto	Suvereto
Pengoptimuman	Otimização
Schmitshausen	Reifenberg
Lanans	Lanans
Lapangan Terbang Xianyang	Aeroporto Internacional de Xi'an Xianyang
Moctezuma II	Moctezuma II
Orang Amerika Jerman	Imigração alemã nos Estados Unidos
Scuderia Toro Rosso	Scuderia Toro Rosso
Frohen-sur-Authie	Frohen-sur-Authie
Kimchi	Kimchi
Fréchencourt	Fréchencourt
1652 Hergé	1652 Hergé
1. FC Union Berlin	Union Berlin
Fricourt	Fricourt
Kereta api bukit	Funicular
Fresnoy-en-Chaussée	Fresnoy-en-Chaussée
Kożuchów	Kożuchów
Amou, Landes	Amou
Merdingen	Merdingen
Framicourt	Framicourt
Taillades	Taillades
Soupir	Soupir
Monteflavio	Monteflavio
Indonesia Raya	Indonesia Raya
Francières, Somme	Francières (Somme)
Fransu	Fransu
Minardi	Minardi
Protocyon	Protocyon
Dreux	Dreux
Fransures	Fransures
Svatoslav (Daerah Brno-Country)	Svatoslav (Morávia do Sul)
Fresnes-Mazancourt	Fresnes-Mazancourt
Cosplay	Cosplay
Biskupice (Daerah Prostějov)	Biskupice (Olomouc)
Douglas DC-2	Douglas DC-2
Langan, Ille-et-Vilaine	Langan
Fricamps	Fricamps
Etnik Melayu	Malaios
Fresnoy-Andainville	Fresnoy-Andainville
Permainan daun terup	Jogos de cartas
Coria, Cáceres	Cória
Fresnoy-au-Val	Fresnoy-au-Val
Neymar	Neymar
Pesawat penangki minyak	Reabastecimento aéreo
Komun di jabatan Hérault	Lista de comunas do departamento de Hérault
Lambang negara Indonesia	Brasão de armas da Indonésia
Frémontiers	Frémontiers
Wangsa Muhammad Ali	Dinastia Mehmet Ali
Frettecuisse	Frettecuisse
Eusebius dari Kaisaria	Eusébio de Cesareia
Badminton di Olimpik Beijing 2008 - Beregu lelaki	Badminton nos Jogos Olímpicos de Verão de 2008 - Duplas masculinas
Frettemeule	Frettemeule
Bahasa-bahasa Melayu-Polinesia	Línguas malaio-polinésias
Horn (daerah)	Horn (distrito)
Samurai Champloo	Samurai Champloo
Pilihan raya Presiden Iran 2009	Eleição presidencial do Irã em 2009
Gunung Berapi Long Valley Caldera	Long Valley (vulcão)
Roset-Fluans	Roset-Fluans
Dara (nyahkekaburan)	Dara (desambiguação)
Polietilena	Polietileno
Zahnašovice	Zahnašovice
Fransart	Fransart
Dunia Arab	Mundo árabe
Plak gigi	Placa bacteriana
Byōsoku 5 Centimeter	5 Centimeters per Second
Koya	Cochonilha-farinhenta
Friaucourt	Friaucourt
Bukti anekdot	Evidência anedótica
Dvůr Králové nad Labem	Dvůr Králové nad Labem
Frise, Somme	Frise (Somme)
Cineto Romano	Cineto Romano
Karawal Nagar	Karawal Nagar
Nemojany	Nemojany
Lilin lebah	Cera
Fresnoy-lès-Roye	Fresnoy-lès-Roye
Gear	Engrenagem
Franvillers	Franvillers
Zásada	Zásada
Fresneville	Fresneville
Karang gigi	Cálculo dental
Rafael Benítez	Rafael Benítez
Franleu	Franleu
Histeria	Histeria
Zahorčice (Daerah Strakonice)	Zahorčice
Franqueville, Somme	Franqueville (Somme)
Saint-Martin-d'Arberoue	Saint-Martin-d'Arberoue
Zahrensdorf	Zahrensdorf
Zahrádky (Daerah Jindřichův Hradec)	Zahrádky (Boêmia do Sul)
Zahrádky (Daerah Česká Lípa)	Zahrádky (Liberec)
Zahájí (Daerah České Budějovice)	Zahájí
La Albuera	La Albuera
Zaibatsu	Zaibatsu
Zaidín	Zaidín
Zaidiyah	Zaiditas
Fressenneville	Fressenneville
Zaisenhausen	Zaisenhausen
Zaječice (Daerah Chrudim)	Zaječice
Zaječar	Zaječar
Zaječí	Zaječí
Zajíčkov	Zajíčkov
Ettringen, Mayen-Koblenz	Ettringen (Mayen-Koblenz)
Bad Piggies	Bad Piggies
Zakroczym	Zakroczym
Zakopane	Zakopane
Pellizzano	Pellizzano
Fourcigny	Fourcigny
Saint-Bauzille-de-Putois	Saint-Bauzille-de-Putois
Zakřany	Zakřany
Fonches-Fonchette	Fonches-Fonchette
Beruang Madu	Helarctos malayanus
Dolánky nad Ohří	Dolánky nad Ohří
Filem Hatari!	Hatari!
Ruma	Ruma
Banská Bystrica	Banská Bystrica
Trenčín	Trenčín
St. Blasien	St. Blasien
Beruang Sloth	Urso-beiçudo
Flesselles, Somme	Flesselles
Fluy	Fluy
Vojkov	Vojkov
Reuth, Rhineland-Palatinate	Reuth (Renânia-Palatinado)
Fossemanant	Fossemanant
Resin	Resina
Zaloňov	Zaloňov
Forceville-en-Vimeu	Forceville-en-Vimeu
Zalău	Zalău
Zam, Hunedoara	Zam (Hunedoara)
Larressingle	Larressingle
Forest-l'Abbaye	Forest-l'Abbaye
Djamasp	Zames
Fourdrinoy	Fourdrinoy
Zambana	Zambana
Musca (genus)	Musca (gênero)
Nu	NU
Framerville-Rainecourt	Framerville-Rainecourt
Thallichtenberg	Thallichtenberg
Jisim molar	Massa molar
Orang Manchu	Manchu
Semenanjung Itali	Península Itálica
Zambrów	Zambrów
Ell, Luxembourg	Ell
Fleury, Somme	Fleury (Somme)
Rethem	Rethem
Nabi Yusuf a.s.	José (filho de Jacob)
IPad Mini	IPad mini
Telnice (Daerah Ústí nad Labem)	Telnice (Ústí nad Labem)
Flers-sur-Noye	Flers-sur-Noye
Doetinchem	Doetinchem
Selargius	Selargius
Polietilena tereftalat	Politereftalato de etileno
Preševo	Preševo
Kekacang	Legume
Pasangan bes	Par de bases
Dewi Nekhebet	Nekhbet
La Haie-Fouassière	La Haie-Fouassière
Forceville	Forceville
Armada England	Contra armada inglesa
Zamość	Zamość
Zamudio	Zamudio
Folleville, Somme	Folleville (Somme)
One Direction	One Direction
Telaga Zam-Zam	Poço de Zamzam
Fontaine-sous-Montdidier	Fontaine-sous-Montdidier
Dewi Sekhmet	Sekhmet
Bundesrat (Jerman)	Bundesrat
Fouencamps	Fouencamps
Polipropilena	Polipropileno
Fontaine-lès-Cappy	Fontaine-lès-Cappy
Polistirena	Poliestireno
Foucaucourt-Hors-Nesle	Foucaucourt-Hors-Nesle
Děčín	Děčín
Veszprém	Veszprém
Ptah	Ptah
Foucaucourt-en-Santerre	Foucaucourt-en-Santerre
Kejuruteraan alam sekitar	Engenharia do ambiente
Teplice	Teplice
Liberec	Liberec
Polivinil asetat	Acetato de polivinila
Chomutov	Chomutov
Most	Most (República Checa)
Rosenfeld, Jerman	Rosenfeld
Domain (biologi)	Domínio (biologia)
Stjepan Mesić	Stjepan Mesić
Lijepa naša domovino	Lijepa naša domovino
Krzeszowice	Krzeszowice
Fouquescourt	Fouquescourt
Musim kemarau	Estação seca
Fontaine-le-Sec	Fontaine-le-Sec
Fontaine-sur-Somme	Fontaine-sur-Somme
Bulatan besar	Círculo máximo
Phu Quoc	Phú Quốc
Lensa (anatomi)	Cristalino
2001 Einstein	2001 Einstein
Zanjan	Zanjan (província)
Zandt	Zandt
Roda air	Roda de água
Bexleyheath	Bexleyheath
Daniel Schneidermann	Daniel Schneidermann
Perisian tengah	Middleware
Malbork	Malbork
Pulau Ellesmere	Ilha Ellesmere
Zangberg	Zangberg
Negara Saudi Pertama	Primeiro Estado Saudita
Konsonan dwibibir	Consoante bilabial
Hussein dari Jordan	Hussein da Jordânia
Miralem Pjanić	Miralem Pjanić
Castellanza	Castellanza
Zentani Muhammad az-Zentani	Zentani Muhammad az-Zentani
Filem Funny Face	Funny Face
Emma Stone	Emma Stone
Manisa	Manisa
Malaysia di Olimpik Beijing 2008	Malásia nos Jogos Olímpicos de Verão de 2008
How I Met Your Mother	How I Met Your Mother
Zapatista	Zapatista (desambiguação)
Buran	Anêmona-do-mar
Zapel	Zapel
Zapfendorf	Zapfendorf
Orang Zapotec	Zapotecas
Viktor Zubkov	Victor Zubkov
Minuman ringan	Refrigerante
Daerah Zaqatala	Zaqatala
Zaqqum	Zaqqum
Kereta kebal Tsar	Tsar Tank
Kolo Touré	Kolo Touré
Fort-Mahon-Plage	Fort-Mahon-Plage
Jablonec nad Nisou	Jablonec nad Nisou
Sains kognitif	Ciência cognitiva
Mentega kacang	Manteiga de amendoim
Zara (peruncit)	Zara (loja)
Kapur tulis	Giz processado
Pfaffenheim	Pfaffenheim
Rodern	Rodern
Zarautz	Zarautz
Harrachov	Harrachov
Filem Ivan's Childhood	A Infância de Ivan
Oltingue	Oltingue
Joseph Yobo	Joseph Yobo
Zgorzelec	Zgorzelec
Jelenia Góra	Jelenia Góra
217 Eudora	217 Eudora
Fontaine-sur-Maye	Fontaine-sur-Maye
Muntzenheim	Muntzenheim
Raedersheim	Raedersheim
Montreux-Vieux	Montreux-Vieux
Zarpen	Zarpen
Michelbach-le-Haut	Michelbach-le-Haut
Oberbruck	Oberbruck
Zarqa	Zarqa
Michelbach-le-Bas	Michelbach-le-Bas
Zarrendorf	Zarrendorf
Oderen	Oderen
Pfetterhouse	Pfetterhouse
Oberdorf, Haut-Rhin	Oberdorf (França)
Niederhergheim	Niederhergheim
Ranspach-le-Bas	Ranspach-le-Bas
Zarzuela	Zarzuela
Riedwihr	Riedwihr
Zas	Zas
Oberhergheim	Oberhergheim
Petit-Landau	Petit-Landau
Filem Heaven's Gate	Heaven's Gate (filme)
Flers, Somme	Flers (Somme)
Zastávka (Daerah Brno-Country)	Zastávka
Wehingen	Wehingen
Arsac-en-Velay	Arsac-en-Velay
Fairly OddBaby	Fairly OddBaby
Flores	Flores (Indonésia)
Ribeauvillé	Ribeauvillé
Pfastatt	Pfastatt
Rimbach-près-Masevaux	Rimbach-près-Masevaux
Niederentzen	Niederentzen
Mortzwiller	Mortzwiller
Pokok Semalu	Mimosa pudica
Rosenau, Haut-Rhin	Rosenau
Rorschwihr	Rorschwihr
Muzium Sejarah Semulajadi Kebangsaan	Museu Nacional de História Natural (Estados Unidos)
Moernach	Moernach
Romagny, Haut-Rhin	Romagny
Muespach-le-Haut	Muespach-le-Haut
Pagar	Cerca
Balai cerap angkasa	Observatório espacial
Rombach-le-Franc	Rombach-le-Franc
Niederbruck	Niederbruck
Rammersmatt	Rammersmatt
Międzyzdroje	Międzyzdroje
Roderen	Roderen
Roggenhouse	Roggenhouse
Rantzwiller	Rantzwiller
Walbach	Walbach
Michelbach, Haut-Rhin	Michelbach (França)
Telepok	Nymphaeaceae
Mooslargue	Mooslargue
Réguisheim	Réguisheim
Timi	Tomilho
Nambsheim	Nambsheim
Raedersdorf	Raedersdorf
Montreux-Jeune	Montreux-Jeune
Moosch	Moosch
Obermorschwiller	Obermorschwiller
Mittlach	Mittlach
Riespach	Riespach
2336 Xinjiang	2336 Xinjiang
2337 Boubín	2337 Boubin
Mitzach	Mitzach
Morschwiller-le-Bas	Morschwiller-le-Bas
Muhlbach-sur-Munster	Muhlbach-sur-Munster
Ostheim, Haut-Rhin	Ostheim
Ranspach	Ranspach
Riedisheim	Riedisheim
Reiningue	Reiningue
Ottmarsheim	Ottmarsheim
Retzwiller	Retzwiller
Rimbachzell	Rimbachzell
Rimbach-près-Guebwiller	Rimbach-près-Guebwiller
Murbach	Murbach
Obersaasheim	Obersaasheim
Zawiercie	Zawiercie
Euphorbia milii	Coroa-de-cristo
Richwiller	Richwiller
Mollau	Mollau
Żary	Żary
Orbey	Orbey
Niffer	Niffer
Osenbach	Osenbach
Oberlarg	Oberlarg
Rixheim	Rixheim
Volgelsheim	Volgelsheim
Krosno Odrzańskie	Krosno Odrzańskie
Biała Rawska	Biała Rawska
Kelopak (senjata api)	Carregador (arma de fogo)
Riquewihr	Riquewihr
Poręba	Poręba
Trilogi	Trilogia
Rawa Mazowiecka	Rawa Mazowiecka
Firmicutes	Firmicutes
Saint-Amarin	Saint-Amarin
Rouffach	Rouffach
Jirkov	Jirkov
Rumburk	Rumburk
Tanvald	Tanvald
Jablunkov	Jablunkov
Wahlbach, Haut-Rhin	Wahlbach
Lubsko	Lubsko
Boňkov	Boňkov
Ruelisheim	Ruelisheim
Ruederbach	Ruederbach
Voegtlinshoffen	Voegtlinshoffen
Rumersheim-le-Haut	Rumersheim-le-Haut
Rustenhart	Rustenhart
Mimoň	Mimoň
Amor Prohibido (lagu)	Amor Prohibido (canção)
Niedermorschwihr	Niedermorschwihr
Obermorschwihr	Obermorschwihr
Ranspach-le-Haut	Ranspach-le-Haut
Munchhouse	Munchhouse
Veverská Bítýška	Veverská Bítýška
Pulversheim	Pulversheim
Muespach	Muespach
Oberentzen	Oberentzen
Roppentzwiller	Roppentzwiller
Mittelwihr	Mittelwihr
Vogelgrun	Vogelgrun
Żarki	Żarki
Munster, Haut-Rhin	Munster (França)
Srbská Kamenice	Srbská Kamenice
Desná (Daerah Jablonec nad Nisou)	Desná
Daerah	Distrito
Ritopek	Ritopek
Munwiller	Munwiller
Orschwihr	Orschwihr
Neuwiller	Neuwiller
Canis	Canis
Bargteheide	Bargteheide
Kalkulus	Cálculo
Alboussière	Alboussière
Les Albres	Les Albres
Neuf-Brisach	Neuf-Brisach
Mikoyan MiG-31	Mikoyan-Gurevich MiG-31
