Afrika	África
Rezultatet e F1 1995	Temporada de Fórmula 1 de 1995
Rezultatet e F1 1996	Temporada de Fórmula 1 de 1996
Arth	Arth
Rezultatet e F1 1997	Temporada de Fórmula 1 de 1997
Villars-sur-Glâne	Villars-sur-Glâne
Rezultatet e F1 1998	Temporada de Fórmula 1 de 1998
Freienbach	Freienbach
Arbedo-Castione	Arbedo-Castione
Cadenazzo	Cadenazzo
Rezultatet e F1 1999	Temporada de Fórmula 1 de 1999
Pigniu	Pigniu
Gorduno	Gorduno
Gudo	Gudo
Camorino	Camorino
Isone	Isone
Rezultatet e F1 2000	Temporada de Fórmula 1 de 2000
Seedorf	Seedorf (Uri)
Rezultatet e F1 2001	Temporada de Fórmula 1 de 2001
Rezultatet e F1 2002	Temporada de Fórmula 1 de 2002
Kometa Hale-Bopp	Hale-Bopp
Rezultatet e F1 2003	Temporada de Fórmula 1 de 2003
Rezultatet e F1 2004	Temporada de Fórmula 1 de 2004
Rezultatet e F1 2005	Temporada de Fórmula 1 de 2005
Urbanistika	Planejamento urbano
Albinen	Albinen
Rezultatet e F1 2006	Temporada de Fórmula 1 de 2006
Rezultatet e F1 2007	Temporada de Fórmula 1 de 2007
Rezultatet e F1 2008	Temporada de Fórmula 1 de 2008
Le Pâquier (FR)	Le Pâquier
Rezultatet e F1 2009	Temporada de Fórmula 1 de 2009
Grangettes	Grangettes
Péry	Péry
Muralto	Muralto
Wangen bei Olten	Wangen bei Olten
Cortébert	Cortébert
Villeret	Villeret (Berna)
Melide	Melide (Suíça)
Guttet-Feschel	Guttet-Feschel
Corippo	Corippo
Sorengo	Sorengo
Burg im Leimental	Burg im Leimental
Sobrio	Sobrio
Lamone	Lamone
Saas-Grund	Saas-Grund
Neggio	Neggio
Turtmann	Turtmann
Preonzo	Preonzo
Monte Carasso	Monte Carasso
Evilard	Leubringen/Magglingen
Grächen	Grächen
Champéry	Champéry
Düdingen	Düdingen
Veysonnaz	Veysonnaz
Vico Morcote	Vico Morcote
Brusino Arsizio	Brusino Arsizio
Melano	Melano
Vezia	Vezia
Miglieglia	Miglieglia
Comano	Comano (Suíça)
Maroggia	Maroggia
Balerna	Balerna
Morbio Inferiore	Morbio Inferiore
Cureglia	Cureglia
Grône	Grône
Baltschieder	Baltschieder
Bourg-Saint-Pierre	Bourg-Saint-Pierre
Magliaso	Magliaso
Niedergesteln	Niedergesteln
Ayent	Ayent
Lalden	Lalden
Astano	Astano
Autigny	Autigny
Bedigliora	Bedigliora
Montana (Zvicër)	Montana (Suíça)
Croglio	Croglio
Châtillon (FR)	Châtillon (Friburgo)
Russy	Russy (Friburgo)
Cugy (FR)	Cugy (Friburgo)
Saas-Balen	Saas-Balen
Pianezzo	Pianezzo
Fétigny	Fétigny (Friburgo)
Sant'Antonio	Sant'Antonio
Venthône	Venthône
La Folliaz	La Folliaz
Riederalp	Riederalp
Nuvilly	Nuvilly
Bosco/Gurin	Bosco Gurin
Ligornetto	Ligornetto
Origlio	Origlio
Anniviers	Anniviers
Blitzingen	Blitzingen
Martisberg	Martisberg
Ernen	Ernen
Staldenried	Staldenried
Bister	Bister
Mollens (VS)	Mollens
Randogne	Randogne
Niederwald	Niederwald
Zeneggen	Zeneggen
Lens	Lens (Suíça)
Lax	Lax (Valais)
Les Agettes	Les Agettes
Visperterminen	Visperterminen
Eischoll	Eischoll
Saint-Martin (VS)	Saint-Martin (Valais)
Saint-Aubin (FR)	Saint-Aubin (Friburgo)
Lully (FR)	Lully (Friburgo)
Dompierre (FR)	Dompierre (Friburgo)
Val Müstair	Val Müstair
Carl Wilhelm Scheele	Carl Wilhelm Scheele
Per Mertesacker	Per Mertesacker
Hermann Emil Fischer	Hermann Emil Fischer
Bregaglia	Bregaglia
Sonogno	Sonogno
Alkaloidet	Alcaloide
Bürchen	Bürchen
Fieschertal	Fieschertal
Chalais	Chalais
Curio	Curio (Tessino)
Romani Luftimet midis tre shteteve	Romance dos Três Reinos
Sullivan County (New York)	Condado de Sullivan (Nova Iorque)
Steuben County (New York)	Condado de Steuben (Nova Iorque)
Seneca County (New York)	Condado de Seneca (Nova Iorque)
Schuyler County (New York)	Condado de Schuyler (Nova Iorque)
Schoharie County (New York)	Condado de Schoharie
Potala	Palácio de Potala
Pidgin (program)	Pidgin (comunicador instantâneo)
Marseille Mathieu	Mireille Mathieu
Windows Live Messenger	Windows Live Messenger
Wii Sports	Wii Sports
Nola	Nola
Ararati	Ararate
Elektromotori	Motor elétrico
Vitet 1370	Década de 1370
Toni Morrison	Toni Morrison
Superkupa e Shqipërisë	Supercopa da Albânia
Danielle Steel	Danielle Steel
Elia Kazan	Elia Kazan
Rudolf Kirchschläger	Rudolf Kirchschläger
Stan Laurel	Stan Laurel
Oliver Hardy	Oliver Hardy
Wijchen	Wijchen
Bing Crosby	Bing Crosby
Groenlo	Groenlo
Veendam	Veendam
Hoogezand-Sappemeer	Hoogezand-Sappemeer
Paul Karrer	Paul Karrer
Gadishulli Skandinav	Península Escandinava
Tiel	Tiel
Nijkerk	Nijkerk
Thibaut Courtois	Thibaut Courtois
Shqipëria veneciane	Albânia Veneziana
Willian Borges da Silva	Willian Borges da Silva
Clemens Winkler	Clemens Winkler
Futurama	Futurama
Pogradeci	Pogradec
Komuna Finiq	Finiq
FK Kukësi	FK Kukësi
KF Skënderbeu	Skënderbeu Korçë
Newaygo County	Condado de Newaygo
Hobbit	Hobbit
Isabella County	Condado de Isabella (Michigan)
Huron County (Michigan)	Condado de Huron (Michigan)
Midland County (Michigan)	Condado de Midland (Michigan)
Mecosta County	Condado de Mecosta
Bay County (Michigan)	Condado de Bay (Michigan)
Daily Chronicle	Daily Chronicle
Objektivizmi	Objetivismo
Paleozoiku	Paleozoico
Pllaja (Gjeografi)	Planalto
217 p.e.s.	217 a.C.
227 p.e.s.	227 a.C.
282 p.e.s.	282 a.C.
279 p.e.s.	279 a.C.
Tommaso Rocchi	Tommaso Rocchi
404 p.e.s.	404 a.C.
Miguel Ángel Asturias	Miguel Ángel Asturias
321 p.e.s.	321 a.C.
360 p.e.s.	360 a.C.
324 p.e.s.	324 a.C.
Pierre de Fermat	Pierre de Fermat
281 p.e.s.	281 a.C.
406 p.e.s.	406 a.C.
Samuel Morse	Samuel Morse
Marrëdhëniet kino-japoneze	Relações entre China e Japão
Nick Heidfeld	Nick Heidfeld
Wilhelm Wundt	Wilhelm Wundt
Nico Rosberg	Nico Rosberg
Nuri Şahin	Nuri Şahin
Rudolf Heß	Rudolf Hess
Diego Milito	Diego Milito
Boris Becker	Boris Becker
Otto von Habsburg	Oto de Habsburgo-Lorena
Jürgen Habermas	Jürgen Habermas
Ernst Abe	Ernst Karl Abbe
August W. von Hofmann	August Wilhelm von Hofmann
Hans Zimmer	Hans Zimmer
Gjeografia e Çekisë	Geografia da República Checa
Charles Bukowski	Charles Bukowski
Leopold Kronecker	Leopold Kronecker
Georg Cantor	Georg Cantor
Ludwig Feuerbach	Ludwig Feuerbach
Carl Philipp Emanuel Bach	Carl Philipp Emanuel Bach
Eva Braun	Eva Braun
Kirsten Dunst	Kirsten Dunst
Rainer Maria Rilke	Rainer Maria Rilke
Paul von Heyse	Paul Johann Ludwig von Heyse
Michael Ende	Michael Ende
Hans Vailinger	Hans Vaihinger
Gunter Verheugen	Günter Verheugen
Erich Kästner	Erich Kästner
Johannes Eckhart	Mestre Eckhart
Georgius Agricola	Georgius Agricola
Kombinatorika	Combinatória
Emil Erlenmeyer	Emil Erlenmeyer
Manfred Eigen	Manfred Eigen
Hans Fischer	Hans Fischer
Carl Bosch	Carl Bosch
Otto Paul Herrmann Diels	Otto Paul Hermann Diels
Adolph Wilhelm Hermann Kolbe	Adolph Wilhelm Hermann Kolbe
Victor Meyer	Viktor Meyer
Karl Ziegler	Karl Ziegler
Frank-Walter Steinmeier	Frank-Walter Steinmeier
Këmisha	Camisa
August Friedrich Kekulé von Stradonitz	August Kekulé
Lee Marvin	Lee Marvin
Dieter Bohlen	Dieter Bohlen
Edam (Holandë)	Edam
Otto of Greece	Oto da Grécia
Lothar Meyer	Julius Lothar Meyer
Klaus Barbie	Klaus Barbie
Adolf Otto Reinhold Windaus	Adolf Otto Reinhold Windaus
Hennig Brand	Henning Brand
Winx club	Winx Club
Hermann Frasch	Hermann Frasch
Ida Noddack-Tacke	Ida Noddack
Georg Bredig	Georg Bredig
Anaïd Iplicjian	Anaïd Iplicjian
Fatmire Bajramaj	Fatmire Bajramaj
Rudolf Leuckart	Rudolf Leuckart
Max Grundig	Max Grundig
Walter Kossel	Walther Kossel
Max Bodenstein	Max Bodenstein
Carl Mannich	Carl Mannich
Hilde Domin	Hilde Domin
Sabine Moussier	Sabine Moussier
Inxhinieria e ndërtimit	Engenharia civil
Radiologjia	Radiologia
Benoît Assou-Ekotto	Benoît Assou-Ekotto
Alban Berg	Alban Berg
Richard Adolf Zsigmondy	Richard Adolf Zsigmondy
Rudolf Steiner	Rudolf Steiner
Niki Lauda	Niki Lauda
Thomas Klestil	Thomas Klestil
Stefan Zweig	Stefan Zweig
Erich von Stroheim	Erich von Stroheim
Joseph Roth	Joseph Roth
Hans Asperger	Hans Asperger
Superman	Superman
Mike Tyson	Mike Tyson
Spider-Man	Homem-Aranha
340 p.e.s.	340 a.C.
213 p.e.s.	213 a.C.
312 p.e.s.	312 a.C.
New Line Cinema	New Line Cinema
Chrome OS	Google Chrome OS
Google Play	Google Play
Cikloni	Ciclone
Licenca	Licença
Kilobyte	Kilobyte
Toka e mesme	Terra Média
Vitet 1230	Década de 1230
Oligarkia	Oligarquia
Barometri	Barómetro
427 p.e.s.	427 a.C.
Wikipedia:Artikuj të përkryer/kandidatura	Wikipédia:Escolha do artigo em destaque
332 p.e.s.	332 a.C.
296 p.e.s.	296 a.C.
260 p.e.s.	260 a.C.
228 p.e.s.	228 a.C.
224 p.e.s.	224 a.C.
298 p.e.s.	298 a.C.
Friends	Friends
Elektrokardiografia	Eletrocardiograma
Friedrich Barbarossa	Frederico I da Germânia
Dreri i rëndomtë	Cervus elaphus
273 p.e.s.	273 a.C.
Vitet 930	Década de 930
Armenët	Armênios
Kombëtarja argjentinase e futbollit	Seleção Argentina de Futebol
Sitka City and Borough (Alaska)	Sitka
Mulhouse	Mulhouse
Konopi	Cannabis
Vitet 1390	Década de 1390
261 p.e.s.	261 a.C.
305 p.e.s.	305 a.C.
387 p.e.s.	387 a.C.
Fizarmonika	Acordeão
Ardahani (Provincë)	Ardaã (província)
Ajdëni (Provincë)	Aydın (província)
Konia	Konya
2014 FIFA Kupa e Botës	Copa do Mundo FIFA de 2014
Birmingham (Alabama)	Birmingham (Alabama)
Inati	Ira
Ngushtica e Hormuzit	Estreito de Ormuz
Gjuhët fino-ugrike	Línguas fino-úgricas
Braj	Braille
Kodi Morse	Código Morse
Citoplazma	Citoplasma
Organizata joqeveritare	Organização não governamental
Vitet 1130	Década de 1130
U.S. Route 66	U.S. Route 66
335 p.e.s.	335 a.C.
470 p.e.s.	470 a.C.
211 p.e.s.	211 a.C.
271 p.e.s.	271 a.C.
290 p.e.s.	290 a.C.
283 p.e.s.	283 a.C.
284 p.e.s.	284 a.C.
299 p.e.s.	299 a.C.
Vitet 1360	Década de 1360
Vitet 1270	Década de 1270
José Mourinho	José Mourinho
Ethernet	Ethernet
Ozonosfera	Ozonosfera
Gjashtëdhjetë (60)	Sessenta
Programimi kompjuterik	Programação de computadores
Kontrabasi	Contrabaixo
Abrazioni	Erosão
Gjenocidi Armen	Genocídio armênio
Charlize Theron	Charlize Theron
Al Capone	Al Capone
Çmimi Nobel për Fiziologji dhe Mjekësi	Laureados com o Nobel de Fisiologia ou Medicina
Megan Fox	Megan Fox
Babsk	Babsk
Aloe vera	Babosa
Burduri (Provincë)	Burdur (província)
Integrali	Integral
Kenzaburō Ōe	Kenzaburo Oe
Flamuri i Kanadasë	Bandeira do Canadá
Ekspresionizmi	Expressionismo
Shqipëria (kthjellim)	Pôquer
Mauro Zárate	Mauro Zárate
Kapela	Chapéu
341 p.e.s.	341 a.C.
291 p.e.s.	291 a.C.
343 p.e.s.	343 a.C.
349 p.e.s.	349 a.C.
308 p.e.s.	308 a.C.
292 p.e.s.	292 a.C.
380 p.e.s.	380 a.C.
267 p.e.s.	267 a.C.
339 p.e.s.	339 a.C.
338 p.e.s.	338 a.C.
294 p.e.s.	294 a.C.
302 p.e.s.	302 a.C.
214 p.e.s.	214 a.C.
328 p.e.s.	328 a.C.
Joseph Luis Lagrange	Joseph-Louis Lagrange
Shishja	Garrafa
Urali (Lum)	Rio Ural
Viola	Viola
Celuloza	Celulose
Korn	Korn
Halldór Laxness	Halldór Laxness
Bengali	Bengala
Mateja Matevski	Máteia Mátevski
Batmani (Provincë)	Batman (província)
Perikliu	Péricles
Nelly Furtado	Nelly Furtado
Miroslav Klose	Miroslav Klose
Nicolae Ceauşescu	Nicolae Ceaușescu
Papa Juli II	Papa Júlio II
Shreveport	Shreveport
Bamja	Quiabo
Albanella	Albanella
Arthur Miller	Arthur Miller
Anaksimeni	Anaxímenes de Mileto
370 p.e.s.	370 a.C.
219 p.e.s.	219 a.C.
479 p.e.s.	479 a.C.
358 p.e.s.	358 a.C.
329 p.e.s.	329 a.C.
Dinamiti	Dinamite
Vitet 960	Década de 960
Vitet 990	Década de 990
Vitet 890	Década de 890
Vitet 1190	Década de 1190
Vitet 1180	Década de 1180
Harry Potter dhe urdhri i Feniksit	Harry Potter e a Ordem da Fênix
Anne Boleyn	Ana Bolena
Qarqet e integruara	Circuito integrado
307 p.e.s.	307 a.C.
334 p.e.s.	334 a.C.
Adenozintrifosfat	Trifosfato de adenosina
Dita e gënjeshtrave	Dia da mentira
Tigri i Bengalit	Tigre-de-bengala
Svante Arrhenius	Svante Arrhenius
Blegtoria	Pecuária
Cate Blanchett	Cate Blanchett
Mëngjesi (ushqim)	Desjejum
Hewlett Packard	Hewlett-Packard
Inxhinieria Softuerike	Engenharia de software
Gojëtaria	Retórica
Cikli i Ujit	Ciclo hidrológico
Zierikzee	Zierikzee
Henri Poincare	Henri Poincaré
Inxhinieri	Engenheiro
Topi (armë)	Canhão
Krapi	Carpa-comum
Vitet 950	Década de 950
304 p.e.s.	304 a.C.
348 p.e.s.	348 a.C.
309 p.e.s.	309 a.C.
Polimeri	Polímero
342 p.e.s.	342 a.C.
303 p.e.s.	303 a.C.
364 p.e.s.	364 a.C.
268 p.e.s.	268 a.C.
469 p.e.s.	469 a.C.
Fizika bërthamore	Física nuclear
Vitet 1020	Década de 1020
Vitet 1060	Década de 1060
278 p.e.s.	278 a.C.
286 p.e.s.	286 a.C.
Morfina	Morfina
Siemens	Siemens AG
Automated Teller Machines	Caixa eletrônico
Karl Popper	Karl Popper
Vitet 1210	Década de 1210
Vitet 1350	Década de 1350
390 p.e.s.	390 a.C.
274 p.e.s.	274 a.C.
Flamuri i Suedisë	Bandeira da Suécia
Mathematica	Mathematica
Organizata për Siguri dhe Bashkëpunim në Evropë	Organização para a Segurança e Cooperação na Europa
Greenpeace	Greenpeace
289 p.e.s.	289 a.C.
272 p.e.s.	272 a.C.
Harrison Ford	Harrison Ford
Vitet 1310	Década de 1310
Vitet 1260	Década de 1260
Vitet 1220	Década de 1220
Vitet 1010	Década de 1010
Qiqra	Grão-de-bico
Alkenet	Alceno
TCP/IP	TCP/IP
Nuhi	Noé
Angstrom	Ångström
Spinaqi	Espinafre
Flamuri i Estonisë	Bandeira da Estónia
Flamuri i Lituanisë	Bandeira da Lituânia
Levanti	Levante (Mediterrâneo)
Türk Telekom Arena	Türk Telekom Arena
Vjosa	Rio Vjosa
Citrus	Citrus
Pierce Brosnan	Pierce Brosnan
Flamuri i Andorrës	Bandeira de Andorra
Kimi Ga Yo	Kimi ga Yo
Konia (Provincë)	Konya (província)
KF Vllaznia	Klubi Sportiv Vllaznia Shkodër
Tepelena	Tepelenë
KS Teuta	Klubi Sportiv Teuta Durrës
Vitet 970	Década de 970
François Mauriac	François Mauriac
Kodi i Da Vinçit	O Código Da Vinci
314 p.e.s.	314 a.C.
344 p.e.s.	344 a.C.
Filxhani	Chávena
325 p.e.s.	325 a.C.
429 p.e.s.	429 a.C.
Maqedonia (Greqi)	Macedónia (Grécia)
Magjia	Magia
Vitet 1420	Década de 1420
Sofra e shpejtë	Fast-food
Monica Bellucci	Monica Bellucci
319 p.e.s.	319 a.C.
337 p.e.s.	337 a.C.
265 p.e.s.	265 a.C.
269 p.e.s.	269 a.C.
AFC Ajax	AFC Ajax
Royan	Royan
Dhimbja	Dor
VoIP	Voz sobre IP
Flamuri i Turqisë	Bandeira da Turquia
Robert Burns	Robert Burns
General Motors	General Motors
Flamuri i Hungarisë	Bandeira da Hungria
Xhebraili	Gabriel (anjo)
George Berkeley	George Berkeley
Bolu (Provincë)	Bolu (província)
Ian Fleming	Ian Fleming
Steven Seagal	Steven Seagal
301 p.e.s.	301 a.C.
Organizata e Ushqimit dhe Bujqësisë	Organização das Nações Unidas para Alimentação e Agricultura
400 p.e.s.	400 a.C.
359 p.e.s.	359 a.C.
450 p.e.s.	450 a.C.
Mata Hari	Mata Hari
Flamuri i Brazilit	Bandeira do Brasil
Hande Yener	Hande Yener
Flamuri i Republikës së Irlandës	Bandeira da República da Irlanda
John Galsworthy	John Galsworthy
Vitet 920	Década de 920
Vitet 1170	Década de 1170
Vitet 980	Década de 980
Vitet 1080	Década de 1080
Vitet 1000	Década de 1000
Vitet 1300	Década de 1300
Vitet 1330	Década de 1330
263 p.e.s.	263 a.C.
262 p.e.s.	262 a.C.
Tuscola County	Condado de Tuscola (Michigan)
306 p.e.s.	306 a.C.
266 p.e.s.	266 a.C.
318 p.e.s.	318 a.C.
277 p.e.s.	277 a.C.
Lojërat olimpike dimërore	Jogos Olímpicos de Inverno
Numri e	Número de Euler
William Wallace	William Wallace
Kent County (Michigan)	Condado de Kent (Michigan)
Infeksioni i valvulave	Endocardite
Saginaw County	Condado de Saginaw (Michigan)
Sanilac County	Condado de Sanilac
Sex Pistols	Sex Pistols
Algjebra lineare	Álgebra linear
1764 në literaturë	1764 na literatura
Fërkimi	Atrito
Bundesliga	Campeonato Alemão de Futebol
Toka e Zjarrtë	Terra do Fogo
Montcalm County	Condado de Montcalm (Michigan)
Gratiot County	Condado de Gratiot
Krakatau	Krakatoa
313 p.e.s.	313 a.C.
311 p.e.s.	311 a.C.
Felipe Massa	Felipe Massa
Feria del Sol (Mérida)	Feria del Sol (Mérida)
Reaksionet redoks	Reação redox
Kisha Anglikane	Igreja Anglicana
Enea	Eneias
Scanner	Digitalizador
Skeda	Arquivo de computador
Vitet 1090	Década de 1090
Olsztyn	Olsztyn
Gai Plin Sekundi	Plínio, o Velho
Leslie Nielsen	Leslie Nielsen
Emri	Nome
Akustika	Acústica
Daniel Ricciardo	Daniel Ricciardo
Jean-Éric Vergne	Jean-Éric Vergne
Vitet 1380	Década de 1380
Lista e mbretërve të Anglisë	Lista de monarcas da Inglaterra
Vinci	Vinci
Heikki Kovalainen	Heikki Kovalainen
Museu de Arte de São Paulo	Museu de Arte de São Paulo
Politikani	Político
Vitet 1240	Década de 1240
Charles Pic	Charles Pic
Vitet 1290	Década de 1290
Historia e Shteteve - Kina	História da China
315 p.e.s.	315 a.C.
David Villa	David Villa
Vitet 1450	Década de 1450
Papa Gregori XIII	Papa Gregório XIII
Demenca	Demência
Pasthirrma - themelet e ngurtësuara të gjuhës	Interjeição
Salvatore Quasimodo	Salvatore Quasimodo
Anaksagora	Anaxágoras
Vitet 1110	Década de 1110
Vitet 1160	Década de 1160
Vitet 940	Década de 940
Vitet 1250	Década de 1250
Spam	Spam
Saul Bellow	Saul Bellow
Aksaraj (Provincë)	Aksaray (província)
Dijarbakëri (Provincë)	Diarbaquir (província)
Këpurdhat	Cogumelo
Osmani i I	Osman I
Edrenë (Provincë)	Edirne (província)
316 p.e.s.	316 a.C.
327 p.e.s.	327 a.C.
362 p.e.s.	362 a.C.
405 p.e.s.	405 a.C.
Tower Bridge	Tower Bridge
366 p.e.s.	366 a.C.
389 p.e.s.	389 a.C.
317 p.e.s.	317 a.C.
361 p.e.s.	361 a.C.
363 p.e.s.	363 a.C.
346 p.e.s.	346 a.C.
Flamuri i Norvegjisë	Bandeira da Noruega
Ligji i Kulombit	Lei de Coulomb
Prometeu	Prometeu
Charlotte's Web 2: Wilbur's Great Adventure	Wilbur e Seus Amigos
Srinivasa Ramanujan	Srinivasa Ramanujan
Hidrosfera	Hidrosfera
Almere	Almere
Jacinto Benavente	Jacinto Benavente
Romeo dhe Xhuljeta	Romeu e Julieta
Vitamina B1	Tiamina
Kundërlënda	Antimatéria
Papa Pius I	Papa Pio I
Centauri	Centauro
Fjalëkryqi	Palavras cruzadas
Fotoefekti	Efeito fotoelétrico
Ligjet e Keplerit	Leis de Kepler
Asklepiu	Esculápio
Horatio Nelson	Horatio Nelson
Galilea	Galileia
357 p.e.s.	357 a.C.
376 p.e.s.	376 a.C.
382 p.e.s.	382 a.C.
413 p.e.s.	413 a.C.
430 p.e.s.	430 a.C.
365 p.e.s.	365 a.C.
367 p.e.s.	367 a.C.
Grand Theft Auto: San Andreas	Grand Theft Auto: San Andreas
Vuvuzela	Vuvuzela
Hard rock	Hard rock
Konfederata futbollistike e Azisë	Confederação Asiática de Futebol
Flamuri i Britanisë së Madhe	Bandeira do Reino Unido
SpongeBob SquarePants	SpongeBob SquarePants
Durrësi	Durrës
Republika Socialiste Federative e Jugosllavisë	República Socialista Federativa da Iugoslávia
Selena Gomez	Selena Gomez
Litosfera	Litosfera
Vitet 870	Década de 870
Vitet 160	Década de 160
Fortran	Fortran
Grupet e sistemit periodik	Grupo (química)
Perandoria e Persisë	Pérsia
Acidi Nitrik	Ácido nítrico
Giacomo Casanova	Giacomo Casanova
Pamela Anderson	Pamela Anderson
Béla Bartók	Béla Bartók
Vitet 1340	Década de 1340
Vitet 880	Década de 880
Robin Williams	Robin Williams
LCD	LCD
Vitet 860	Década de 860
Vitet 1320	Década de 1320
Vitet 1070	Década de 1070
Vitet 1200	Década de 1200
Vitet 1280	Década de 1280
385 p.e.s.	385 a.C.
Marrëveshja Schengen	Acordo de Schengen
Origami	Origami
James Dean	James Dean
Jeans	Jeans
Empedokli	Empédocles
Adobe After Effects	Adobe After Effects
Vitet 1140	Década de 1140
Heroes (serial)	Heroes
354 p.e.s.	354 a.C.
Cary Grant	Cary Grant
475 p.e.s.	475 a.C.
396 p.e.s.	396 a.C.
355 p.e.s.	355 a.C.
Paracelsus	Paracelso
Megadeth	Megadeth
Vitet 1440	Década de 1440
John Terry	John Terry
Old Trafford	Estádio Old Trafford
Kombëtarja braziliane e futbollit	Seleção Brasileira de Futebol
Gjenerali	General
Eufemizmi	Eufemismo
Judas Priest	Judas Priest
Gejzeri	Géiser
Mesut Özil	Mesut Özil
Lista e personazheve të One Piece	Lista de personagens de One Piece
Gary Oldman	Gary Oldman
Cerberi	Cérbero
Mount Rushmore	Monte Rushmore
Inteligjenca	Inteligência
Vladimir Prelog	Vladimir Prelog
Konventa Alpine	Convenção Alpina
Lumi Devoll	Rio Devoli
99 emrat e All-llahut	Noventa e nove nomes de Alá
Xhonturqit	Jovens Turcos
Certifikata e lindjes	Certidão de nascimento
Arianizmi	Arianismo
Maqedonia e lashtë	Macedónia Antiga
Koxhaeli	Kocaeli (província)
1764 në muzikë	1764 na música
Turqit	Turcos
Gouda	Gouda
Carl Menger	Carl Menger
Veronica Lake	Veronica Lake
Ludwig von Mises	Ludwig von Mises
A Christmas Carol (2009 film)	A Christmas Carol (2009)
Dorëshkrimi	Manuscrito
Sebastian Bieniek	Sebastian Bieniek
Birkenes	Birkenes
Bygland	Bygland
Bykle	Bykle
Evje og Hornnes	Evje og Hornnes
Froland	Froland
Gjerstad	Gjerstad
Otto Skorzeny	Otto Skorzeny
Walter Pohl	Walter Pohl
Carl Auer von Welsbach	Carl Auer von Welsbach
Hans Selye	Hans Selye
Ursula Plassnik	Ursula Plassnik
Willy Puchner	Willy Puchner
Grimstad	Grimstad
Iveland	Iveland
Lillesand	Lillesand
Risør	Risør
Tvedestrand	Tvedestrand
Valle (Norvegjia)	Valle (Noruega)
Vegårshei	Vegårshei
Åmli	Åmli
Back to the Future	Back to the Future
Ndotja akustike	Poluição sonora
London (Kanada)	London (Ontário)
Douglas Engelbart	Douglas Engelbart
Robert Morris	Robert Tappan Morris
Kent Beck	Kent Beck
John McCarthy	John McCarthy
Eric E. Schmidt	Eric Schmidt
Sergey Brin	Sergey Brin
Pär Lagerkvist	Pär Lagerkvist
Eugene O'Neill	Eugene O'Neill
Vaji i ullirit	Azeite
Milan Kundera	Milan Kundera
Ratko Mlladiq	Ratko Mladić
Hilary Swank	Hilary Swank
Errol Flynn	Errol Flynn
Divorci	Divórcio
Baptistët	Igreja Batista
Bollywood	Bollywood
Seksizmi	Sexismo
Tulipani	Tulipa
Filmi dokumentar	Documentário
Hypertext	Hipertexto
Isthmus	Istmo
Lokomotiva	Locomotiva
OSI	Modelo OSI
Algat jeshile-blu	Cyanobacteria
Chrzanów	Chrzanów
Malet Apallaçe	Apalaches
Flamuri i Islandës	Bandeira da Islândia
Funksionet trigonometrike	Função trigonométrica
Mostari	Mostar
Bregdeti	Costa
Seamus Heaney	Seamus Heaney
Ilse Aichinger	Ilse Aichinger
Leo Kanner	Leo Kanner
Christopher Paolini	Christopher Paolini
Flesberg	Flesberg
Gary Cooper	Gary Cooper
Bob Hope	Bob Hope
Ionia County	Condado de Ionia
Clinton County (Michigan)	Condado de Clinton (Michigan)
Grand Theft Auto: Vice City	Grand Theft Auto: Vice City
Ottawa County (Michigan)	Condado de Ottawa (Michigan)
Oegstgeest	Oegstgeest
Weld County	Condado de Weld
Grand Theft Auto IV	Grand Theft Auto IV
Adriano Correia Claro	Adriano Correia Claro
Olivia de Havilland	Olivia de Havilland
Personazhi fiktiv	Personagem fictícia
Silver Surfer	Surfista Prateado
Murati i I	Murad I
Viaduc de Millau	Viaduto de Millau
Airbag	Airbag
F-16 Fighting Falcon	F-16 Fighting Falcon
Prignano sulla Secchia	Prignano sulla Secchia
Euthanasia	Eutanásia
Fred Astaire	Fred Astaire
Aorta	Aorta
Trombociti	Plaqueta sanguínea
Albedoja	Albedo
Filago	Filago
Puberteti	Puberdade
Papa Eleuterio	Papa Eleutério
Lovere	Lovere
Papa Inoçenti X	Papa Inocêncio X
Papa Inoçenti XI	Papa Inocêncio XI
Papa Aleksandri VIII	Papa Alexandre VIII
Papa Zefirini	Papa Zeferino
Inxhinieria mekanike	Engenharia mecânica
Lillehammer	Lillehammer
Numri i masës	Número de massa
Kambana	Sino
François Fillon	François Fillon
Papa Pali IV	Papa Paulo IV
Papa Piu II	Papa Pio II
Rastafari	Movimento rastafári
Esteret	Éster
Deep Purple	Deep Purple
Wieluń	Wieluń
Pluhurthithësi	Aspirador
1998 FIFA Kupa e Botës	Copa do Mundo FIFA de 1998
1994 FIFA Kupa e Botës	Copa do Mundo FIFA de 1994
Villa d'Adda	Villa d'Adda
VfL Wolfsburg	Verein für Leibesübungen Wolfsburg
Papa Gregori VIII	Papa Gregório VIII
Apeldoorn	Apeldoorn
Imunologjia	Imunologia
Eksperimenti	Experiência científica
Lythat	Verruga
Saksonët	Saxões
Tejlidhje	Hiperligação
Fabio Cannavaro	Fabio Cannavaro
Kalorësi	Cavaleiro
Apaçët	Apaches
Moon Geun young	Moon Geun-young
Papa Liberi	Papa Libério
Papa Marçeli I	Papa Marcelo I
Narva	Narva
Gjuha limburge	Língua limburguesa
Federata Botërore e Shahut	Federação Internacional de Xadrez
Harry Potter and the Goblet of Fire (filmi)	Harry Potter e o Cálice de Fogo (filme)
Harry Potter dhe Dhoma e të Fshehtave (filmi)	Harry Potter and the Chamber of Secrets (filme)
